Cell_name	Zvalue	Color	Cluster	ATM	TERF1
MGH54_P6_H05	-0.175117129411	red	1	0.6581	2.9449
MGH54_P6_H06	NA	black	0	0	0.50487
MGH54_P6_H07	NA	black	0	0.29278	0
MGH54_P6_H08	NA	black	0	0	0.52707
MGH54_P6_H09	5.69122097919	black	0	3.2817	5.971
MGH54_P6_H10	0.313427455089	red	1	1.5023	2.8528
MGH54_P6_H11	1.41139751306	red	1	2.1947	3.7965
MGH54_P6_H12	-0.709066914945	red	1	0.33342	3.8254
MGH54_P7_A02	0.913621151279	red	1	0.049631	0.22033
MGH54_P7_A03	-0.18200573961	red	1	0.20163	2.3308
MGH54_P7_A04	NA	black	0	0.10568	0
MGH54_P7_A06	-0.374467015572	red	1	1.2863	0.22897
MGH54_P7_A07	-0.820238938248	red	1	0.32769	4.098
MGH54_P7_A08	0.748838888672	red	1	0.15575	0.338
MGH54_P7_A10	0.0499719639486	red	1	0.23634	1.8094
MGH54_P7_A11	-0.302269780472	red	1	0.05797	2.4865
MGH54_P7_A12	-1.18553629147	red	1	0.12961	4.2992
MGH54_P7_B01	0.630671097381	green3	2	0.21412	0.4813
MGH54_P7_B03	0.387074606165	red	1	0.55778	0.21537
MGH54_P7_B04	0.870763668499	red	1	0.069015	0.26424
MGH54_P7_B05	-0.0949043140722	red	1	1.0766	0.87106
MGH54_P7_B06	-1.19929895543	red	1	0.37518	5.331
MGH54_P7_B07	-2.1960081972	red	1	0.18903	6.6032
MGH54_P7_B08	0.596562297043	red	1	0.067639	0.79244
MGH54_P7_B09	0.565797769917	red	1	0.2857	0.48646
MGH54_P7_B10	NA	black	0	0	5.1516
MGH54_P7_B12	0.561393304747	red	1	0.22527	0.62106
MGH54_P7_C01	0.60689567686	green3	2	0.32077	0.29042
MGH54_P7_C03	0.723407383279	red	1	0.2302	0.22774
MGH54_P7_C04	0.841782802092	red	1	0.09356	0.27262
MGH54_P7_C05	4.00877515007	black	0	3.1789	4.9058
MGH54_P7_C06	5.52709230098	black	0	3.6089	5.3742
MGH54_P7_C07	-1.95896848236	red	1	4.2903	1.0129
MGH54_P7_C08	0.749502554148	red	1	0.07861	0.4813
MGH54_P7_C09	-3.72991785643	black	0	4.8505	0.41468
MGH54_P7_C10	0.455978709335	red	1	0.26784	0.79992
MGH54_P7_C11	0.572871108123	red	1	0.15316	0.71809
MGH54_P7_C12	0.709416703442	green3	2	0.19661	0.338
MGH54_P7_D01	0.657149814821	green3	2	0.10434	0.62106
MGH54_P7_D02	0.698559730492	green3	2	0.21909	0.31267
MGH54_P7_D03	-0.783395875959	red	1	1.8488	0.54893
MGH54_P7_D04	0.908775833921	red	1	0.052416	0.22404
MGH54_P7_D05	NA	black	0	0	4.1156
MGH54_P7_D06	-2.87071420727	black	0	3.8456	0.35163
MGH54_P7_D08	-1.7224117453	red	1	0.25096	5.9331
MGH54_P7_D11	-3.64185614233	black	0	4.2332	0.16221
MGH54_P7_D12	NA	black	0	0.045443	0
MGH54_P7_E01	0.610940623956	green3	2	1.7347	3.2041
MGH54_P7_E02	0.832727529357	red	1	0.066261	0.34255
MGH54_P7_E03	-2.52332083195	black	0	3.7581	0.50182
MGH54_P7_E04	-1.1595859957	red	1	2.0545	0.26063
MGH54_P7_E05	0.683050483186	green3	2	0.14274	0.50284
MGH54_P7_E06	0.542192340034	red	1	0.08134	0.87971
MGH54_P7_E08	NA	black	0	0	5.2778
MGH54_P7_E09	0.751936167053	red	1	0.05797	0.51096
MGH54_P7_E10	0.355252761182	red	1	0.46571	0.67536
MGH54_P7_E11	5.00507363018	black	0	3.2431	5.5422
MGH54_P7_E12	0.169602349132	red	1	0.75189	0.35614
MGH54_P7_F01	0.712795045939	green3	2	0.17505	0.37629
MGH54_P7_F02	0.628982138843	green3	2	0.069015	0.72857
MGH54_P7_F03	0.62953963646	green3	2	0.12433	0.64524
MGH54_P7_F04	-0.825621901747	red	1	0.46989	4.7474
MGH54_P7_F05	-0.276719242218	red	1	1.2582	0.56071
MGH54_P7_F06	0.706076682146	green3	2	0.20163	0.33457
MGH54_P7_F08	-1.29515055618	red	1	0.056584	4.3053
MGH54_P7_F10	NA	black	0	0	0.21537
MGH54_P7_F11	-0.137750920467	red	1	1.0621	0.25822
MGH54_P7_G01	NA	black	0	0.123	0
MGH54_P7_G02	NA	black	0	0.20414	0
MGH54_P7_G03	0.66344824235	green3	2	0.11237	0.5955
MGH54_P7_G04	3.54928644591	black	0	2.6297	5.4207
MGH54_P7_G06	0.632634530051	green3	2	0.33914	0.16607
MGH54_P7_G07	0.396755694219	red	1	0.31615	0.87027
MGH54_P7_G08	-2.01796984994	red	1	0.060739	5.6264
MGH54_P7_G09	NA	black	0	0.35502	0
MGH54_P7_G10	NA	black	0	0	0.23756
MGH54_P7_G11	-1.75559861537	red	1	0.24975	6.0015
MGH54_P7_H01	-1.67729961558	red	1	0.14143	5.3137
MGH54_P7_H02	0.587149672146	red	1	0.21661	0.57725
MGH54_P7_H04	-0.94964054128	red	1	0.30918	4.3625
MGH54_P7_H05	NA	black	0	0.12168	0
MGH54_P7_H09	-0.968668278758	red	1	0.42223	4.9315
MGH54_P7_H10	0.778371369542	red	1	0.082703	0.41792
MGH54_P8_A01	0.175985035149	red	1	0.14535	1.5602
MGH54_P8_A06	3.67752197049	black	0	2.7294	5.3447
MGH54_P8_A07	0.606970759575	green3	2	0.090853	0.74071
MGH54_P8_A09	-1.63734742738	red	1	3.0272	0.67717
MGH54_P8_A10	0.134013126373	red	1	0.6248	1.2172
MGH54_P8_A11	0.400944880759	red	1	0.28688	0.90766
MGH54_P8_A12	-0.229211120929	red	1	0.12697	2.3879
MGH54_P8_B01	NA	black	0	0	0.38957
MGH54_P8_B02	NA	black	0	0	0
MGH54_P8_B04	0.314503990576	red	1	0.13225	1.2821
MGH54_P8_B08	0.836981434248	red	1	0.09356	0.28214
MGH54_P8_B09	0.681857419796	green3	2	0.15963	0.47405
MGH54_P8_B12	NA	black	0	0.14274	0
MGH54_P8_C02	NA	black	0	4.5898	0
MGH54_P8_C04	NA	black	0	0	0.43829
MGH54_P8_C06	0.228622224219	red	1	0.048236	1.5018
MGH54_P8_C07	NA	black	0	0	0.4678
MGH54_P8_C09	0.392820025559	red	1	0.15186	1.101
MGH54_P8_C12	-1.54939585673	red	1	0.49467	7.3618
MGH54_P8_D01	0.786882337944	red	1	0.13356	0.30334
MGH54_P8_D03	0.0306749215254	red	1	0.89685	0.31615
MGH54_P8_D04	NA	black	0	0.1776	0
MGH54_P8_D05	0.921136776728	red	1	0.04684	0.21164
MGH54_P8_D06	-1.83759410701	red	1	0.04684	5.2499
MGH54_P8_D07	-2.00366304585	red	1	0.11237	5.8221
MGH54_P8_D08	0.755600980409	red	1	0.092207	0.44573
MGH54_P8_D10	0.613289316646	green3	2	0.17505	0.59455
MGH54_P8_D11	0.0680493762453	red	1	0.84559	0.60217
MGH54_P8_D12	-0.54090476629	red	1	0.40817	3.5812
MGH54_P8_E01	-1.59512104987	red	1	0.08134	4.9308
MGH54_P8_E04	0.542350092141	red	1	0.12433	0.82375
MGH54_P8_E05	0.385197048704	red	1	0.20289	1.0607
MGH54_P8_E07	-2.36274039797	red	1	3.6326	0.53007
MGH54_P8_E08	0.527672484776	red	1	0.27858	0.59932
MGH54_P8_E10	0.792433295001	red	1	0.10702	0.34483
MGH54_P8_F01	-0.398220440707	red	1	0.61353	3.8947
MGH54_P8_F02	NA	black	0	0	0
MGH54_P8_F04	0.814162365346	red	1	0.15186	0.20664
MGH54_P8_F05	0.492911972947	red	1	0.32769	0.58592
MGH54_P8_F06	-1.25938874544	red	1	0.089498	4.3284
MGH54_P8_F08	0.585889089842	red	1	0.12433	0.73466
MGH54_P8_F09	0.699609771204	green3	2	0.04684	0.62667
MGH54_P8_F10	0.577357184481	red	1	0.18777	0.65168
MGH54_P8_F11	0.81142069986	red	1	0.079975	0.3584
MGH54_P8_F12	0.615177651721	green3	2	0.36849	0.12433
MGH54_P8_G01	-0.72784727499	red	1	0.51803	4.6929
MGH54_P8_G03	-1.51585331596	red	1	2.5142	0.38515
MGH54_P8_G04	NA	black	0	0	0.33342
MGH54_P8_G05	-1.93574573348	red	1	0.12433	5.7459
MGH54_P8_G06	-0.215652457235	red	1	0.053806	2.3239
MGH54_P8_G07	0.28685511356	red	1	0.47612	0.89608
MGH54_P8_G08	-1.78506699922	red	1	0.20038	5.8032
MGH54_P8_G09	0.451808170313	red	1	0.12565	1.0072
MGH54_P8_G10	-0.38699838218	red	1	0.096262	2.6763
MGH54_P8_G11	0.611395353671	green3	2	0.077243	0.75104
MGH54_P8_G12	-1.16204021019	red	1	0.27858	4.7627
MGH54_P8_H01	0.865498857265	red	1	0.10568	0.20038
MGH54_P8_H03	-1.75216805322	red	1	3.2609	0.72683
MGH54_P8_H04	NA	black	0	0	0.35952
MGH54_P8_H06	3.15071139768	black	0	3.0425	4.4209
MGH54_P8_H07	0.556742995885	red	1	0.29514	0.48852
MGH54_P8_H08	0.802544798866	red	1	0.13093	0.2762
MGH54_P8_H10	-1.16319542401	red	1	0.075875	4.1125
MGH54_P8_H12	0.666015253391	green3	2	0.16736	0.49365
MGH54_P10_A01	-0.531782811658	red	1	1.9902	1.1223
MGH54_P10_A02	-2.1872732602	red	1	0.073135	5.9862
MGH54_P10_A03	0.490504206752	red	1	0.17887	0.85758
MGH54_P10_A04	-0.444503309521	red	1	0.23511	2.9575
MGH54_P10_A05	-0.960390853752	red	1	0.49672	5.3793
MGH54_P10_A06	-0.741245916224	red	1	0.26903	3.7232
MGH54_P10_A07	NA	black	0	0	0
MGH54_P10_A09	-0.583164289671	red	1	1.8127	0.86076
MGH54_P10_A10	0.335417742073	red	1	0.37072	0.94785
MGH54_P10_A11	NA	black	0	1.5864	0
MGH54_P10_A12	-0.632907120621	red	1	0.42008	3.9007
MGH54_P10_B01	-1.13038451171	red	1	0.085425	4.0749
MGH54_P10_B02	-1.13761439609	red	1	2.0548	0.29278
MGH54_P10_B03	-1.44855911634	red	1	0.071763	4.629
MGH54_P10_B05	-1.27679252907	red	1	0.19283	4.6901
MGH54_P10_B06	-0.762233581175	red	1	0.65444	6.0713
MGH54_P10_B07	0.77140457769	red	1	0.14535	0.3115
MGH54_P10_B08	0.19989812789	red	1	0.50691	1.1596
MGH54_P10_B09	0.687579000611	green3	2	0.14926	0.4813
MGH54_P10_B10	0.502543622788	red	1	0.27977	0.66084
MGH54_P10_B11	0.445717440277	red	1	0.44573	0.41684
MGH54_P10_B12	-1.34910855276	red	1	0.11103	4.5627
MGH54_P10_C01	-0.954919717718	red	1	0.47923	5.2374
MGH54_P10_C02	0.919017689833	red	1	1.538	4.4927
MGH54_P10_C03	0.14895764153	red	1	0.76469	0.44361
MGH54_P10_C04	-0.141512593459	red	1	0.29278	2.2863
MGH54_P10_C05	-1.79040041765	red	1	0.14274	5.5434
MGH54_P10_C07	0.333899357423	red	1	0.54003	0.52406
MGH54_P10_C08	0.0969154396468	red	1	0.1776	1.7163
MGH54_P10_C09	-0.208633403752	red	1	1.1577	0.44573
MGH54_P10_C10	-0.745043780466	red	1	0.31962	3.8768
MGH54_P10_C11	0.56823406812	red	1	0.07861	0.83269
MGH54_P10_C12	-0.379799165719	red	1	0.47508	3.2596
MGH54_P10_D01	0.697247348694	green3	2	0.18523	0.38957
MGH54_P10_D02	0.713350604624	red	1	0.18142	0.36177
MGH54_P10_D03	0.776323107758	red	1	0.10165	0.38736
MGH54_P10_D04	-0.265810027563	red	1	0.19283	2.5094
MGH54_P10_D05	-1.11402801162	red	1	0.39067	5.1804
MGH54_P10_D06	0.624158018658	green3	2	0.12433	0.65627
MGH54_P10_D07	-1.11385307006	red	1	1.9797	0.21164
MGH54_P10_D09	NA	black	0	1.8496	0
MGH54_P10_D10	0.324841291396	red	1	0.23266	1.1661
MGH54_P10_D11	NA	black	0	0	0.54992
MGH54_P10_D12	-0.501078713848	red	1	0.14143	2.9516
MGH54_P10_E01	0.705684121007	green3	2	0.17887	0.38405
MGH54_P10_E02	NA	black	0	0.13225	0
MGH54_P10_E03	-1.03186571168	red	1	0.29396	4.5089
MGH54_P10_E04	0.606334988112	green3	2	0.11636	0.70487
MGH54_P10_E05	-1.07143510449	red	1	0.35276	4.8649
MGH54_P10_E06	0.872462192512	red	1	0.082703	0.23389
MGH54_P10_E07	0.831745431063	red	1	0.075875	0.32654
MGH54_P10_E08	-0.982689455776	red	1	0.10165	3.8326
MGH54_P10_E09	0.697853278989	green3	2	0.15704	0.44467
MGH54_P10_E10	3.7934867911	black	0	2.8881	5.165
MGH54_P10_E11	-0.559139791259	red	1	0.15834	3.0944
MGH54_P10_E12	-0.772864288032	red	1	3.0742	1.3651
MGH54_P10_F01	0.097482024096	red	1	0.1003	1.7338
MGH54_P10_F02	0.466556267085	red	1	0.10299	1.0029
MGH54_P10_F03	0.896806903528	red	1	2.962	2.6814
MGH54_P10_F04	NA	black	0	2.9209	0
MGH54_P10_F05	-0.160893657028	red	1	0.37629	2.3967
MGH54_P10_F06	0.624603992804	green3	2	0.27381	0.36401
MGH54_P10_F08	1.27159812902	red	1	2.1738	3.6403
MGH54_P10_F09	0.0923076249587	red	1	0.27381	1.6982
MGH54_P10_F10	-0.822255208591	red	1	0.15186	3.6248
MGH54_P10_F11	-1.50000200704	red	1	0.19409	5.1693
MGH54_P10_F12	-1.30425115716	red	1	0.23511	4.9128
MGH54_P10_G01	0.294891619525	red	1	0.12035	1.3311
MGH54_P10_G02	-0.680838717544	red	1	0.45628	4.2008
MGH54_P10_G03	-1.35754640349	red	1	3.0426	0.90304
MGH54_P10_G05	NA	black	0	0	2.8604
MGH54_P10_G06	0.326798612651	red	1	0.15834	1.2345
MGH54_P10_G07	NA	black	0	0.10836	0
MGH54_P10_G09	NA	black	0	0	1.3499
MGH54_P10_G10	0.542977303048	red	1	0.35276	0.38294
MGH54_P10_G11	0.487075392703	red	1	0.03984	1.03
MGH54_P10_G12	4.15157937384	black	0	3.3192	4.8312
MGH54_P10_H02	0.147679990907	red	1	0.7277	0.73639
MGH54_P10_H03	-0.538823660333	red	1	0.23389	3.1723
MGH54_P10_H04	-0.869507447984	red	1	0.14405	3.704
MGH54_P10_H05	0.345957492787	red	1	0.20414	1.148
MGH54_P10_H06	NA	black	0	0.20038	0
MGH54_P10_H07	-0.878369331405	red	1	0.14796	3.7307
MGH54_P10_H08	-1.59098946762	red	1	0.092207	4.9606
MGH54_P10_H09	0.449474830155	red	1	0.19787	0.9222
MGH54_P10_H10	NA	black	0	0.18142	0
MGH54_P10_H11	NA	black	0	0	0.99928
MGH54_P10_H12	0.241345306813	red	1	0.29396	1.3086
MGH54_P11_A01	NA	black	0	1.5135	0
MGH54_P11_A02	0.215493167179	red	1	0.38847	1.2798
MGH54_P11_A03	0.131159343278	red	1	1.1303	3.0726
MGH54_P11_A04	NA	black	0	0.28688	0
MGH54_P11_A05	0.469579908713	red	1	0.28333	0.73812
MGH54_P11_A06	-0.168320345575	red	1	0.73466	3.2585
MGH54_P11_A08	0.108007238369	red	1	0.56267	1.4531
MGH54_P11_A09	NA	black	0	1.3623	0
MGH54_P11_A10	0.015420282236	red	1	0.95903	3.6332
MGH54_P11_A11	0.173136712066	red	1	0.75873	0.25338
MGH54_P11_A12	0.555427474087	red	1	0.22527	0.63506
MGH54_P11_B01	1.81106383185	red	1	2.4484	3.9235
MGH54_P11_B02	-0.0453229456358	red	1	0.3471	2.0535
MGH54_P11_B03	0.184644564407	red	1	0.55876	1.1197
MGH54_P11_B04	4.11209184358	black	0	3.6492	4.4581
MGH54_P11_B05	NA	black	0	1.4947	0
MGH54_P11_B06	-0.751311973887	red	1	0.28096	3.7797
MGH54_P11_B08	-0.676351795057	red	1	0.41468	4.0125
MGH54_P11_B09	-1.25774220121	red	1	0.098958	4.3518
MGH54_P11_B10	NA	black	0	0	0.43403
MGH54_P11_B11	NA	black	0	0	0.62012
MGH54_P11_B12	-0.883819899529	red	1	0.15575	3.7596
MGH54_P11_C01	6.4488833766	black	0	3.6271	5.9215
MGH54_P11_C02	NA	black	0	0	0
MGH54_P11_C03	-1.32066519952	red	1	0.094912	4.4596
MGH54_P11_C04	-1.57236668564	red	1	2.6649	0.46884
MGH54_P11_C05	0.637032599102	green3	2	0.16993	0.55189
MGH54_P11_C06	0.211017316014	red	1	1.3173	2.8542
MGH54_P11_C07	NA	black	0	2.8777	0
MGH54_P11_C08	NA	black	0	0.39177	0
MGH54_P11_C09	-0.109721116431	red	1	2.9962	1.8683
MGH54_P11_C10	-0.071840665723	red	1	0.26303	2.1013
MGH54_P11_C12	-1.32321194631	red	1	0.22651	4.92
MGH54_P11_D01	NA	black	0	0.12433	0
MGH54_P11_D02	NA	black	0	0	1.326
MGH54_P11_D03	-0.494202227856	red	1	0.584	4.1608
MGH54_P11_D04	-0.772511599581	red	1	1.7137	0.33228
MGH54_P11_D05	0.0963663816827	red	1	0.6332	1.4049
MGH54_P11_D06	NA	black	0	0.34823	0
MGH54_P11_D07	-0.832769565646	red	1	0.38405	4.3475
MGH54_P11_D08	-0.145394156527	red	1	0.85679	4.5275
MGH54_P11_D09	-0.43344350282	red	1	0.15445	2.8286
MGH54_P11_D10	NA	black	0	0	0
MGH54_P11_D11	NA	black	0	0	2.31
MGH54_P11_D12	NA	black	0	0	0.87657
MGH54_P11_E01	-0.906095732399	red	1	0.29866	4.2155
MGH54_P11_E02	-0.461660169726	red	1	0.16607	2.9015
MGH54_P11_E03	0.407915990566	red	1	0.23389	0.96864
MGH54_P11_E04	0.570854366501	red	1	0.30918	0.41792
MGH54_P11_E05	-0.845892060812	red	1	0.088142	3.5436
MGH54_P11_E06	-1.05390194279	red	1	0.075875	3.9091
MGH54_P11_E07	NA	black	0	0	0.52306
MGH54_P11_E08	-0.582300403508	red	1	0.28924	3.3853
MGH54_P11_E09	-0.586260675653	red	1	0.3115	3.4465
MGH54_P11_E10	0.471733515599	red	1	0.45838	0.28333
MGH54_P11_E11	0.745520001189	red	1	0.075875	0.49365
MGH54_P11_E12	-0.938343366318	red	1	0.23879	4.0977
MGH54_P11_F01	-0.211894782746	red	1	0.52206	2.7596
MGH54_P11_F02	NA	black	0	0	0
MGH54_P11_F03	-0.88105159247	red	1	0.39944	4.5551
MGH54_P11_F04	-0.577226886655	red	1	0.38184	3.6089
MGH54_P11_F05	-1.63103912621	red	1	2.5746	0.32884
MGH54_P11_F06	-2.67062774921	black	0	3.6135	0.33228
MGH54_P11_F07	-0.920978748125	red	1	2.1855	0.74588
MGH54_P11_F08	NA	black	0	0.077243	0
MGH54_P11_F09	-0.0667854407951	red	1	2.9819	1.9019
MGH54_P11_F10	0.754873234639	red	1	0.1177	0.40054
MGH54_P11_F11	-1.22472339054	red	1	0.12168	4.3533
MGH54_P11_F12	NA	black	0	0.04684	0
MGH54_P11_G01	NA	black	0	0	5.0147
MGH54_P11_G02	-1.29262712593	red	1	0.14405	4.5564
MGH54_P11_G03	NA	black	0	0.09356	0
MGH54_P11_G04	-0.0225859350408	red	1	0.93357	4.4585
MGH54_P11_G05	0.468421752216	red	1	0.39944	0.47923
MGH54_P11_G06	0.610473412976	green3	2	0.2302	0.4957
MGH54_P11_G07	NA	black	0	0.20038	0
MGH54_P11_G08	0.273305840481	red	1	0.42761	1.0405
MGH54_P11_G09	-0.512597303981	red	1	0.62947	4.56
MGH54_P11_G10	NA	black	0	4.0016	0
MGH54_P11_G11	-1.16561721209	red	1	0.3173	4.942
MGH54_P11_G12	0.570886066704	red	1	0.17632	0.68527
MGH54_P11_H01	-0.830078122947	red	1	0.27262	3.9461
MGH54_P11_H02	NA	black	0	0.21537	0
MGH54_P11_H03	NA	black	0	0	0.43082
MGH54_P11_H04	NA	black	0	2.8659	0
MGH54_P11_H05	-0.522038214887	red	1	0.34823	3.3649
MGH54_P11_H06	NA	black	0	0	1.2714
MGH54_P11_H07	NA	black	0	0	0.65901
MGH54_P11_H08	-0.509818200049	red	1	0.28451	3.1963
MGH54_P11_H09	0.036380429761	red	1	0.72944	1.6411
MGH54_P11_H10	NA	black	0	0.10969	0
MGH54_P11_H11	0.163729270287	red	1	0.10165	1.6031
MGH54_P11_H12	0.541867200545	red	1	0.16993	0.75873
MGH54_P12_A01	NA	black	0	0.26303	0
MGH54_P12_A02	NA	black	0	0	0.52607
MGH54_P12_A03	-1.0167431446	red	1	0.05797	3.8014
MGH54_P12_A04	NA	black	0	3.283	0
MGH54_P12_A05	-2.17763052389	red	1	3.3664	0.4957
MGH54_P12_A06	-2.16699312617	red	1	3.3148	0.47093
MGH54_P12_A07	NA	black	0	2.6805	0
MGH54_P12_A08	-0.203010477167	red	1	0.67627	3.1819
MGH54_P12_A09	0.233951790479	red	1	2.1408	2.2648
MGH54_P12_A10	-0.111228676292	red	1	1.8938	1.754
MGH54_P12_A11	0.849032691865	red	1	2.2259	3.0295
MGH54_P12_B01	NA	black	0	3.0402	0
MGH54_P12_B02	0.0422882340646	red	1	0.24245	1.8266
MGH54_P12_B03	NA	black	0	0	3.0966
MGH54_P12_B04	-0.153382239904	red	1	0.18523	2.2597
MGH54_P12_B05	-0.232647798483	red	1	1.4281	1.1712
MGH54_P12_B06	-0.315901400952	red	1	0.12697	2.5622
MGH54_P12_B07	NA	black	0	0.25822	0
MGH54_P12_B08	0.0493997703999	red	1	0.1635	1.8209
MGH54_P12_B09	1.28853275661	red	1	2.8388	3.0661
MGH54_P12_B10	1.73142753034	red	1	2.2732	4.0851
MGH54_P12_B11	0.509539048015	red	1	0.22897	0.73639
MGH54_P12_C01	NA	black	0	2.5683	0
MGH54_P12_C02	NA	black	0	0.59741	0
MGH54_P12_C03	0.509994230349	red	1	1.7765	2.9417
MGH54_P12_C04	NA	black	0	1.2804	0
MGH54_P12_C05	-0.118463028692	red	1	0.43296	2.3127
MGH54_P12_C06	NA	black	0	0.25217	0
MGH54_P12_C07	-0.656483309155	red	1	0.33571	3.6931
MGH54_P12_C08	NA	black	0	0	0.49876
MGH54_P12_C09	0.7102461578	green3	2	0.12168	0.4844
MGH54_P12_C11	-0.552253629717	red	1	0.45733	3.7832
MGH54_P12_C12	0.22420586165	red	1	0.49774	1.0834
MGH54_P12_D01	0.145108495478	red	1	0.34142	1.5266
MGH54_P12_D02	-0.834063004541	red	1	0.11237	3.5675
MGH54_P12_D04	0.711779536309	green3	2	0.22651	0.26424
MGH54_P12_D05	0.856403573345	red	1	0.18142	0.044044
MGH54_P12_D06	0.0841867160399	red	1	1.0594	3.1048
MGH54_P12_D07	-0.801955618002	red	1	0.37184	4.211
MGH54_P12_D08	NA	black	0	0	3.397
MGH54_P12_D09	-0.556474647215	red	1	0.43296	3.7094
MGH54_P12_D10	-0.217281458937	red	1	0.44573	2.6492
MGH54_P12_D11	-0.0759825988434	red	1	1.0314	0.71017
MGH54_P12_D12	NA	black	0	0.78241	0
MGH54_P12_E01	0.0740141523921	red	1	0.82944	0.72683
MGH54_P12_E02	-1.21163647665	red	1	0.26424	4.8206
MGH54_P12_E03	NA	black	0	0	1.0122
MGH54_P12_E04	0.335652444078	red	1	0.18523	1.1903
MGH54_P12_E05	NA	black	0	0.32769	0
MGH54_P12_E06	0.430120059341	red	1	1.3918	3.5096
MGH54_P12_E07	0.595171249416	red	1	0.24001	0.51197
MGH54_P12_E08	1.1477599282	red	1	1.9088	3.895
MGH54_P12_E09	NA	black	0	0.075875	0
MGH54_P12_E10	0.363913824827	red	1	1.1744	4.578
MGH54_P12_E11	-1.22950404651	red	1	0.041243	4.148
MGH54_P12_E12	0.158883551037	red	1	0.26903	1.5356
MGH54_P12_F01	NA	black	0	0	2.5241
MGH54_P12_F02	0.162727409763	red	1	0.19283	1.5666
MGH54_P12_F03	NA	black	0	0	3.3394
MGH54_P12_F04	-0.44885527594	red	1	0.12829	2.8303
MGH54_P12_F05	-1.03280962989	red	1	0.46884	5.4239
MGH54_P12_F06	NA	black	0	0.22774	0
MGH54_P12_F07	NA	black	0	0	1.7962
MGH54_P12_F08	-0.470633914923	red	1	1.5782	0.75189
MGH54_P12_F09	0.482839428967	red	1	0.26303	0.74157
MGH54_P12_F10	0.629064003792	green3	2	0.19535	0.52206
MGH54_P12_F11	-0.652275571164	red	1	0.13225	3.2437
MGH54_P12_F12	-0.228041141418	red	1	0.17249	2.4133
MGH54_P12_G01	NA	black	0	0	0
MGH54_P12_G02	1.72780068174	red	1	2.9111	3.3926
MGH54_P12_G03	0.496700298626	red	1	0.21039	0.7966
MGH54_P12_G04	NA	black	0	3.1961	0
MGH54_P12_G05	-0.0136984193031	red	1	0.94636	0.61447
MGH54_P12_G06	0.712067985775	green3	2	0.11902	0.48543
MGH54_P12_G07	0.592631973984	red	1	0.25217	0.49262
MGH54_P12_G08	0.00789647090637	red	1	1.0086	2.1144
MGH54_P12_G09	0.698959891508	green3	2	1.9605	3.0675
MGH54_P12_G10	-0.222236862142	red	1	0.51904	2.7935
MGH54_P12_G11	0.938512348361	red	1	0.03984	0.19283
MGH54_P12_H01	NA	black	0	0	0
MGH54_P12_H02	NA	black	0	0	4.3815
MGH54_P12_H03	NA	black	0	0.096262	0
MGH54_P12_H04	NA	black	0	2.8504	0
MGH54_P12_H05	-0.810352539958	red	1	0.13356	3.5628
MGH54_P12_H06	NA	black	0	0.19787	0
MGH54_P12_H07	NA	black	0	3.4649	0
MGH54_P12_H09	NA	black	0	0	1.4388
MGH54_P12_H10	NA	black	0	0	3.0068
MGH54_P12_H11	0.337035629005	red	1	0.50284	0.63599
MGH54_P9_A01	0.535756518275	red	1	0.20539	0.71545
MGH54_P9_A02	1.76014060474	red	1	2.6374	3.6544
MGH54_P9_A03	-0.710268179277	red	1	2.184	1.0186
MGH54_P9_A04	-0.459530773339	red	1	0.29396	3.0888
MGH54_P9_A05	-0.786812883317	red	1	0.20789	3.6753
MGH54_P9_A06	-1.34164680137	red	1	0.063503	4.4088
MGH54_P9_A07	0.816430557907	red	1	0.14405	0.21909
MGH54_P9_A08	NA	black	0	0	0.40381
MGH54_P9_A09	-0.482575222505	red	1	0.089498	2.8534
MGH54_P9_A10	0.148418885901	red	1	0.72683	0.73552
MGH54_P9_A11	NA	black	0	1.5033	0
MGH54_P9_A12	-1.47369321132	red	1	0.11902	4.8298
MGH54_P9_B01	-0.431298615894	red	1	0.24732	2.9447
MGH54_P9_B02	NA	black	0	0	0
MGH54_P9_B03	NA	black	0	0	4.3798
MGH54_P9_B04	NA	black	0	0	2.899
MGH54_P9_B05	-1.30729793842	red	1	0.1177	4.5024
MGH54_P9_B06	-0.210846194745	red	1	0.61918	3.0027
MGH54_P9_B07	-1.33239784064	red	1	0.19283	4.8084
MGH54_P9_B10	-0.178379256026	red	1	2.0507	1.6839
MGH54_P9_B11	-0.863052340169	red	1	0.12433	3.6487
MGH54_P9_B12	NA	black	0	0	1.9822
MGH54_P9_C01	2.12815944286	red	1	2.6225	4.031
MGH54_P9_C02	-0.187084102932	red	1	0.50894	2.6409
MGH54_P9_C03	-0.751772619034	red	1	1.8667	0.63041
MGH54_P9_C04	NA	black	0	0	4.08
MGH54_P9_C05	0.868555154741	red	1	0.066261	0.27381
MGH54_P9_C06	-1.55269066815	red	1	0.10434	4.9306
MGH54_P9_C07	0.646252221273	green3	2	0.14274	0.58015
MGH54_P9_C08	2.63080603039	black	0	3.1159	3.9429
MGH54_P9_C09	-0.205969396679	red	1	1.2951	1.0108
MGH54_P9_C10	-0.560226823123	red	1	0.12961	3.0552
MGH54_P9_C11	NA	black	0	0.38847	0
MGH54_P9_C12	-0.389575545679	red	1	0.28096	2.8938
MGH54_P9_D01	-1.84315274028	red	1	0.098958	5.4603
MGH54_P9_D03	0.555612905107	red	1	0.11237	0.81311
MGH54_P9_D04	0.457953359757	red	1	0.2228	0.86711
