Cell_name	Zvalue	Color	Cluster	ASCL1	HES6
MGH97_P8_G07	-0.0827575574247	red	1	2.5634	4.7065
MGH97_P9_B08	-0.121714109317	red	1	5.1618	4.5151
MGH97_P9_C01	NA	black	0	0	0
MGH97_P8_G01	NA	black	0	3.5413	0
MGH97_P9_H04	NA	black	0	2.9614	0
MGH97_P10_F11	NA	black	0	0	3.7284
MGH97_P10_D03	-0.00707855222535	red	1	1.1953	4.4859
MGH97_P10_C09	NA	black	0	4.5844	0
MGH97_P8_E06	0.00274209279508	red	1	3.8007	4.6816
MGH97_P8_E09	-0.126782593355	red	1	3.8224	3.1941
MGH97_P8_E05	0.536235748424	red	1	4.7377	5.8406
MGH97_P8_A08	0.309710858689	red	1	2.8111	3.7942
MGH97_P10_F12	-0.0410043666293	red	1	3.7992	3.9414
MGH97_P9_D01	NA	black	0	0	2.7284
MGH97_P9_E09	-0.340928810381	red	1	4.7232	3.9791
MGH97_P8_A06	-0.0228876456756	red	1	3.7185	3.7597
MGH97_P10_C02	0.0163266353583	red	1	3.2686	4.5101
MGH97_P10_C11	-1.29242978101	red	1	2.148	6.2103
MGH97_P8_B10	-1.23395920473	red	1	4.7166	2.338
MGH97_P9_E11	-0.206966308674	red	1	3.8276	2.6371
MGH97_P9_F06	0.0544270952305	red	1	4.8354	4.7774
MGH97_P10_H11	-0.289739555093	red	1	3.8202	2.0769
MGH97_P9_B06	0.617989959198	red	1	2.659	3.2119
MGH97_P10_E11	0.00209807487543	red	1	3.5961	4.566
MGH97_P9_B09	NA	black	0	0	1.4147
MGH97_P9_B03	0.206555639648	red	1	4.5413	5.2018
MGH97_P9_B10	0.0424419362757	red	1	3.5197	1.4839
MGH97_P8_H12	-0.0224277840048	red	1	3.7555	4.0259
MGH97_P10_A02	-0.106245341384	red	1	3.9652	3.8707
MGH97_P8_A04	0.0350272824406	red	1	3.2458	4.4237
MGH97_P10_G05	-0.262217157785	red	1	3.9458	2.9178
MGH97_P9_H10	NA	black	0	0	2.6868
MGH97_P9_A11	-1.12757414959	red	1	4.727	2.5403
MGH97_P8_A12	NA	black	0	0	3.1105
MGH97_P8_C08	NA	black	0	0	4.9412
MGH97_P8_A07	0.703150847287	red	1	2.8799	2.4906
MGH97_P10_H03	0.0263424556239	red	1	3.9364	4.8819
MGH97_P8_H04	1.21974489295	green3	2	1.2827	3.386
MGH97_P9_C07	-0.0744788182011	red	1	5.1527	4.5823
MGH97_P9_H07	-0.00155363012022	red	1	3.832	4.5952
MGH97_P8_C02	NA	black	0	0	3.1868
MGH97_P10_B09	0.0201036225774	red	1	3.5935	4.1084
MGH97_P9_E07	-0.0613963090074	red	1	3.7266	3.2052
MGH97_P10_C03	-0.0856308291403	red	1	3.3821	5.1207
93_P3_D02	0.138893977685	red	1	5.076	4.9047
93_P3_B08	-0.162162517793	red	1	0.48852	4.5495
93_P3_D10	NA	black	0	0	4.422
93_P3_H02	0.289252335829	red	1	3.0344	3.5847
93_P3_E06	NA	black	0	3.9476	0
93_P3_F08	0.327941306269	red	1	2.8612	3.695
93_P3_F07	1.90076379656	black	0	2.2851	1.3173
93_P3_B02	-0.421936343332	red	1	4.428	3.5022
93_P3_G02	NA	black	0	0	3.3742
93_P3_G06	0.017300218199	red	1	5.6513	4.737
93_P3_F05	NA	black	0	3.3681	0
93_P3_H01	NA	black	0	4.803	0
93_P3_F06	NA	black	0	3.1556	0
93_P3_D08	0.877140141804	red	1	5.2502	5.9566
93_P3_E03	NA	black	0	0	6.4367
93_P3_A04	NA	black	0	5.4697	0
93_P3_H03	NA	black	0	3.1316	0
93_P3_H10	NA	black	0	0	3.5378
93_P3_A09	NA	black	0	0	3.6564
93_P3_D11	-0.260011209165	red	1	2.6853	5.0894
93_P3_E12	-0.0255511119522	red	1	3.7129	3.654
93_P3_G05	NA	black	0	0	0
93_P3_D12	-0.11868114782	red	1	4.9168	4.4721
93_P3_E11	NA	black	0	3.8017	0
93_P3_B10	0.434004991178	red	1	5.1	5.3674
93_P3_B05	0.125501682387	red	1	4.2177	5.1912
93_P3_H08	-0.0735052943534	red	1	4.5692	4.4811
93_P3_H04	0.0638742766821	red	1	3.4707	3.9192
93_P3_F12	-0.619378127131	red	1	5.2215	3.849
93_P3_A07	-0.0404088663176	red	1	1.5281	4.5372
93_P3_E04	-0.889423385309	red	1	4.1837	1.6281
93_P3_C07	NA	black	0	3.7908	0
93_P3_G09	1.29000761954	green3	2	2.8024	0.67987
93_P3_A03	0.229159047849	red	1	4.1418	5.9482
93_P3_D05	NA	black	0	0	5.1259
93_P3_A10	-0.597968837971	red	1	4.2522	2.672
93_P3_E02	0.0572450156479	red	1	3.4797	3.9699
93_P3_C04	0.0420424879413	red	1	4.6281	4.7608
93_P3_F02	0.332005611403	red	1	4.9034	5.283
93_P3_E07	-0.177262934918	red	1	4.8457	4.3489
93_P3_D09	0.366286506233	red	1	4.5697	5.614
93_P3_D07	-0.107004733329	red	1	3.9968	3.9335
93_P3_G12	NA	black	0	4.279	0
93_P3_A05	-0.201412382263	red	1	2.736	4.9957
93_P3_C05	0.189722051195	red	1	4.8375	5.0369
93_P3_F09	-0.590718753859	red	1	4.6329	3.3951
93_P3_G07	-0.392268503592	red	1	4.2067	3.1876
93_P3_C01	NA	black	0	0	4.6645
93_P3_C11	0.0341797896116	red	1	3.8247	5.7691
93_P3_E05	0.0549075020997	red	1	5.543	4.776
93_P3_A12	1.83936704319	black	0	2.4144	1.0243
93_P3_E09	-0.344982517958	red	1	3.199	5.8776
93_P3_D03	NA	black	0	2.9121	0
93_P3_D01	-0.1004289661	red	1	4.2684	4.277
93_P3_G04	-0.274769572262	red	1	5.2449	4.321
93_P3_E01	NA	black	0	3.8828	0
93_P3_G11	NA	black	0	5.4718	0
93_P3_A06	NA	black	0	0	4.9434
93_P3_G10	0.102333538048	red	1	4.8531	4.8667
93_P3_A11	0.225666056862	red	1	3.1814	3.5675
93_P3_C03	NA	black	0	5.1757	0
93_P3_B11	-0.513020582397	red	1	2.3156	5.3058
93_P3_G08	-0.0366411181728	red	1	4.1897	4.4818
93_P3_B06	NA	black	0	3.6235	0
93_P3_A02	0.31802635693	red	1	5.7348	5.059
93_P3_D06	-0.00469355894709	red	1	4.1169	4.6119
93_P3_B12	1.92494196237	black	0	2.4628	0.62012
93_P3_B09	NA	black	0	3.2032	0
93_P6_A04	-0.287092827413	red	1	2.7736	5.1998
93_P6_B02	NA	black	0	2.0993	0
93_P6_E05	0.15789526703	red	1	3.97	6.689
93_P6_B09	-0.289840314645	red	1	3.8887	2.498
93_P6_H11	0.0453298964739	red	1	4.2179	4.8329
93_P5_E06	-1.30214498492	red	1	2.5898	6.8161
93_P5_C05	NA	black	0	5.0085	0
93_P5_H06	-0.262282710125	red	1	4.7801	4.1642
93_P5_G05	1.3374927332	green3	2	5.204	6.7327
93_P5_C09	NA	black	0	0	6.9235
93_P6_D09	-2.09393945845	black	0	1.2054	6.2074
93_P5_H04	NA	black	0	0	5.874
93_P6_A06	0.166966341035	red	1	3.4039	2.9769
93_P6_F03	0.128391645239	red	1	4.0223	5.6544
93_P6_B05	0.326347973655	red	1	4.8935	5.2771
93_P6_C11	0.0259367768054	red	1	3.8091	5.6315
93_P5_H09	-0.193260130445	red	1	4.5857	4.2059
93_P5_G03	NA	black	0	5.495	0
93_P5_F04	0.219753264625	red	1	3.1213	3.7153
93_P6_H12	2.15621945403	black	0	6.1312	6.7179
93_P5_G07	2.17076098162	black	0	0.73898	2.851
93_P6_C05	-0.395565570944	red	1	1.3004	4.8337
93_P6_D05	1.57321546098	black	0	5.9907	6.2529
93_P5_C12	1.26927678721	green3	2	5.5464	6.2442
93_P6_A03	-0.62635595632	red	1	2.1257	5.3536
93_P5_E08	NA	black	0	0	6.8648
93_P6_A08	-0.371951338145	red	1	4.4973	3.7134
93_P6_A10	-0.909805684822	red	1	5.3404	3.5567
93_P6_A02	NA	black	0	3.9507	0
93_P5_G12	0.920664433909	red	1	5.3106	5.9711
93_P5_E01	-0.400786481846	red	1	3.1536	5.9634
93_P6_A09	-1.15391346464	red	1	5.0115	2.9216
93_P6_H05	-1.18504271245	red	1	5.1962	3.0876
93_P6_H10	-0.516376226793	red	1	4.0656	2.3242
93_P5_C08	-0.503753749299	red	1	2.5705	5.4636
93_P5_A09	0.878447881446	red	1	1.6978	3.551
93_P5_B09	0.909401367936	red	1	4.8079	6.5954
93_P5_A05	-0.324762799156	red	1	3.1701	5.7536
93_P6_E04	-2.25180090842	black	0	0.38073	5.8514
93_P5_A04	-0.120956871077	red	1	4.449	4.3156
93_P6_A11	NA	black	0	0	0.40708
93_P5_B12	0.102045896698	red	1	4.0978	5.2322
93_P5_F12	1.0623908531	green3	2	5.4486	6.057
93_P5_H08	-0.104262578147	red	1	3.2666	5.0718
93_P6_C08	0.951920745354	red	1	5.1918	6.1256
93_P5_F10	-0.873195470073	red	1	3.1654	7.339
93_P5_E11	0.178777359344	red	1	4.4452	5.1865
93_P6_B03	-0.268838505623	red	1	3.3134	5.8556
93_P6_C02	0.176548351967	red	1	5.5039	4.9204
93_P6_B04	NA	black	0	0	0
93_P5_D10	-0.184581461184	red	1	5.1356	4.4184
93_P6_F04	NA	black	0	0	6.406
93_P6_H04	-3.91545414877	black	0	6.7297	2.1303
93_P6_C01	NA	black	0	0	3.4379
93_P5_G06	1.0223499055	green3	2	5.3686	6.0675
93_P6_A07	NA	black	0	0	3.1391
93_P5_H10	-0.0401771950962	red	1	3.6794	5.6987
93_P6_F08	-0.0936915675784	red	1	6.1304	4.6615
93_P5_H01	NA	black	0	5.3723	0
93_P5_B02	1.13497175392	green3	2	6.0435	5.7969
93_P5_G01	-2.24326406967	black	0	5.4511	2.1557
93_P6_A12	1.71407793179	black	0	0.93734	3.1122
93_P5_G11	-0.237402147317	red	1	3.4456	6.1146
93_P6_E11	-4.32541001847	black	0	6.0027	1.0208
93_P5_D07	-3.01233712891	black	0	0.48646	6.3806
93_P6_E02	0.0321510714261	red	1	3.3667	4.3865
93_P6_E09	1.97204865902	black	0	5.3145	7.5651
93_P5_F09	0.313881815654	red	1	4.4866	5.5626
93_P6_E06	-0.214598851899	red	1	3.1593	5.3678
93_P5_A06	NA	black	0	0	1.6234
93_P5_D04	-2.22871836579	black	0	2.1509	7.3375
93_P5_H07	0.963780423703	red	1	5.3605	5.9924
93_P6_D06	-1.57003639433	black	0	4.3576	0.70752
93_P6_C07	-0.779066097902	red	1	3.0748	6.821
93_P5_F07	0.660174692366	red	1	2.8677	2.6733
93_P5_C04	NA	black	0	0	0
93_P5_A02	-0.122599878117	red	1	3.4632	5.5131
93_P5_A07	0.140015804565	red	1	5.0822	4.9058
93_P5_A08	1.15532643419	green3	2	5.4653	6.1662
93_P6_B12	NA	black	0	0	4.7638
93_P5_G04	NA	black	0	0	5.8218
93_P5_H11	0.351223129736	red	1	4.4043	5.8165
93_P6_E03	NA	black	0	4.622	0
93_P6_B07	2.12996108085	black	0	6.4308	6.4794
93_P5_D02	-2.6928034018	black	0	0.3471	6.1041
93_P6_D08	-0.0522957627459	red	1	4.337	4.4742
93_P6_A01	-0.332809401112	red	1	2.6551	5.2133
93_P5_E12	-0.474761119611	red	1	3.1991	6.3003
93_P5_A03	NA	black	0	5.3928	0
93_P5_F02	-0.215455399461	red	1	0.49978	4.5858
93_P6_F06	-0.310422189445	red	1	5.7469	4.4019
93_P5_F08	0.44390214149	red	1	3.2228	1.8416
93_P6_C10	0.041945895187	red	1	4.2194	4.8179
93_P5_G08	NA	black	0	4.5996	0
93_P6_D07	NA	black	0	0	5.1449
93_P6_F05	NA	black	0	0	6.6311
93_P5_C07	-0.433913636073	red	1	5.2549	4.1118
93_P5_B03	0.382539857827	red	1	4.8052	5.4395
93_P6_E10	NA	black	0	0	6.4297
93_P5_A11	-1.7443523062	black	0	5.653	2.8955
93_P5_F01	0.235112592644	red	1	4.6845	5.1912
93_P5_C03	NA	black	0	0	3.4468
93_P6_B10	1.50660309131	black	0	0.8512	3.3125
93_P5_E03	-1.2797633931	red	1	2.8901	7.4237
93_P5_G09	NA	black	0	0	7.004
93_P5_C10	0.557130223203	red	1	5.6093	5.3494
93_P5_E10	1.25790495358	green3	2	5.1502	6.6816
93_P5_D08	0.347443524287	red	1	4.3445	5.9322
MGH93_P7_D06	0.483712703557	red	1	4.7813	5.6747
MGH93_P7_G08	0.322080815251	red	1	4.1387	6.7076
MGH93_P7_D02	-0.666527734486	red	1	2.9305	6.2311
MGH93_P7_A03	NA	black	0	0	3.8612
MGH93_P7_B06	-0.438968226822	red	1	2.6482	5.4089
MGH93_P7_C09	-0.292576623473	red	1	3.4958	6.6213
MGH93_P7_F07	-0.1029515989	red	1	3.52	5.5521
MGH93_P7_B02	NA	black	0	0	5.7362
MGH93_P7_H05	1.8382920868	black	0	2.3626	1.2066
MGH93_P7_H09	-0.994466504332	red	1	1.7736	5.579
MGH93_P7_D10	0.883160169763	red	1	5.106	6.1022
MGH93_P7_B11	NA	black	0	0	0
MGH93_P7_F11	-0.0903338910268	red	1	4.8606	4.5106
MGH93_P7_C04	NA	black	0	5.4675	0
MGH93_P7_F02	-0.766494427464	red	1	2.7115	6.0889
MGH93_P7_D12	NA	black	0	0	5.4293
MGH93_P7_G04	0.514246624963	red	1	1.4668	3.9991
MGH93_P7_A10	0.243912147054	red	1	5.1699	5.0512
MGH93_P7_G09	NA	black	0	0	5.1139
MGH93_P7_F06	-0.193129411902	red	1	3.8011	2.5583
MGH93_P7_H08	NA	black	0	0	5.282
MGH93_P7_A11	0.167181805943	red	1	1.7933	4.3245
MGH93_P7_G10	NA	black	0	0	5.11
MGH93_P7_G03	0.0173732533837	red	1	3.8903	4.8345
MGH93_P7_G07	0.0160502662685	red	1	3.6062	4.1545
MGH93_P7_A12	NA	black	0	0	5.0491
MGH93_P7_A06	0.639485839585	red	1	2.6848	3.1218
MGH93_P7_A08	0.0475709454048	red	1	3.5585	3.4628
MGH93_P7_H10	-0.0352028791924	red	1	4.4692	4.5575
MGH93_P7_C05	-2.28737524096	black	0	5.0613	1.472
MGH93_P7_C12	-0.883864778335	red	1	4.3309	2.1414
MGH93_P7_C07	NA	black	0	4.7521	0
MGH93_P7_B03	0.721249117599	red	1	5.0477	5.8826
MGH93_P7_A07	0.625714294272	red	1	2.2363	3.5974
MGH93_P7_E10	0.273114077887	red	1	6.1644	4.9832
MGH93_P7_F04	-0.412959113163	red	1	3.8004	1.2714
MGH93_P7_A09	-0.348790250654	red	1	2.158	5.0047
MGH93_P7_E06	-0.0156294397453	red	1	3.8237	4.3685
MGH93_P7_C02	-0.229113787122	red	1	3.7287	1.7212
MGH93_P7_F10	-0.706261348178	red	1	4.3159	2.5462
MGH93_P7_C10	0.0707217203725	red	1	3.9433	5.3722
MGH93_P7_H07	-0.0173199582071	red	1	3.6381	5.034
MGH93_P7_H01	NA	black	0	5.4538	0
MGH93_P7_B10	NA	black	0	4.2642	0
MGH93_P7_F12	NA	black	0	5.2459	0
MGH93_P7_F08	NA	black	0	0	4.029
MGH93_P7_A01	0.0214889420143	red	1	3.8959	4.8798
MGH93_P7_E11	NA	black	0	5.3606	0
MGH93_P7_E09	NA	black	0	0	0
MGH93_P7_E05	-0.0778071812539	red	1	4.5393	4.4625
MGH93_P7_D08	NA	black	0	0	0
MGH93_P7_D01	0.0548322585367	red	1	5.019	4.7734
MGH93_P7_H11	NA	black	0	0	2.1612
MGH93_P7_H12	0.0414886542632	red	1	1.7962	4.4656
MGH93_P7_D05	-0.33374985211	red	1	5.9529	4.4201
MGH93_P7_E04	0.880371294429	red	1	2.6549	2.585
MGH93_P7_D04	NA	black	0	4.9407	0
MGH93_P7_C06	-1.4727187659	black	0	2.0566	6.3322
MGH93_P7_E12	NA	black	0	0	0
MGH93_P7_G06	NA	black	0	3.4826	0
MGH93_P7_B04	0.354334592748	red	1	3.0289	3.3484
MGH93_P7_F03	NA	black	0	1.1865	0
MGH93_P7_B12	NA	black	0	0	4.8256
MGH93_P7_H04	0.288193091886	red	1	3.3537	1.2702
MGH93_P7_A05	0.0127801922327	red	1	3.129	4.5357
MGH93_P7_D07	NA	black	0	5.2258	0
MGH93_P7_F01	-0.0172814326842	red	1	2.9831	4.6263
MGH93_P7_F05	-0.314563044965	red	1	2.8838	5.35
93_P10_H10	-0.497755016291	red	1	2.8864	5.7781
93_P10_E02	-1.71737536018	black	0	5.4566	2.7303
93_P9_C04	1.05145873984	green3	2	1.1603	3.5812
93_P9_A08	0.990694591532	green3	2	1.5979	3.474
93_P9_G06	NA	black	0	3.1225	0
93_P8_F09	NA	black	0	0	2.6973
93_P8_G06	NA	black	0	2.1401	0
93_P9_E04	NA	black	0	0	0
93_P10_D06	-0.0954954904844	red	1	3.1484	4.939
93_P9_B07	NA	black	0	3.0298	0
93_P9_G08	-0.499861245975	red	1	0.80157	4.8237
93_P9_D04	-0.00634394208678	red	1	3.7393	4.3399
93_P8_E07	0.402960494752	red	1	4.3592	6.1251
93_P9_H01	NA	black	0	0	4.4848
93_P9_B08	-0.0660898183268	red	1	3.6584	5.8954
93_P10_E03	0.134494290143	red	1	4.2721	5.1732
93_P8_H09	-0.335842042885	red	1	4.6175	3.9105
93_P10_B02	-0.195951852399	red	1	3.739	2.0496
93_P8_B06	0.0773506921033	red	1	4.9208	4.8152
93_P10_E05	-0.170368467517	red	1	3.8194	2.8406
93_P8_E06	-0.302854703184	red	1	5.7441	4.4091
93_P10_A02	-0.953310882818	red	1	4.0882	1.0279
93_P8_B04	-0.901434391908	red	1	2.0969	5.6818
93_P8_C05	0.028561250304	red	1	3.2995	4.4391
93_P9_F12	NA	black	0	0	0
93_P10_A01	-2.18964015995	black	0	2.1	7.2142
93_P8_A10	-0.00602044596604	red	1	3.3653	4.6335
93_P9_B06	NA	black	0	0	3.8931
93_P10_D12	-0.270140394553	red	1	3.1543	5.5472
93_P8_D04	0.220153740825	red	1	3.3553	2.7797
93_P9_B10	NA	black	0	0	5.1459
93_P9_E12	NA	black	0	0	2.541
93_P9_B02	-0.0841342925325	red	1	4.3397	4.372
93_P8_G11	NA	black	0	0	0
93_P10_H08	NA	black	0	0	4.7958
93_P10_B04	0.301151609578	red	1	5.5392	5.0651
93_P9_C12	NA	black	0	0	2.438
93_P8_D11	0.000952629804703	red	1	3.7494	5.4786
93_P8_A03	-0.0755033690032	red	1	2.7497	4.73
93_P9_F02	0.00260446407006	red	1	3.7443	5.2466
93_P10_F03	0.632890079182	red	1	1.8848	3.7598
93_P9_G11	-0.43524295523	red	1	2.4954	5.2936
93_P8_B09	0.51962435353	red	1	5.1001	5.5054
93_P9_E05	-0.49835920194	red	1	4.4237	3.3032
93_P8_E09	NA	black	0	0	0
93_P8_G03	-0.236859024716	red	1	4.6768	4.1604
93_P9_C10	0.256777169325	red	1	2.8846	3.8732
93_P8_D06	-1.90785566119	black	0	4.6872	1.1532
93_P8_C06	0.211884568697	red	1	4.5557	5.207
93_P10_C01	3.96864583358	black	0	0.98185	1.1564
93_P8_A05	-1.03846287835	red	1	4.8514	2.8858
93_P8_C11	0.0114195806454	red	1	3.7809	5.7145
93_P8_E08	-0.862838465151	red	1	6.1822	4.0151
93_P8_G12	NA	black	0	3.1035	0
93_P9_D09	-0.167604924559	red	1	4.6418	4.2908
93_P8_D05	-0.0432364997414	red	1	2.8284	4.6717
93_P9_F04	NA	black	0	0	4.6711
93_P10_H12	NA	black	0	2.3887	0
93_P9_H09	NA	black	0	3.5746	0
93_P10_E06	0.772873253367	red	1	5.1107	5.9129
93_P10_D07	0.0485479777316	red	1	5.2634	4.7638
93_P8_G05	-0.650524964127	red	1	1.2166	5.0323
93_P9_A03	0.0507120771784	red	1	3.3323	4.2913
93_P10_E10	-0.629619162161	red	1	0.69599	4.8962
93_P10_G11	-0.177339175109	red	1	4.4673	4.1749
93_P10_F08	NA	black	0	0	3.7012
93_P8_F07	0.163188330758	red	1	3.4061	3.0095
93_P10_E01	-0.1143692539	red	1	5.9982	4.6306
93_P9_E07	NA	black	0	4.5473	0
93_P9_E03	NA	black	0	0	4.0176
93_P9_D12	-0.868977449183	red	1	1.03	5.155
93_P8_E03	-0.303476111192	red	1	4.505	3.8866
93_P10_E12	-0.0507200826136	red	1	1.9635	4.5829
93_P8_F11	NA	black	0	0	0
93_P9_B03	-1.61209015849	black	0	1.742	6.1885
93_P9_H10	NA	black	0	4.992	0
93_P10_E04	NA	black	0	0	3.4943
93_P8_A07	-0.0546476556925	red	1	3.5987	5.4094
93_P8_F08	-0.000150473870163	red	1	3.5928	4.6109
93_P10_C11	0.318621550729	red	1	4.3294	5.8476
93_P10_H07	0.0860331042469	red	1	2.9245	4.3336
93_P9_E02	NA	black	0	2.9288	0
93_P10_H05	0.196691704639	red	1	3.1185	3.8174
93_P9_B11	NA	black	0	5.3315	0
93_P9_G10	2.77677239162	black	0	1.3857	1.7774
93_P10_F05	0.701093903913	red	1	5.2974	5.6659
93_P9_F10	0.276565455603	red	1	4.4494	5.4911
93_P9_A02	0.563586930027	red	1	2.713	3.2651
93_P8_D10	0.000644878015152	red	1	4.1946	4.643
93_P10_G04	NA	black	0	3.2941	0
93_P10_C05	-0.426531658803	red	1	4.2878	3.2538
93_P8_C07	0.148562647057	red	1	4.0368	5.7805
93_P9_E06	NA	black	0	0	0
93_P8_B11	0.398457451703	red	1	5.9085	5.1204
93_P10_H01	0.0303485166572	red	1	3.5894	3.622
93_P8_H05	0.0669489979842	red	1	3.1334	4.3279
93_P9_B09	0.95598950106	red	1	1.1257	3.6734
93_P8_H07	NA	black	0	4.2729	0
93_P10_C10	-2.31149427881	black	0	5.0069	1.33
93_P8_D12	NA	black	0	3.0642	0
93_P8_C03	0.0585803113653	red	1	5.2767	4.7776
93_P10_C03	NA	black	0	0	0
93_P8_D08	-0.682270738096	red	1	4.758	3.371
93_P8_E10	NA	black	0	0	0
93_P10_A12	NA	black	0	0	5.5186
93_P10_F10	NA	black	0	2.6274	0
93_P9_F07	NA	black	0	0	0
93_P8_B03	0.314044267119	red	1	4.3829	5.7197
93_P9_G05	-0.577730819371	red	1	0.69955	4.8606
93_P10_A05	0.550759897598	red	1	4.9542	5.6574
93_P9_C06	-0.325722395302	red	1	3.1749	5.7657
93_P8_A02	-0.485900339632	red	1	4.0845	2.5059
93_P8_F01	-0.0814846020646	red	1	3.6774	2.4586
93_P8_G04	1.15725358662	green3	2	2.7719	1.373
93_P9_D06	-0.184454310892	red	1	2.9151	5.055
93_P10_A11	-0.127451526621	red	1	3.1892	5.0892
93_P10_B12	0.267952724457	red	1	4.6377	5.2966
93_P8_B02	0.404678605144	red	1	5.5386	5.1882
93_P8_C09	0.11189292351	red	1	4.1754	5.1752
93_P8_B07	0.61146367466	red	1	4.8343	5.8924
93_P8_C02	NA	black	0	1.8098	0
93_P10_B09	NA	black	0	0	4.5551
93_P9_A12	-0.535922170709	red	1	4.2735	2.9042
93_P8_E05	-2.918492368	black	0	6.2311	2.3956
93_P10_C08	-0.0711125688119	red	1	3.825	3.7096
93_P9_H02	-0.331072439617	red	1	3.2084	5.85
93_P9_H05	0.363097378172	red	1	4.2123	6.5033
93_P9_G02	NA	black	0	4.2781	0
93_P9_A04	NA	black	0	0	0
93_P10_C04	-0.504615739889	red	1	2.3724	5.327
93_P10_H11	NA	black	0	5.3873	0
93_P9_D10	NA	black	0	0	0
93_P8_E12	1.81070187481	black	0	0.57628	3.187
93_P9_D07	-2.42766851702	black	0	5.913	2.5013
93_P10_G05	-0.820312495793	red	1	4.4657	2.6283
93_P10_F06	-0.796358600902	red	1	3.9048	0.46048
93_P10_C07	2.28180647552	black	0	2.114	1.0996
93_P9_D08	0.946112755255	red	1	0.50487	3.8061
93_P10_G06	-0.759504502285	red	1	0.21909	4.8895
93_P10_G09	-0.160444490305	red	1	5.2543	4.4779
93_P8_F02	NA	black	0	0	4.3646
93_P8_G08	NA	black	0	5.3981	0
93_P10_H02	-0.0976146061356	red	1	3.8651	3.6338
93_P10_H03	0.167400356785	red	1	4.3775	5.202
93_P8_E01	6.09713764655e-06	red	1	3.7338	4.616
93_P9_H11	0.254594944185	red	1	3.183	3.414
93_P9_H03	NA	black	0	0	6.3657
93_P9_C02	0.084347448654	red	1	4.3927	4.9168
93_P8_F06	0.121783840126	red	1	1.5105	4.3781
93_P9_G07	NA	black	0	0	0
93_P10_E08	0.443493813051	red	1	3.0912	2.774
93_P10_D02	-0.155703042382	red	1	3.2425	5.2593
93_P10_A09	-0.569644841469	red	1	3.9402	1.5195
93_P10_G07	-0.14214865926	red	1	2.8669	4.9234
93_P8_E11	-0.209884937037	red	1	2.2881	4.8506
93_P10_C12	-0.688472273368	red	1	5.5911	3.9528
93_P9_B12	-0.100381679305	red	1	3.4147	5.2616
93_P8_H03	NA	black	0	0	4.4509
93_P9_G12	0.0611152602373	red	1	3.5406	2.6837
93_P10_B06	NA	black	0	0	0
93_P8_D02	NA	black	0	4.8315	0
93_P9_A10	0.251201299079	red	1	4.6836	5.2287
93_P9_G01	NA	black	0	4.3723	0
93_P9_H12	0.000135237368593	red	1	3.7267	4.6283
93_P10_F12	NA	black	0	6.3118	0
93_P10_G03	-1.35914078683	black	0	6.0549	3.538
93_P9_F08	-1.58239734076	black	0	5.3245	2.7379
93_P10_C06	4.71208564182	black	0	0.99567	0.45838
93_P10_D04	NA	black	0	0	0
93_P9_C11	-0.0190743611925	red	1	3.8478	4.3623
93_P9_A01	0.117677651538	red	1	4.3088	5.076
93_P9_B05	-0.0321912575933	red	1	2.7004	4.6284
93_P9_A06	0.127916424399	red	1	3.3585	3.6885
93_P10_A10	NA	black	0	0	4.1493
93_P10_F07	NA	black	0	0	5.0236
93_P9_B04	-0.056990464686	red	1	4.9234	4.58
93_P10_H04	0.642750384134	red	1	2.7774	2.9458
93_P10_B11	NA	black	0	3.9526	0
93_P9_D01	0.493854201243	red	1	0.95531	4.0814
93_P8_A11	0.0671919497163	red	1	3.9812	5.2049
93_P9_F11	-0.345833963114	red	1	4.253	3.434
93_P8_G09	0.189471403578	red	1	2.5175	4.2054
93_P10_G01	0.0355299177951	red	1	3.827	5.9038
93_P8_D07	-0.0992404196513	red	1	3.4746	5.3884
93_P8_G01	-0.169630754173	red	1	3.9982	3.5858
93_P9_H04	-0.124403125109	red	1	2.954	4.9192
93_P10_B10	NA	black	0	1.9653	0
93_P9_G04	-0.375858671442	red	1	2.1696	5.0452
93_P8_D01	-0.178980949179	red	1	4.7183	4.299
93_P8_F03	NA	black	0	0	0
93_P10_D03	NA	black	0	0	0
93_P10_H06	NA	black	0	4.3354	0
93_P8_B12	NA	black	0	4.8437	0
93_P8_D09	-0.0546641174368	red	1	4.1889	4.4054
93_P9_D11	NA	black	0	3.5929	0
93_P10_G08	2.85534881639	black	0	1.0468	2.0721
93_P8_H06	NA	black	0	0	4.1436
93_P9_C07	NA	black	0	3.4609	0
93_P8_A12	-0.216983228332	red	1	4.6048	4.1628
93_P8_C01	NA	black	0	0	3.8306
93_P9_F06	0.197199007676	red	1	4.1471	5.7168
