Cell_name	Zvalue	Color	Cluster	BEX2	JUN
MGH53_P6_H02	NA	black	0	0	0
MGH53_P6_H03	NA	black	0	0	0.9115
MGH53_P6_H04	NA	black	0	0	5.4645
MGH53_P6_H05	-0.118415398892	red	1	6.1941	4.6719
MGH53_P6_H07	NA	black	0	0	4.5434
MGH53_P6_H09	NA	black	0	0	0
MGH53_P6_H10	NA	black	0	0	0
MGH53_P6_H11	0.872365838788	red	1	2.6693	2.6041
MGH53_P7_A01	NA	black	0	0	0
MGH53_P7_A02	NA	black	0	0	0
MGH53_P7_A03	NA	black	0	0	3.7777
MGH53_P7_A04	-1.6589994646	black	0	5.7355	0.44255
MGH53_P7_A05	NA	black	0	6.7698	0
MGH53_P7_A06	-0.28837518534	red	1	4.5271	8.7137
MGH53_P7_A07	NA	black	0	0	8.5679
MGH53_P7_A09	NA	black	0	0	0
MGH53_P7_A11	0.938803429789	red	1	5.8677	8.3104
MGH53_P7_A12	-2.92900367739	black	0	1.9913	8.5525
MGH53_P7_B01	NA	black	0	0	0
MGH53_P7_B02	NA	black	0	0	7.3487
MGH53_P7_B03	NA	black	0	0	4.6303
MGH53_P7_B04	0.544120293612	red	1	5.5607	7.4413
MGH53_P7_B05	0.779064166061	red	1	5.8408	7.6958
MGH53_P7_B06	NA	black	0	0	0
MGH53_P7_B07	0.451876853556	red	1	6.7945	5.8362
MGH53_P7_B08	NA	black	0	0	0
MGH53_P7_B10	NA	black	0	0	2.6283
MGH53_P7_B11	NA	black	0	0	0
MGH53_P7_B12	NA	black	0	5.6312	0
MGH53_P7_C01	1.42729876497	green3	2	6.376	8.5157
MGH53_P7_C02	NA	black	0	0	4.8473
MGH53_P7_C03	NA	black	0	0	0
MGH53_P7_C04	NA	black	0	0	0
MGH53_P7_C05	NA	black	0	0	6.221
MGH53_P7_C06	NA	black	0	0	0
MGH53_P7_C07	NA	black	0	3.3479	0
MGH53_P7_C09	NA	black	0	0	0
MGH53_P7_C11	NA	black	0	0	0
MGH53_P7_C12	NA	black	0	0	0
MGH53_P7_D01	NA	black	0	4.827	0
MGH53_P7_D02	NA	black	0	0	0
MGH53_P7_D03	NA	black	0	0	8.5171
MGH53_P7_D04	NA	black	0	0	3.4853
MGH53_P7_D05	NA	black	0	0	5.5351
MGH53_P7_D06	NA	black	0	6.9371	0
MGH53_P7_D07	NA	black	0	0	5.0309
MGH53_P7_D10	NA	black	0	0	0
MGH53_P7_D11	NA	black	0	0	0
MGH53_P7_D12	NA	black	0	0	2.5046
MGH53_P7_E01	NA	black	0	0	0
MGH53_P7_E02	NA	black	0	0	4.9665
MGH53_P7_E03	NA	black	0	0	0
MGH53_P7_E04	NA	black	0	0	7.4482
MGH53_P7_E05	NA	black	0	0	0
MGH53_P7_E06	NA	black	0	0	0
MGH53_P7_E07	NA	black	0	0	6.9512
MGH53_P7_E08	NA	black	0	0	0.77231
MGH53_P7_E09	NA	black	0	0	0
MGH53_P7_E10	NA	black	0	0	0
MGH53_P7_E11	NA	black	0	0	0
MGH53_P7_E12	NA	black	0	6.2375	0
MGH53_P7_F01	NA	black	0	6.5236	0
MGH53_P7_F02	NA	black	0	0	0
MGH53_P7_F04	-2.0639846247	black	0	1.4901	6.934
MGH53_P7_F05	NA	black	0	0	0
MGH53_P7_F06	NA	black	0	7.0133	0
MGH53_P7_F08	NA	black	0	2.7851	0
MGH53_P7_F09	NA	black	0	0	5.6567
MGH53_P7_F10	NA	black	0	0	0.1635
MGH53_P7_F11	NA	black	0	0	5.6815
MGH53_P7_F12	NA	black	0	0	5.6838
MGH53_P7_G01	NA	black	0	0	0
MGH53_P7_G03	NA	black	0	0	0
MGH53_P7_G04	NA	black	0	0	0
MGH53_P7_G05	NA	black	0	0	0
MGH53_P7_G06	NA	black	0	0	4.2183
MGH53_P7_G07	NA	black	0	5.4953	0
MGH53_P7_G08	-0.0439326104673	red	1	4.5106	6.0653
MGH53_P7_G09	NA	black	0	0	0
MGH53_P7_G10	NA	black	0	0	0
MGH53_P7_G11	NA	black	0	3.4756	0
MGH53_P7_G12	NA	black	0	0	0
MGH53_P7_H01	NA	black	0	3.3274	0
MGH53_P7_H02	NA	black	0	0	0
MGH53_P7_H03	NA	black	0	0	0
MGH53_P7_H04	NA	black	0	0	0
MGH53_P7_H05	NA	black	0	0	4.9112
MGH53_P7_H06	-0.604133796753	red	1	5.8042	3.1612
MGH53_P7_H07	NA	black	0	0	0
MGH53_P7_H08	NA	black	0	6.0836	0
MGH53_P7_H10	0.596918443242	red	1	5.74	7.1721
MGH53_P7_H11	NA	black	0	0	0
MGH53_P7_H12	NA	black	0	0	0
MGH53_P8_A01	NA	black	0	6.6735	0
MGH53_P8_A02	NA	black	0	0	0
MGH53_P8_A03	NA	black	0	0	4.9825
MGH53_P8_A04	-0.984486533104	red	1	4.0538	9.4779
MGH53_P8_A05	NA	black	0	5.8997	0
MGH53_P8_A06	NA	black	0	0	0
MGH53_P8_A07	NA	black	0	4.0113	0
MGH53_P8_A08	NA	black	0	0	0
MGH53_P8_A09	NA	black	0	0	0
MGH53_P8_A10	NA	black	0	7.1928	0
MGH53_P8_A11	1.99691269404	black	0	6.8487	8.8882
MGH53_P8_A12	NA	black	0	6.9061	0
MGH53_P8_B03	NA	black	0	0	8.3288
MGH53_P8_B04	NA	black	0	0	8.5114
MGH53_P8_B08	NA	black	0	0	0
MGH53_P8_B09	NA	black	0	0	0
MGH53_P8_B10	NA	black	0	1.216	0
MGH53_P8_B11	NA	black	0	0	2.3735
MGH53_P8_B12	NA	black	0	0	8.8476
MGH53_P8_C01	NA	black	0	0	0
MGH53_P8_C02	NA	black	0	0	0
MGH53_P8_C03	NA	black	0	4.6465	0
MGH53_P8_C04	NA	black	0	0	8.5098
MGH53_P8_C08	NA	black	0	0	0
MGH53_P8_C09	0.192626554122	red	1	5.3552	5.8959
MGH53_P8_C10	NA	black	0	0	0
MGH53_P8_C11	NA	black	0	0	0
MGH53_P8_C12	NA	black	0	0	0
MGH53_P8_D01	NA	black	0	6.9082	0
MGH53_P8_D02	NA	black	0	0	0
MGH53_P8_D03	NA	black	0	0	0
MGH53_P8_D04	NA	black	0	5.6144	0
MGH53_P8_D05	NA	black	0	0	0
MGH53_P8_D06	NA	black	0	0	3.3911
MGH53_P8_D07	NA	black	0	1.1846	0
MGH53_P8_D08	NA	black	0	2.177	0
MGH53_P8_D09	-0.518822459555	red	1	2.7978	5.6795
MGH53_P8_D10	NA	black	0	0	6.0008
MGH53_P8_D11	NA	black	0	0	0
MGH53_P8_E01	0.586520587382	red	1	5.8741	6.8559
MGH53_P8_E03	NA	black	0	0	9.3469
MGH53_P8_E04	NA	black	0	6.0691	0
MGH53_P8_E05	NA	black	0	0	0
MGH53_P8_E06	NA	black	0	3.6073	0
MGH53_P8_E07	NA	black	0	0	0
MGH53_P8_E08	NA	black	0	0	0
MGH53_P8_E09	-0.127119507292	red	1	7.3803	4.9118
MGH53_P8_E10	-0.104943287294	red	1	3.9719	5.3557
MGH53_P8_E11	NA	black	0	5.5801	0
MGH53_P8_F01	NA	black	0	0	0
MGH53_P8_F02	NA	black	0	6.9333	0
MGH53_P8_F04	NA	black	0	4.1018	0
MGH53_P8_F05	NA	black	0	0	0
MGH53_P8_F06	-0.742537167243	red	1	3.8014	7.7386
MGH53_P8_F07	NA	black	0	0	0
MGH53_P8_F08	NA	black	0	0.70664	0
MGH53_P8_F09	NA	black	0	0	0
MGH53_P8_F11	0.127895245626	red	1	5.7801	5.3272
MGH53_P8_G01	NA	black	0	0	0
MGH53_P8_G02	NA	black	0	0	7.7007
MGH53_P8_G03	NA	black	0	0	0
MGH53_P8_G04	NA	black	0	0	0
MGH53_P8_G05	NA	black	0	0	7.84
MGH53_P8_G06	NA	black	0	0	0
MGH53_P8_G07	1.92675946423	black	0	6.5221	9.547
MGH53_P8_G08	NA	black	0	0	0
MGH53_P8_G09	NA	black	0	0	0
MGH53_P8_G10	NA	black	0	0	6.7914
MGH53_P8_G11	NA	black	0	0	2.9368
MGH53_P8_G12	NA	black	0	0	0
MGH53_P8_H01	NA	black	0	0	4.6259
MGH53_P8_H02	NA	black	0	0	0
MGH53_P8_H03	NA	black	0	0	0
MGH53_P8_H04	NA	black	0	0	4.8779
MGH53_P8_H05	NA	black	0	0	0
MGH53_P8_H06	NA	black	0	8.1204	0
MGH53_P8_H07	NA	black	0	0	8.9679
MGH53_P8_H08	NA	black	0	0	0
MGH53_P8_H09	NA	black	0	0	0
MGH53_P8_H10	NA	black	0	0	8.2145
MGH53_P8_H11	NA	black	0	0	4.8018
MGH53_P8_H12	NA	black	0	0	0
MGH53_P1_A03	NA	black	0	0	3.9912
MGH53_P1_A04	NA	black	0	0	0
MGH53_P1_A06	0.00808925034058	red	1	4.3521	4.5811
MGH53_P1_A07	NA	black	0	0	8.484
MGH53_P1_A08	NA	black	0	0	0
MGH53_P1_B04	0.912775976202	red	1	6.0602	7.6476
MGH53_P1_B08	NA	black	0	5.2251	0
MGH53_P1_B09	NA	black	0	0	5.7488
MGH53_P1_B11	-0.00158052170023	red	1	4.5515	4.3988
MGH53_P1_C03	NA	black	0	0	4.7576
MGH53_P1_C06	NA	black	0	0	0
MGH53_P1_C09	NA	black	0	0	8.115
MGH53_P1_C10	NA	black	0	5.9784	0
MGH53_P1_D01	NA	black	0	0	0
MGH53_P1_D05	0.29953992629	red	1	5.3198	6.6872
MGH53_P1_D12	NA	black	0	0	0
MGH53_P1_E09	NA	black	0	0	0
MGH53_P1_E12	NA	black	0	0	6.2403
MGH53_P12_A01	NA	black	0	0	0
MGH53_P12_A02	NA	black	0	0	0
MGH53_P12_A03	NA	black	0	6.1113	0
MGH53_P12_A04	-0.261203265814	red	1	1.0683	4.6629
MGH53_P12_A05	NA	black	0	0	8.7687
MGH53_P12_A06	NA	black	0	0	0
MGH53_P12_A08	-0.492002772643	red	1	5.0318	1.9007
MGH53_P12_A09	NA	black	0	0	0
MGH53_P12_A10	-0.408739606751	red	1	5.7411	3.6316
MGH53_P12_A11	-0.766758518681	red	1	4.9133	0.18903
MGH53_P12_A12	0.334748853544	red	1	1.9123	3.9613
MGH53_P12_B01	NA	black	0	0	0
MGH53_P12_B02	NA	black	0	0	9.1199
MGH53_P12_B03	NA	black	0	5.2242	0
MGH53_P12_B04	0.270321871288	red	1	5.8633	5.7662
MGH53_P12_B05	NA	black	0	0	0
MGH53_P12_B06	NA	black	0	0	6.9169
MGH53_P12_B07	NA	black	0	0	3.5589
MGH53_P12_B08	NA	black	0	0	0
MGH53_P12_B09	NA	black	0	0	0
MGH53_P12_B11	NA	black	0	0	0
MGH53_P12_B12	NA	black	0	0	0
MGH53_P12_C01	NA	black	0	0	6.0152
MGH53_P12_C02	NA	black	0	0	0
MGH53_P12_C03	NA	black	0	0	0
MGH53_P12_C04	NA	black	0	5.7586	0
MGH53_P12_C05	0.0382685355103	red	1	7.2095	5.1259
MGH53_P12_C06	1.0759428503	red	1	6.9263	6.9234
MGH53_P12_C07	NA	black	0	2.0851	0
MGH53_P12_C08	-0.382421745904	red	1	6.1355	4.028
MGH53_P12_C09	NA	black	0	0	0
MGH53_P12_C10	NA	black	0	6.1295	0
MGH53_P12_C11	-0.394914656054	red	1	3.9353	6.7489
MGH53_P12_C12	-1.31863798926	red	1	1.159	5.8662
MGH53_P12_D01	NA	black	0	0	0
MGH53_P12_D02	NA	black	0	0	0
MGH53_P12_D03	NA	black	0	0	9.0399
MGH53_P12_D04	NA	black	0	0	6.356
MGH53_P12_D05	0.231610325206	red	1	5.5613	5.8499
MGH53_P12_D06	NA	black	0	0	5.1567
MGH53_P12_D07	NA	black	0	0	0
MGH53_P12_D08	NA	black	0	0	0
MGH53_P12_D09	NA	black	0	0	6.1785
MGH53_P12_D10	NA	black	0	0	0
MGH53_P12_D11	NA	black	0	0	0
MGH53_P12_D12	NA	black	0	5.1355	0
MGH53_P12_E01	NA	black	0	0	6.0939
MGH53_P12_E02	NA	black	0	0	7.9149
MGH53_P12_E03	NA	black	0	0	0
MGH53_P12_E04	NA	black	0	0	0
MGH53_P12_E05	NA	black	0	5.2356	0
MGH53_P12_E06	-0.458706727052	red	1	2.1094	5.2111
MGH53_P12_E07	0.177360234965	red	1	1.3334	4.1821
MGH53_P12_E08	NA	black	0	0	0.1635
MGH53_P12_E09	NA	black	0	0	0
MGH53_P12_E10	NA	black	0	0	0
MGH53_P12_E12	NA	black	0	0	0
MGH53_P12_F01	NA	black	0	0	0
MGH53_P12_F02	NA	black	0	0	7.8667
MGH53_P12_F03	NA	black	0	0	0.19787
MGH53_P12_F04	NA	black	0	0	6.2712
MGH53_P12_F06	-0.0111250715936	red	1	5.198	4.772
MGH53_P12_F07	NA	black	0	0	0
MGH53_P12_F08	0.429112285456	red	1	5.4953	6.9834
MGH53_P12_F09	NA	black	0	0	8.1438
MGH53_P12_F10	NA	black	0	0	4.2576
MGH53_P12_F11	NA	black	0	0	0.40708
MGH53_P12_F12	NA	black	0	0	6.5878
MGH53_P12_G01	NA	black	0	0	7.173
MGH53_P12_G03	NA	black	0	0	0
MGH53_P12_G04	NA	black	0	0	8.9561
MGH53_P12_G07	NA	black	0	0	7.8814
MGH53_P12_G08	NA	black	0	0	0.17505
MGH53_P12_G09	NA	black	0	0	0
MGH53_P12_G10	NA	black	0	4.2949	0
MGH53_P12_G11	0.0540349700441	red	1	5.6662	5.0872
MGH53_P12_G12	-1.25589757747	red	1	5.3403	0.27023
MGH53_P12_H01	-0.52447440466	red	1	5.2434	2.4
MGH53_P12_H02	0.00945271881983	red	1	4.2701	4.6013
MGH53_P12_H03	NA	black	0	0	3.2567
MGH53_P12_H04	-0.0167709566321	red	1	4.8223	4.561
MGH53_P12_H05	NA	black	0	0	5.8977
MGH53_P12_H06	NA	black	0	0	4.7489
MGH53_P12_H07	NA	black	0	0	5.4346
MGH53_P12_H08	0.0127336980025	red	1	3.9043	4.6153
MGH53_P12_H09	NA	black	0	0	6.3221
MGH53_P12_H10	NA	black	0	0	0
MGH53_P12_H11	-0.494474651006	red	1	3.8362	6.9257
MGH53_P12_H12	0.376350479338	red	1	3.4647	3.1587
MGH53_P2_A09	NA	black	0	0	6.4676
MGH53_P2_A11	0.346597488269	red	1	5.1672	8.5353
MGH53_P2_A12	NA	black	0	0	0
MGH53_P2_B05	-0.00734399155017	red	1	3.9201	4.7392
MGH53_P2_B07	NA	black	0	5.7021	0
MGH53_P2_B09	NA	black	0	0	3.4897
MGH53_P2_B10	NA	black	0	0	0
MGH53_P2_C01	NA	black	0	0	4.2689
MGH53_P2_C02	NA	black	0	5.5864	0
MGH53_P2_C03	NA	black	0	0	6.8537
MGH53_P2_C07	NA	black	0	0	7.808
MGH53_P2_C09	0.519803727918	red	1	3.2728	2.8768
MGH53_P2_D01	NA	black	0	0	4.3252
MGH53_P2_D02	NA	black	0	0	5.9921
MGH53_P2_D07	NA	black	0	0	5.4157
MGH53_P2_D08	NA	black	0	4.0894	0
MGH53_P2_D12	NA	black	0	0	0.1865
MGH53_P2_E04	NA	black	0	0	3.8374
MGH53_P2_E10	NA	black	0	0	0
MGH53_P2_F02	0.387278606485	red	1	5.3437	7.2827
MGH53_P2_F03	NA	black	0	0	8.1983
MGH53_P2_F04	NA	black	0	5.0685	0
MGH53_P2_F05	-1.57135769733	black	0	2.6636	7.5147
MGH53_P2_G02	NA	black	0	0	0
MGH53_P2_G07	NA	black	0	0	8.4992
MGH53_P2_H01	-0.478834514477	red	1	6.4015	3.9896
MGH53_P10_A01	0.942230362281	red	1	3.2091	1.3528
MGH53_P10_A02	NA	black	0	0	5.773
MGH53_P10_A03	NA	black	0	0	0
MGH53_P10_A04	NA	black	0	0	8.0427
MGH53_P10_A05	NA	black	0	0	5.2551
MGH53_P10_A06	NA	black	0	0	0
MGH53_P10_A07	NA	black	0	0	0
MGH53_P10_A08	NA	black	0	0	3.5688
MGH53_P10_A09	NA	black	0	5.5771	0
MGH53_P10_A10	0.130371520045	red	1	5.4253	5.4857
MGH53_P10_A11	NA	black	0	0	5.4199
MGH53_P10_A12	NA	black	0	0	5.27
MGH53_P10_B01	NA	black	0	2.0409	0
MGH53_P10_B02	0.534575632492	red	1	2.9942	3.1598
MGH53_P10_B03	NA	black	0	0	8.7088
MGH53_P10_B04	NA	black	0	0	5.6905
MGH53_P10_B05	NA	black	0	0	7.9561
MGH53_P10_B06	NA	black	0	0	0
MGH53_P10_B07	NA	black	0	0	0
MGH53_P10_B08	NA	black	0	0	0
MGH53_P10_B09	NA	black	0	0	0
MGH53_P10_B10	NA	black	0	6.3165	0
MGH53_P10_B11	NA	black	0	0	8.3282
MGH53_P10_B12	NA	black	0	0	0
MGH53_P10_C01	2.83698027636	black	0	0.68796	1.275
MGH53_P10_C02	NA	black	0	1.0909	0
MGH53_P10_C03	NA	black	0	5.2017	0
MGH53_P10_C04	NA	black	0	0	0.51299
MGH53_P10_C05	NA	black	0	0	0
MGH53_P10_C06	NA	black	0	0	0
MGH53_P10_C07	NA	black	0	0	0.37072
MGH53_P10_C08	NA	black	0	0	0
MGH53_P10_C09	NA	black	0	0	6.3014
MGH53_P10_C10	NA	black	0	0	6.7676
MGH53_P10_C11	NA	black	0	6.3478	0
MGH53_P10_C12	NA	black	0	5.838	0
MGH53_P10_D01	NA	black	0	4.9079	0
MGH53_P10_D02	NA	black	0	0	0
MGH53_P10_D03	0.207894994129	red	1	5.5974	5.715
MGH53_P10_D04	NA	black	0	0	0
MGH53_P10_D05	NA	black	0	0	4.2493
MGH53_P10_D06	NA	black	0	0	6.2546
MGH53_P10_D07	NA	black	0	0	3.7579
MGH53_P10_D08	NA	black	0	0	0
MGH53_P10_D09	NA	black	0	6.7206	0
MGH53_P10_D12	NA	black	0	0	4.9094
MGH53_P10_E01	NA	black	0	0	5.9021
MGH53_P10_E03	NA	black	0	0	6.991
MGH53_P10_E04	NA	black	0	0	7.3982
MGH53_P10_E05	NA	black	0	5.8539	0
MGH53_P10_E06	NA	black	0	0	0
MGH53_P10_E07	NA	black	0	0	0
MGH53_P10_E08	NA	black	0	0	0
MGH53_P10_E09	NA	black	0	7.5175	0
MGH53_P10_E10	NA	black	0	5.6924	0
MGH53_P10_E11	-1.67728206185	black	0	2.4008	7.3422
MGH53_P10_E12	NA	black	0	0	0
MGH53_P10_F01	NA	black	0	0	0
MGH53_P10_F02	NA	black	0	6.1462	0
MGH53_P10_F03	NA	black	0	4.4433	0
MGH53_P10_F04	NA	black	0	0	0
MGH53_P10_F05	NA	black	0	0	4.3773
MGH53_P10_F06	NA	black	0	0	0
MGH53_P10_F07	NA	black	0	3.2373	0
MGH53_P10_F08	NA	black	0	0	4.0376
MGH53_P10_F09	NA	black	0	0	8.0329
MGH53_P10_F10	NA	black	0	0	7.9975
MGH53_P10_F12	NA	black	0	0	0
MGH53_P10_G01	NA	black	0	0	0
MGH53_P10_G02	NA	black	0	0	0
MGH53_P10_G03	NA	black	0	0	5.1325
MGH53_P10_G04	NA	black	0	0	6.7276
MGH53_P10_G05	NA	black	0	0	8.4101
MGH53_P10_G07	NA	black	0	0	6.8093
MGH53_P10_G08	-0.0834643813595	red	1	5.9585	4.6947
MGH53_P10_G09	NA	black	0	0	0
MGH53_P10_G11	0.290775521823	red	1	5.5959	6.0758
MGH53_P10_H01	NA	black	0	0	7.2437
MGH53_P10_H02	NA	black	0	0	0
MGH53_P10_H04	NA	black	0	0	0
MGH53_P10_H05	NA	black	0	0	0
MGH53_P10_H06	NA	black	0	0	1.3144
MGH53_P10_H07	NA	black	0	0	7.155
MGH53_P10_H08	NA	black	0	0	3.965
MGH53_P10_H09	NA	black	0	0	3.7503
MGH53_P10_H10	0.361221954695	red	1	6.1452	5.8785
MGH53_P10_H11	NA	black	0	0	0
MGH53_P11_A01	NA	black	0	0	0
MGH53_P11_A02	NA	black	0	0	0
MGH53_P11_A03	NA	black	0	0	0
MGH53_P11_A04	NA	black	0	0	8.6791
MGH53_P11_A06	0.9028748303	red	1	6.6685	6.7892
MGH53_P11_A08	NA	black	0	2.7519	0
MGH53_P11_A09	NA	black	0	0	0
MGH53_P11_A10	NA	black	0	0	0
MGH53_P11_A11	NA	black	0	0	0
MGH53_P11_A12	NA	black	0	0	0
MGH53_P11_B01	NA	black	0	0	0
MGH53_P11_B02	NA	black	0	0	3.8071
MGH53_P11_B04	NA	black	0	0	0
MGH53_P11_B05	NA	black	0	0	4.6599
MGH53_P11_B06	NA	black	0	0	6.0943
MGH53_P11_B07	NA	black	0	0	0
MGH53_P11_B08	1.64132556641	green3	2	2.497	1.0022
MGH53_P11_B09	NA	black	0	0	0
MGH53_P11_B11	NA	black	0	0	0
MGH53_P11_B12	NA	black	0	0	0
MGH53_P11_C01	NA	black	0	0	8.2281
MGH53_P11_C02	NA	black	0	0	0
MGH53_P11_C03	NA	black	0	0	7.9558
MGH53_P11_C04	0.736831892867	red	1	6.7901	6.3739
MGH53_P11_C05	NA	black	0	5.7454	0
MGH53_P11_C06	NA	black	0	0	0
MGH53_P11_C07	NA	black	0	0	0
MGH53_P11_C08	NA	black	0	5.9978	0
MGH53_P11_C09	0.879473642568	red	1	5.6412	9.2067
MGH53_P11_C10	-0.361425705744	red	1	5.2312	3.044
MGH53_P11_C11	NA	black	0	0	0
MGH53_P11_C12	NA	black	0	0	0
MGH53_P11_D01	-0.00388606519975	red	1	5.0541	4.7928
MGH53_P11_D02	NA	black	0	0	7.3046
MGH53_P11_D03	0.589172214149	red	1	5.8305	6.9446
MGH53_P11_D04	-3.14012305185	black	0	7.5183	1.2467
MGH53_P11_D05	NA	black	0	0	4.7736
MGH53_P11_D07	NA	black	0	4.7896	0
MGH53_P11_D08	NA	black	0	6.6357	0
MGH53_P11_D09	NA	black	0	0	4.3869
MGH53_P11_D10	NA	black	0	5.2115	0
MGH53_P11_D11	-0.420450788256	red	1	3.5987	6.2157
MGH53_P11_D12	NA	black	0	0	1.0807
MGH53_P11_E01	NA	black	0	0	0
MGH53_P11_E02	NA	black	0	5.9548	0
MGH53_P11_E04	NA	black	0	0	7.584
MGH53_P11_E06	NA	black	0	0	0
MGH53_P11_E08	NA	black	0	0	0
MGH53_P11_E09	NA	black	0	0	5.1373
MGH53_P11_E10	NA	black	0	0	0
MGH53_P11_E11	NA	black	0	0	0.67987
MGH53_P11_E12	NA	black	0	0	0
MGH53_P11_F01	NA	black	0	0	0
MGH53_P11_F02	-0.265273650696	red	1	5.1247	3.2696
MGH53_P11_F03	NA	black	0	0	0
MGH53_P11_F04	NA	black	0	0	0
MGH53_P11_F05	0.123838069672	red	1	6.0151	5.2724
MGH53_P11_F07	NA	black	0	0	7.0194
MGH53_P11_F10	NA	black	0	1.9415	0
MGH53_P11_F11	NA	black	0	0	8.1098
MGH53_P11_F12	1.11877073558	red	1	6.0699	8.3551
MGH53_P11_G01	NA	black	0	0	0
MGH53_P11_G02	NA	black	0	4.9179	0
MGH53_P11_G03	NA	black	0	0	0
MGH53_P11_G04	NA	black	0	5.7872	0
MGH53_P11_G05	NA	black	0	0	0
MGH53_P11_G06	NA	black	0	0	0.57046
MGH53_P11_G07	NA	black	0	0	0
MGH53_P11_G08	NA	black	0	0	0
MGH53_P11_G09	NA	black	0	5.5163	0
MGH53_P11_G10	NA	black	0	0	0
MGH53_P11_G11	NA	black	0	2.2963	0
MGH53_P11_G12	NA	black	0	6.8088	0
MGH53_P11_H01	NA	black	0	0	0
MGH53_P11_H02	NA	black	0	0	6.6089
MGH53_P11_H04	NA	black	0	4.6606	0
MGH53_P11_H05	NA	black	0	7.7871	0
MGH53_P11_H06	NA	black	0	0	0
MGH53_P11_H07	NA	black	0	0	3.6018
MGH53_P11_H08	NA	black	0	0	0
MGH53_P11_H09	NA	black	0	0	0
MGH53_P11_H10	NA	black	0	0	0
MGH53_P11_H11	NA	black	0	0	4.7976
MGH53_P11_H12	NA	black	0	0	0.1903
MGH53_P9_A01	NA	black	0	6.6991	0
MGH53_P9_A02	NA	black	0	0	0
MGH53_P9_A03	NA	black	0	0	0
MGH53_P9_A04	NA	black	0	0	0
MGH53_P9_A05	NA	black	0	0	0
MGH53_P9_A06	-1.62187484436	black	0	2.7168	7.6804
MGH53_P9_A07	NA	black	0	0	6.2939
MGH53_P9_A08	0.291867080652	red	1	5.1202	8.1394
MGH53_P9_A09	NA	black	0	0	0
MGH53_P9_A10	-0.0964689649189	red	1	4.4141	6.2993
MGH53_P9_A11	-0.265617578329	red	1	6.5351	4.4726
MGH53_P9_A12	-0.0189346234672	red	1	4.6102	6.3146
MGH53_P9_B01	NA	black	0	0	0
MGH53_P9_B02	NA	black	0	0	4.7532
MGH53_P9_B03	NA	black	0	0	0
MGH53_P9_B04	NA	black	0	5.7182	0
MGH53_P9_B05	NA	black	0	0	0
MGH53_P9_B06	-1.39129929015	red	1	2.2026	6.6908
MGH53_P9_B07	NA	black	0	5.5816	0
MGH53_P9_B08	NA	black	0	0	5.771
MGH53_P9_B09	0.406435798856	red	1	5.5591	6.6906
MGH53_P9_B11	NA	black	0	0	0
MGH53_P9_B12	0.842153448178	red	1	5.9762	7.5906
MGH53_P9_C01	NA	black	0	5.3658	0
MGH53_P9_C02	-0.0193073807674	red	1	4.0586	4.8589
MGH53_P9_C03	0.451570032723	red	1	3.2012	3.2098
MGH53_P9_C04	NA	black	0	0	6.2883
MGH53_P9_C05	0.119454857184	red	1	3.9568	3.8382
MGH53_P9_C06	NA	black	0	5.767	0
MGH53_P9_C07	NA	black	0	0	4.6103
MGH53_P9_C08	NA	black	0	0	0
MGH53_P9_C09	NA	black	0	0	0
MGH53_P9_C10	NA	black	0	0	5.2776
MGH53_P9_C11	NA	black	0	0	5.8168
MGH53_P9_C12	NA	black	0	0	1.1117
MGH53_P9_D01	NA	black	0	0	0
MGH53_P9_D02	NA	black	0	3.8617	0
MGH53_P9_D03	NA	black	0	0	4.0942
MGH53_P9_D04	NA	black	0	0	5.576
MGH53_P9_D05	NA	black	0	6.3572	0
MGH53_P9_D08	NA	black	0	0	5.9493
MGH53_P9_D09	NA	black	0	0	0
MGH53_P9_D10	NA	black	0	0	0
MGH53_P9_D11	NA	black	0	6.2762	0
MGH53_P9_D12	NA	black	0	1.6745	0
MGH53_P9_F04	NA	black	0	5.0642	0
MGH53_P9_F05	NA	black	0	0	0
MGH53_P9_F06	NA	black	0	0	0.60122
MGH53_P9_F07	NA	black	0	0	5.1094
MGH53_P9_F08	NA	black	0	5.5037	0
MGH53_P9_F09	NA	black	0	0	4.7903
MGH53_P9_F10	NA	black	0	0	5.9161
MGH53_P9_F11	NA	black	0	0	7.4115
MGH53_P9_F12	0.223772086664	red	1	4.044	2.211
MGH53_P9_G01	NA	black	0	0	0
MGH53_P9_G02	0.736454129111	red	1	5.722	7.8889
MGH53_P9_G03	NA	black	0	0	2.7396
MGH53_P9_G04	NA	black	0	0	6.964
MGH53_P9_G07	NA	black	0	0.88518	0
MGH53_P9_G08	NA	black	0	0	0
MGH53_P9_G09	NA	black	0	0	6.3329
MGH53_P9_G12	0.776881945098	red	1	5.9908	7.324
MGH53_P9_H01	NA	black	0	5.8398	0
MGH53_P9_H02	NA	black	0	0	0
MGH53_P9_H03	-0.835623349678	red	1	1.3092	5.3903
MGH53_P9_H04	-1.66507580845	black	0	5.8223	0.65168
MGH53_P9_H05	NA	black	0	0	0
MGH53_P9_H06	1.42715482544	green3	2	6.6978	7.8898
MGH53_P9_H07	-0.772577995518	red	1	6.4768	3.4783
MGH53_P9_H08	NA	black	0	4.7775	0
MGH53_P9_H09	NA	black	0	0	1.2345
MGH53_P9_H10	NA	black	0	0	0
MGH53_P9_H11	NA	black	0	0	4.7888
MGH53_P9_H12	NA	black	0	0	8.2724
MGH53_P4_A07	NA	black	0	0	3.985
MGH53_P4_B01	NA	black	0	0	0.88127
