Cell_name	Zvalue	Color	Cluster	ELK4	FOS
93_P9_G05	0.706086593419	red	1	1.9396	9.0495
93_P10_A05	NA	black	0	0.36961	0
93_P9_C06	-0.177039714287	red	1	0.58688	9.8234
93_P8_A02	NA	black	0	0	6.2126
93_P8_F01	NA	black	0	1.3696	0
93_P8_G04	NA	black	0	0.68527	0
93_P9_D06	NA	black	0	2.236	0
93_P10_A11	NA	black	0	0.08134	0
93_P10_B12	NA	black	0	0.20289	0
93_P8_B02	NA	black	0	0.47197	0
93_P8_C09	0.219699338688	red	1	0.35614	5.8996
93_P8_B07	NA	black	0	0.40817	0
93_P8_C02	0.66877193611	red	1	1.3874	10.343
93_P10_B09	NA	black	0	0.45101	0
93_P9_A12	-2.73867733444	black	0	1.8504	1.0363
93_P8_E05	NA	black	0	0.78492	0
93_P10_C08	-0.1382059287	red	1	0.50284	8.7384
93_P9_H02	NA	black	0	0.20289	0
93_P9_H05	NA	black	0	0.34483	0
93_P9_G02	NA	black	0	2.2428	0
93_P9_A04	-0.526696167207	red	1	0.13093	9.5155
93_P10_C04	NA	black	0	0.22033	0
93_P10_H11	-0.0129612714176	red	1	0.26303	7.4326
93_P9_D10	-0.177108663836	red	1	0.1375	8.102
93_P8_E12	-0.00928420755516	red	1	0.049631	7.3877
93_P9_D07	0.317567955037	red	1	0.20163	5.8326
93_P10_G05	NA	black	0	0.073135	0
93_P10_F06	0.283956280049	red	1	0.33342	5.5619
93_P10_C07	NA	black	0	0	7.7451
93_P9_D08	-0.757872086645	red	1	2.3474	6.2101
93_P10_G06	NA	black	0	0.060739	0
93_P10_G09	0.450690028378	red	1	0.16736	5.3047
93_P8_F02	-0.0915483048458	red	1	0.4489	8.1344
93_P8_G08	NA	black	0	0	0
93_P10_H02	NA	black	0	0.063503	0
93_P10_H03	-0.0527017931036	red	1	0.92372	6.565
93_P8_E01	NA	black	0	0	8.9474
93_P9_H11	NA	black	0	0.12565	0
93_P9_H03	NA	black	0	3.108	0
93_P9_C02	NA	black	0	0.17632	0
93_P8_F06	NA	black	0	0.32769	0
93_P9_G07	-0.095974126965	red	1	0.42008	8.1039
93_P10_E08	NA	black	0	1.2594	0
93_P10_D02	NA	black	0	0.094912	0
93_P10_A09	NA	black	0	0	0
93_P10_G07	0.697964554631	red	1	0.32308	2.8359
93_P8_E11	NA	black	0	0	1.0895
93_P10_C12	NA	black	0	0	0
93_P9_B12	NA	black	0	0.30334	0
93_P8_H03	NA	black	0	0	0.88284
93_P9_G12	NA	black	0	0.43296	0
93_P10_B06	NA	black	0	0.11902	0
93_P8_D02	NA	black	0	0	0
93_P9_A10	NA	black	0	0.10836	0
93_P9_G01	NA	black	0	1.6631	0
93_P9_H12	NA	black	0	0.29396	0
93_P10_F12	0.318854496599	red	1	0.13225	5.9974
93_P10_G03	NA	black	0	0.56657	0
93_P9_F08	-0.0183045757355	red	1	0.23266	7.4538
93_P10_C06	NA	black	0	0	6.8537
93_P10_D04	NA	black	0	3.3014	0
93_P9_C11	-1.58859662698	black	0	2.9514	5.5886
93_P9_A01	NA	black	0	0.41034	0
93_P9_B05	NA	black	0	0.079975	0
93_P9_A06	NA	black	0	0.91915	0
93_P10_A10	NA	black	0	0	0
93_P10_F07	0.335288760071	red	1	2.969	7.9024
93_P9_B04	NA	black	0	0.37629	0
93_P10_H04	NA	black	0	0.50792	0
93_P10_B11	NA	black	0	0.086784	0
93_P9_D01	-0.545415733367	red	1	1.2123	4.3499
93_P8_A11	NA	black	0	2.4112	0
93_P9_F11	NA	black	0	3.642	0
93_P8_G09	NA	black	0	0.95754	0
93_P10_G01	NA	black	0	2.8012	0
93_P8_D07	0.859920546193	red	1	0.34483	1.3033
93_P8_G01	NA	black	0	0	0
93_P9_H04	NA	black	0	2.1651	0
93_P10_B10	NA	black	0	0.035624	0
93_P9_G04	NA	black	0	0.1635	0
93_P8_D01	0.0947568420223	red	1	0.67897	1.3967
93_P8_F03	NA	black	0	0	0
93_P10_D03	-0.583647928326	red	1	0.18269	9.9472
93_P10_H06	1.20998593392	green3	2	0.25701	0.34596
93_P8_B12	NA	black	0	0.044044	0
93_P8_D09	NA	black	0	0.6248	0
93_P9_D11	NA	black	0	2.0704	0
93_P10_G08	NA	black	0	1.9153	0
93_P8_H06	NA	black	0	0.24001	0
93_P9_C07	NA	black	0	1.2798	0
93_P8_A12	NA	black	0	0	0
93_P8_C01	NA	black	0	0	0
93_P9_F06	1.24609296162	green3	2	0.24123	0.38073
