Cell_name	Zvalue	Color	Cluster	F2R	STAT3
MGH36_P6_A12	NA	black	0	0	4.3499
MGH36_P6_H09	-0.861605040469	red	1	0.38073	4.2076
MGH53_P4_G04	0.678864974629	red	1	0.62667	0.31267
MGH36_P10_G12	NA	black	0	0	0
MGH53_P2_H12	-1.00415021561	red	1	0.034216	4.0941
MGH53_P4_D10	NA	black	0	0	0.63134
MGH53_P4_D01	NA	black	0	1.0718	0
MGH36_P6_B07	NA	black	0	0	0.53007
MGH36_P10_B12	0.323866738072	red	1	1.129	0.65076
MGH53_P2_G11	NA	black	0	0	0
MGH53_P1_E04	NA	black	0	0.31034	0
MGH54_P2_C12	-0.912649616431	red	1	0.41792	4.3749
MGH53_P4_B07	-0.273275069745	red	1	1.117	3.515
MGH53_P4_F09	-0.676048458153	red	1	1.1375	5.3589
MGH36_P2_H11	1.07635411032	red	1	0.13356	0.077243
MGH36_P5_A11	NA	black	0	0.63691	0
MGH53_P1_A09	-0.864271343129	red	1	0.88127	5.1951
MGH53_P2_B02	0.385031473886	red	1	1.1827	0.16221
MGH53_P4_E04	-0.84492852952	red	1	0.58111	4.4692
MGH53_P4_D08	0.523011761131	red	1	0.89763	0.31267
MGH36_P1_F07	-1.42757749546	red	1	0.10969	4.9724
MGH53_P2_E11	0.692435524418	green3	2	0.6332	0.26183
MGH36_P1_G06	NA	black	0	0.25701	0
MGH36_P6_F03	-0.801126575232	red	1	0.39177	4.0858
MGH54_P2_H06	NA	black	0	1.0029	0
MGH36_P8_H12	-0.300986729836	red	1	0.95382	3.3883
MGH53_P1_B06	NA	black	0	0	2.8506
MGH53_P4_F12	-0.436600925659	red	1	1.3679	5.1995
MGH53_P4_G12	-0.629115216159	red	1	1.0607	4.8872
MGH53_P2_E08	NA	black	0	0.33228	0
MGH53_P1_F06	-0.932733412441	red	1	0.584	4.6999
MGH53_P1_D02	-0.0468591360954	red	1	1.6942	3.3336
MGH36_P9_D01	NA	black	0	0	3.4464
MGH36_P6_F02	NA	black	0	0	0.3584
MGH53_P2_E07	NA	black	0	0	0
MGH53_P4_H08	0.644641870115	red	1	0.56365	0.50691
MGH36_P6_F11	-1.19542650101	red	1	0.28333	4.7856
MGH36_P8_C08	NA	black	0	0	4.8193
MGH53_P2_D10	0.793711888963	green3	2	0.49774	0.20539
MGH53_P4_D03	NA	black	0	0.4957	0
MGH53_P2_C04	-0.551274561616	red	1	0.70487	3.8655
MGH53_P1_E08	NA	black	0	0.46989	0
MGH54_P2_A08	-1.44097220214	red	1	0.39944	5.531
MGH36_P4_H07	0.122337048838	red	1	0.68796	1.8883
MGH36_P9_D06	NA	black	0	0	4.2729
MGH53_P4_C04	-0.68257551472	red	1	0.54003	3.9941
MGH53_P1_E10	NA	black	0	0.47301	0
MGH53_P2_E09	NA	black	0	0.28688	0
MGH36_P3_C10	-1.01529521486	red	1	0.75104	5.3001
MGH53_P2_F01	-0.840116529734	red	1	0.54794	4.4016
MGH53_P4_H05	0.406478665535	red	1	0.50589	1.206
MGH53_P4_G10	0.513494642388	red	1	0.45523	0.97746
MGH54_P2_D07	0.512599141338	red	1	0.94785	0.23756
MGH53_P2_D09	NA	black	0	0	0.94486
MGH53_P1_D09	-1.76975495341	red	1	0.28096	5.9656
MGH54_P2_B08	-1.11506610341	red	1	0.32308	4.6787
MGH54_P2_G05	0.775144764013	green3	2	0.35389	0.45418
MGH53_P2_F06	-1.02039753675	red	1	0.16736	4.2716
MGH36_P3_E01	0.691503692117	green3	2	0.36849	0.63413
MGH36_P5_E12	0.751347799796	green3	2	0.61824	0.11636
MGH53_P4_A12	NA	black	0	0	3.4358
MGH36_P9_F01	0.397107981132	red	1	0.78157	0.9568
MGH36_P3_H10	0.735627095092	green3	2	0.59072	0.21039
MGH36_P3_H02	0.0488427113504	red	1	0.47301	2.1263
MGH36_P5_C10	NA	black	0	0	0.17505
MGH54_P2_B05	0.859608441159	green3	2	0.28096	0.35163
MGH36_P2_F09	0.674873376146	red	1	0.65076	0.28333
MGH53_P4_A05	0.796120162608	green3	2	0.39835	0.34596
MGH54_P2_H10	0.69287160339	green3	2	0.71458	0.10836
MGH53_P4_E06	0.287424660441	red	1	0.63784	1.4319
MGH53_P4_D12	-0.169879755357	red	1	1.1512	3.0839
MGH54_P2_H07	0.883458013903	green3	2	0.31034	0.25942
MGH53_P2_E03	NA	black	0	0.90227	0
MGH53_P1_A05	-0.528119271943	red	1	0.23634	3.347
MGH36_P7_D12	0.80783275052	green3	2	0.36401	0.36401
MGH53_P4_H03	-1.03015207701	red	1	0.28096	4.4372
MGH53_P2_E05	0.622526958108	red	1	0.78492	0.19535
MGH36_P4_H11	-0.0387364251973	red	1	1.0335	2.4166
MGH53_P1_B01	-1.07251827399	red	1	0.58304	5.0552
MGH54_P2_G03	NA	black	0	0	0
MGH53_P2_F12	-0.537386926393	red	1	0.82049	4.0004
MGH36_P4_C09	0.437768393715	red	1	0.43723	1.1808
MGH36_P5_C08	-0.582754410926	red	1	1.0895	4.7887
MGH36_P4_H06	0.812235197693	green3	2	0.49672	0.15834
MGH36_P10_E01	0.7283241415	green3	2	0.26664	0.65992
MGH36_P8_E12	NA	black	0	0.17887	0
MGH53_P2_C10	-0.0235421655765	red	1	1.0969	2.362
MGH36_P4_H08	NA	black	0	0.58304	0
MGH36_P7_F07	0.724078640322	green3	2	0.12168	0.80488
MGH54_P2_A09	-0.961974659843	red	1	0.52306	4.6616
MGH36_P6_H11	0.924476401321	red	1	0.25459	0.24123
MGH53_P2_E12	NA	black	0	0	0.35389
MGH53_P1_F08	-1.13631879208	red	1	0.42975	4.906
MGH36_P6_D12	-0.782231888937	red	1	0.28451	3.9205
MGH36_P2_H09	0.396507934919	red	1	0.71194	1.0412
MGH53_P1_C01	-1.21553835759	red	1	0.38957	5.0108
MGH53_P2_F11	-0.661234584874	red	1	0.23634	3.6218
MGH36_P6_H04	NA	black	0	0	0
MGH36_P5_G05	-1.76118161473	red	1	0.2461	5.8706
MGH53_P4_B04	0.0375413736944	red	1	0.46467	2.1548
MGH53_P1_E05	-0.76067665374	red	1	0.44361	4.0583
MGH36_P10_A08	0.17959171685	red	1	0.61918	1.748
MGH36_P9_G01	NA	black	0	0	4.1782
MGH53_P4_A06	0.429086726112	red	1	0.61447	1.0475
MGH36_P6_B09	NA	black	0	0	2.7835
MGH54_P2_D09	0.771553130428	green3	2	0.38073	0.42868
MGH53_P1_E06	NA	black	0	0	0.21661
MGH36_P4_A10	NA	black	0	0	0.27262
MGH36_P6_B02	-0.764640097624	red	1	0.4489	4.0744
MGH53_P4_G06	0.889737951592	green3	2	0.29514	0.26544
MGH36_P8_F01	-0.0172640715495	red	1	0.39726	2.2869
MGH36_P9_F06	-0.733971488418	red	1	0.27262	3.8066
MGH36_P5_H04	0.658295625647	red	1	0.71984	0.20789
MGH53_P1_B03	-0.109070157822	red	1	0.13881	2.4597
MGH53_P2_D05	-0.4405878814	red	1	0.35727	3.2415
MGH36_P4_G12	NA	black	0	0.69332	0
MGH53_P2_D11	NA	black	0	0	3.2377
MGH53_P4_C02	0.183810994772	red	1	0.47197	1.7908
MGH53_P4_F04	-0.995813338327	red	1	0.60217	4.8984
MGH36_P3_D10	0.534396336489	red	1	0.94261	0.16221
MGH54_P2_F04	NA	black	0	0	0.22404
MGH36_P6_A03	-0.550411935941	red	1	0.71282	3.8742
MGH53_P1_F07	NA	black	0	0	0.60217
MGH36_P5_H08	0.46983015403	red	1	0.21909	1.2576
MGH54_P2_A04	-0.845942516503	red	1	0.46153	4.2833
MGH53_P4_E11	NA	black	0	0	3.7484
MGH53_P2_G03	-0.203536466221	red	1	0.48749	2.754
MGH36_P3_F04	0.737562576422	green3	2	0.5008	0.34823
MGH54_P2_B02	NA	black	0	0	0.51197
MGH36_P5_C07	-0.968948219145	red	1	3.3443	0.17887
MGH53_P2_E02	0.220681848224	red	1	0.31499	1.7545
MGH54_P2_F09	0.945899990742	red	1	0.32769	0.090853
MGH36_P3_D05	NA	black	0	0.11902	0
MGH36_P5_F12	-1.12978784999	red	1	0.3774	4.7992
MGH53_P2_H09	0.768844317822	green3	2	0.58688	0.123
MGH54_P2_F07	0.9095484354	red	1	0.37407	0.10702
MGH36_P5_D10	-1.05835975589	red	1	0.72857	5.3642
MGH54_P2_F11	NA	black	0	0	0
MGH53_P2_H04	-0.546638870288	red	1	0.37184	3.4908
MGH36_P6_F09	-0.996953537405	red	1	0.096262	4.1458
MGH36_P9_F05	-0.381974183738	red	1	0.56852	3.2547
MGH36_P8_G11	-0.174986372732	red	1	0.53903	2.7011
MGH54_P2_A07	0.880807131092	green3	2	0.36513	0.18903
MGH36_P7_H06	1.04611823933	red	1	0.18777	0.067639
MGH53_P1_A01	NA	black	0	0	4.3062
MGH53_P1_A02	-0.929142587326	red	1	0.27739	4.2212
MGH54_P2_E07	0.65458689595	red	1	0.19912	0.88206
MGH53_P4_F07	NA	black	0	0.14012	0
MGH53_P2_C05	NA	black	0	0.5008	0
MGH53_P4_H07	NA	black	0	0	4.5999
MGH53_P2_C06	-1.3080588149	red	1	0.39397	5.2247
MGH36_P3_F03	-0.337158913374	red	1	0.71896	3.2575
MGH36_P2_A10	-0.639956012697	red	1	0.36961	3.6984
MGH53_P4_E03	-0.512526703991	red	1	0.45101	3.4805
MGH36_P9_D12	0.187942447953	red	1	0.51501	1.7655
MGH54_P2_H03	NA	black	0	0	0.086784
MGH36_P4_D06	NA	black	0	0.41359	0
MGH53_P2_B03	0.408940670058	red	1	0.48027	1.2197
MGH53_P4_F03	-0.372059334823	red	1	0.38626	3.1048
MGH36_P10_E09	-0.592763100307	red	1	0.31383	3.5434
MGH53_P1_G02	NA	black	0	1.0058	0
MGH54_P2_A02	NA	black	0	0	0.54201
MGH36_P3_A07	1.04335111679	red	1	0.16479	0.10434
MGH53_P4_E12	1.01436150666	red	1	0.089498	0.25701
MGH54_P2_A03	-0.199405857635	red	1	0.53903	2.764
MGH53_P4_E10	-0.611135256006	red	1	0.12829	3.4378
MGH54_P2_D08	0.847231376092	green3	2	0.36849	0.26424
MGH36_P8_A02	-0.0848868476466	red	1	1.3741	2.8746
MGH54_P2_B07	-0.649867276816	red	1	0.16993	3.5445
MGH53_P1_B10	0.863623869367	green3	2	0.44148	0.11503
MGH53_P2_F08	-0.653776175732	red	1	0.26183	3.6284
MGH36_P10_A01	-0.260817509626	red	1	0.25701	2.7989
MGH36_P10_F01	-0.294944312581	red	1	0.52707	3.0023
MGH53_P4_G03	-0.59213034352	red	1	0.90227	4.3364
MGH53_P1_F12	0.680990005411	red	1	0.41468	0.60597
MGH36_P4_B03	-0.690826726101	red	1	0.45523	3.9081
MGH54_P2_C07	-0.440139769345	red	1	0.40708	3.2753
MGH53_P1_B02	0.628198448783	red	1	0.37962	0.77231
MGH54_P2_D05	0.889592158489	green3	2	0.30801	0.24853
MGH53_P2_C08	-0.725409561779	red	1	0.57143	4.1467
MGH53_P4_H09	0.673074429946	red	1	0.35163	0.69599
MGH36_P8_H02	NA	black	0	0	2.3981
MGH36_P10_H10	0.937460440517	red	1	0.39726	0.0028825
MGH53_P1_A12	NA	black	0	0	3.8123
MGH36_P8_F08	NA	black	0	0	0.53207
MGH53_P1_D10	NA	black	0	0.43189	0
MGH53_P4_A09	0.838688263302	green3	2	0.36513	0.28924
MGH53_P2_H08	0.177665441445	red	1	0.62387	1.7515
MGH36_P4_A09	0.826077454344	green3	2	0.48646	0.13881
MGH53_P4_C08	0.776310612595	green3	2	0.54102	0.18142
MGH36_P5_E04	-0.253868123747	red	1	1.0875	3.382
MGH53_P2_A07	-1.28416712954	red	1	0.3173	5.0291
MGH54_P2_G10	0.690453022429	green3	2	0.24367	0.76553
MGH36_P7_E06	-1.3525814204	red	1	0.43189	5.403
MGH36_P9_D04	NA	black	0	0.65352	0
MGH53_P1_C12	NA	black	0	0	0.20038
MGH36_P8_F06	NA	black	0	0	2.648
MGH36_P1_G11	1.12706474714	red	1	0.082703	0.041243
MGH53_P1_F02	NA	black	0	0	2.1512
MGH54_P2_D10	0.195064604353	red	1	0.39067	1.7895
MGH36_P9_A08	NA	black	0	0.49774	0
MGH53_P2_H03	-0.552960165271	red	1	0.25822	3.4144
MGH53_P4_B03	-0.574485314774	red	1	0.92903	4.3332
MGH53_P1_F10	-0.467399631564	red	1	0.29866	3.2611
MGH53_P4_B05	0.495485065419	red	1	0.92067	0.36849
MGH53_P2_B08	-0.452640688346	red	1	0.58496	3.4542
MGH36_P3_B06	NA	black	0	0	0
MGH36_P10_C02	NA	black	0	0	3.7447
MGH36_P2_E05	-0.814563016405	red	1	0.21164	3.9114
MGH54_P2_G09	0.919505235038	red	1	0.31615	0.16864
MGH54_P2_D12	0.821133166731	green3	2	0.43936	0.22527
MGH53_P2_H02	0.606370082555	red	1	0.30451	0.8953
MGH36_P8_F11	NA	black	0	0	0.17249
MGH53_P2_A10	0.334849798377	red	1	0.37072	1.4704
MGH54_P2_E09	0.798774387482	green3	2	0.36849	0.37962
MGH36_P3_H06	0.416761153595	red	1	1.0014	0.51299
MGH36_P5_D05	0.777573080684	green3	2	0.53207	0.19283
MGH54_P2_A11	0.954057989101	red	1	0.30568	0.10434
MGH54_P2_G04	1.04229433368	red	1	0.15834	0.11503
MGH36_P6_C01	NA	black	0	0.56462	0
MGH53_P2_E06	NA	black	0	0	4.5432
MGH53_P1_E01	NA	black	0	0	0
MGH36_P1_B01	0.722966472716	green3	2	0.14926	0.78325
MGH54_P2_H04	NA	black	0	0.1137	0
MGH36_P2_C05	-0.885904864305	red	1	0.13356	3.9732
MGH36_P6_H05	-0.876397733106	red	1	0.27858	4.1121
MGH36_P10_E06	NA	black	0	0.53207	0
MGH54_P2_F03	NA	black	0	0.53306	0
MGH36_P4_B10	-1.68494155783	red	1	4.4904	0.19409
MGH54_P2_F02	NA	black	0	0	3.0086
MGH36_P2_E11	0.639695015544	red	1	0.78409	0.13881
MGH54_P2_D11	-0.386580131304	red	1	0.35727	3.1204
MGH54_P2_G01	NA	black	0	0	1.177
MGH36_P9_D02	NA	black	0	0	2.8174
MGH54_P2_E06	-0.132989734651	red	1	0.12433	2.5046
MGH54_P16_F12	NA	black	0	0	2.6121
MGH53_P5_C12	0.364844435352	red	1	1.0942	0.53207
MGH54_P12_C10	NA	black	0	0.63134	0
MGH54_P16_F02	NA	black	0	0	1.7307
MGH54_P11_C11	1.02893013062	red	1	0.19156	0.098958
MGH53_P1_E03	NA	black	0	0	3.8798
MGH54_P15_D06	NA	black	0	0	3.2502
MGH54_P14_F05	-1.00151720876	red	1	0.0086303	4.0637
MGH54_P16_A03	-0.589275435151	red	1	0.24489	3.48
MGH53_P4_G11	0.862915854905	green3	2	0.42331	0.14535
MGH53_P7_B09	NA	black	0	0	0
MGH54_P17_D11	NA	black	0	0	0
MGH54_P10_G04	0.335978098788	red	1	0.84157	1.0909
MGH54_P10_C06	NA	black	0	0.31383	0
MGH53_P2_A02	NA	black	0	0.59168	0
MGH53_P4_F06	1.01183583017	red	1	0.19283	0.13356
MGH53_P7_F07	NA	black	0	0	0
MGH53_P11_F06	0.974302581593	red	1	0.26903	0.11103
MGH53_P5_G02	NA	black	0	0	4.8963
MGH53_P1_F09	-0.438338168665	red	1	0.14405	3.1104
MGH53_P11_H03	-0.70807718317	red	1	0.66084	4.2395
MGH53_P10_D11	-1.35553233169	red	1	0.2228	5.0138
MGH53_P1_A10	NA	black	0	0	2.8532
MGH53_P4_B12	0.975984809924	red	1	0.3115	0.045443
MGH53_P5_H09	NA	black	0	0	4.8863
MGH53_P9_D07	NA	black	0	0	0
MGH53_P11_E03	NA	black	0	0	3.2469
MGH53_P1_C02	NA	black	0	0	0.17887
MGH53_P10_F11	NA	black	0	0.44042	0
MGH53_P1_E02	0.450192733593	red	1	0.91073	0.56462
MGH53_P1_D07	NA	black	0	0	0.2916
MGH53_P6_B01	-1.46154092993	red	1	0.29278	5.3557
MGH53_P2_G04	-1.49319725068	red	1	0.14926	5.1602
MGH53_P1_C05	-0.919916019901	red	1	0.30685	4.2389
MGH53_P2_G09	0.823563685876	green3	2	0.37518	0.3115
MGH53_P5_A05	NA	black	0	0	0
MGH53_P5_F04	NA	black	0	0	4.7156
MGH53_P10_H03	NA	black	0	0.13093	0
MGH53_P11_F08	NA	black	0	0.1776	0
MGH54_P7_F12	NA	black	0	0	3.9278
MGH53_P8_F03	NA	black	0	0	2.9241
MGH53_P11_A07	0.954334826988	red	1	0.15056	0.30685
MGH53_P6_B11	NA	black	0	0.29514	0
MGH53_P4_C07	0.502088040518	red	1	0.19409	1.2054
MGH53_P6_H06	-1.52115959216	red	1	0.59646	6.2253
MGH36_P1_A01	-1.36634026151	red	1	0.26424	5.1066
MGH36_P1_A02	NA	black	0	2.7075	0
MGH36_P1_A03	-1.2773564893	red	1	0.20914	4.8359
MGH36_P1_A04	0.34561252622	red	1	0.32423	1.4699
MGH36_P1_A05	-1.06395934492	red	1	0.2762	4.5011
MGH36_P1_A06	-0.957632038691	red	1	0.57046	4.7378
MGH36_P1_A08	-0.490327887859	red	1	0.33685	3.3377
MGH36_P1_A10	NA	black	0	0.29396	0
MGH36_P1_A12	1.09813140347	red	1	0.10702	0.067639
MGH36_P1_B02	NA	black	0	0	2.9048
MGH36_P1_B03	-0.704090970775	red	1	0.19283	3.6714
MGH36_P1_B04	-0.263137535371	red	1	0.11902	2.7575
MGH36_P1_B06	-0.88775821937	red	1	0.10568	3.9491
MGH36_P1_B07	NA	black	0	0	4.5258
MGH36_P1_B08	1.09892171956	red	1	4.1953	3.8557
MGH36_P1_B09	-0.625100289013	red	1	0.42653	3.7219
MGH36_P1_B10	-0.375477367498	red	1	2.5077	0.48543
MGH36_P1_B11	-1.14792201326	red	1	0.66721	5.4514
MGH36_P1_B12	-0.259640594594	red	1	3.6559	1.8086
MGH36_P1_C01	-1.4680038071	red	1	4.2711	0.29866
MGH36_P1_C03	0.958360532094	red	1	0.29983	0.10299
MGH36_P1_C05	1.04153980804	red	1	0.13093	0.15186
MGH36_P1_C06	-1.1360069002	red	1	0.041243	4.3418
MGH36_P1_C07	NA	black	0	0	3.9287
MGH36_P1_C08	1.05121497266	red	1	0.12565	0.13881
MGH36_P1_C09	-0.167454524996	red	1	0.088142	2.5649
MGH36_P1_C10	-0.625125263639	red	1	1.2351	5.5562
MGH36_P1_C11	1.07795268616	red	1	0.049631	0.17887
MGH36_P1_D01	-0.253084965838	red	1	0.29042	2.7945
MGH36_P1_D02	-0.721559158096	red	1	3.0827	0.38957
MGH36_P1_D03	-0.36489186088	red	1	0.63691	3.265
MGH36_P1_D04	NA	black	0	0	1.3545
MGH36_P1_D06	-0.643889375405	red	1	5.6952	1.748
MGH36_P1_D07	NA	black	0	0	3.0812
MGH36_P1_D08	-1.21119486024	red	1	0.20414	4.6968
MGH36_P1_D09	-0.695481401587	red	1	0.36177	3.8144
MGH36_P1_D11	-1.14178293079	red	1	3.5657	0.1177
MGH36_P1_F01	-1.47536072642	red	1	0.055196	4.978
MGH36_P1_F02	-0.81430019308	red	1	0.45838	4.2041
MGH36_P1_F03	-0.808011931139	red	1	3.0101	0.044044
MGH36_P1_F04	-0.0135738170177	red	1	0.032806	2.2678
MGH36_P1_F05	0.149754265852	red	1	0.064883	1.9575
MGH36_P1_F06	NA	black	0	0	4.8329
MGH36_P1_F08	NA	black	0	0	2.7985
MGH36_P1_F11	1.9650709385	red	1	4.8545	4.4908
MGH36_P1_F12	1.11819781377	red	1	0.11237	0.020058
MGH36_P1_G02	NA	black	0	0	5.025
MGH36_P1_G03	-0.539333641325	red	1	0.067639	3.2621
MGH36_P1_G04	2.10747948588	red	1	4.5372	4.9308
MGH36_P1_G07	NA	black	0	0	4.9465
MGH36_P1_G08	NA	black	0	0	1.2314
MGH36_P1_G09	-0.504735816488	red	1	0.14926	3.2438
MGH36_P1_H02	-0.637960641819	red	1	2.7517	0.034216
MGH36_P1_H03	NA	black	0	0	1.2209
MGH36_P1_H04	-0.379002812579	red	1	0.21288	3.0261
MGH36_P1_H05	1.09291770675	red	1	0.12565	0.053806
MGH36_P1_H06	1.05726147825	red	1	0.10969	0.14666
MGH36_P1_H07	-1.39095467169	red	1	0.031395	4.791
MGH36_P1_H09	-0.591804373477	red	1	0.084064	3.371
MGH36_P1_H10	1.08728681625	red	1	0.092207	0.10836
MGH36_P3_A01	0.688523141831	green3	2	0.43189	0.56657
MGH36_P3_A02	NA	black	0	0.7866	0
MGH36_P3_A03	0.672710865223	red	1	3.941	3.358
MGH36_P3_A04	0.668668843019	red	1	0.60502	0.3774
MGH36_P3_A05	-0.762619258067	red	1	0.51602	4.1604
MGH36_P3_A08	0.709632559159	green3	2	0.62387	0.22774
MGH36_P3_A09	0.899369932433	green3	2	0.16607	0.40272
MGH36_P3_A10	-0.828191255134	red	1	0.51501	4.3201
MGH36_P3_A12	-0.768179662746	red	1	0.43403	4.0636
MGH36_P3_B02	-0.789804024235	red	1	0.55582	4.2873
MGH36_P3_B03	0.502351229212	red	1	0.97233	0.21909
MGH36_P3_B04	NA	black	0	0	3.1806
MGH36_P3_B09	0.810515868704	green3	2	0.46676	0.21039
MGH36_P3_B10	-1.09208998177	red	1	0.3173	4.6207
MGH36_P3_B11	-0.858613790133	red	1	0.56755	4.481
MGH36_P3_B12	-0.975194207026	red	1	0.68885	5.0323
MGH36_P3_C01	0.56803785635	red	1	0.79327	0.36401
MGH36_P3_C03	0.432574205875	red	1	1.1084	0.15575
MGH36_P3_C04	-0.0217407960384	red	1	1.8604	0.87106
MGH36_P3_C05	0.682057650873	red	1	0.2558	0.77231
MGH36_P3_C06	-0.556325049055	red	1	0.39726	3.5349
MGH36_P3_C08	0.534980561891	red	1	2.4171	5.5409
MGH36_P3_C11	-1.20337425751	red	1	0.39835	4.9999
MGH36_P3_C12	-0.376296502559	red	1	0.83915	3.5068
MGH36_P3_D01	-0.545551951391	red	1	0.51299	3.62
MGH36_P3_D02	NA	black	0	0	2.3887
MGH36_P3_D03	NA	black	0	0.53007	0
MGH36_P3_D04	-0.889993941478	red	1	0.76384	4.9654
MGH36_P3_D07	NA	black	0	0	0
MGH36_P3_D08	-0.165058735478	red	1	0.78994	2.7805
MGH36_P3_D09	-0.595285308578	red	1	0.71809	4.0121
MGH36_P3_D11	NA	black	0	0	4.1649
MGH36_P3_E02	0.582564712849	red	1	0.67356	0.52306
MGH36_P3_E04	0.423844243481	red	1	0.65352	1.0222
MGH36_P3_E05	0.659104144202	red	1	0.66175	0.3115
MGH36_P3_E06	0.885462563661	green3	2	0.33457	0.22157
MGH36_P3_E07	0.767824853944	green3	2	0.51602	0.24489
MGH36_P3_E08	-0.891036625572	red	1	0.61164	4.6439
MGH36_P3_E09	-0.158381016203	red	1	3.3369	1.9287
MGH36_P3_E10	0.862040214701	green3	2	0.16607	0.48027
MGH36_P3_E11	NA	black	0	0	0
MGH36_P3_E12	0.418434163564	red	1	4.421	2.8323
MGH36_P3_F01	0.986993941629	red	1	0.20539	0.16993
MGH36_P3_F02	0.689227344454	green3	2	0.53804	0.42223
MGH36_P3_F05	-0.698028840425	red	1	0.67536	4.2357
MGH36_P3_F06	0.543145372828	red	1	0.12697	1.1641
MGH36_P3_F07	0.548678451675	red	1	0.70576	0.57725
MGH36_P3_F08	0.562633695463	red	1	0.87421	0.21537
MGH36_P3_F09	NA	black	0	0.33228	0
MGH36_P3_F10	0.25457489556	red	1	1.3984	0.12565
MGH36_P3_F11	0.83113317408	green3	2	0.32654	0.3584
MGH36_P3_F12	2.53401864683	red	1	5.2118	4.8329
MGH36_P3_G01	0.82330467082	green3	2	0.34142	0.35727
MGH36_P3_G02	NA	black	0	0	5.1266
MGH36_P3_G03	0.752012457717	green3	2	0.020058	0.8335
MGH36_P3_G04	0.679159827458	red	1	0.62199	0.31962
MGH36_P3_G05	-0.981665888328	red	1	0.22033	4.2587
MGH36_P3_G06	0.798346704399	green3	2	0.20789	0.56949
MGH36_P3_G08	0.860538481848	green3	2	0.29278	0.33457
MGH36_P3_G09	1.21859200819	red	1	3.9112	4.2678
MGH36_P3_G10	0.40049415537	red	1	0.3584	1.3248
MGH36_P3_G11	-0.623822772834	red	1	0.30217	3.6003
MGH36_P3_G12	-0.0481847054649	red	1	0.20789	2.344
MGH36_P3_H03	-0.627144213761	red	1	0.65901	4.0136
MGH36_P3_H04	-0.641711470235	red	1	0.1635	3.5234
MGH36_P3_H05	-0.517542140146	red	1	0.39397	3.4433
MGH36_P3_H07	-0.738031759028	red	1	0.55876	4.1604
MGH36_P3_H08	-0.012382755864	red	1	3.4555	2.2546
MGH36_P3_H11	-0.515323971851	red	1	0.74674	3.8189
MGH36_P3_H12	-0.847938465009	red	1	0.62106	4.5478
MGH36_P4_A01	0.659081518965	red	1	0.70487	0.23389
MGH36_P4_A02	-0.105053962135	red	1	0.25459	2.4683
MGH36_P4_A03	NA	black	0	0	4.2267
MGH36_P4_A04	-1.94406022632	red	1	4.8063	0.12961
MGH36_P4_A06	NA	black	0	0.29042	0
MGH36_P4_A07	0.453326138225	red	1	3.5827	3.1515
MGH36_P4_A08	0.593700562667	red	1	0.65444	0.51904
MGH36_P4_A11	0.509252981066	red	1	0.66266	0.75873
MGH36_P4_A12	NA	black	0	0	0
MGH36_P4_B02	0.846507045573	green3	2	0.42223	0.18777
MGH36_P4_B04	NA	black	0	0	0.26784
MGH36_P4_B05	0.822494230489	green3	2	4.5028	3.3262
MGH36_P4_B06	0.579088183367	red	1	0.49978	0.76384
MGH36_P4_B08	-0.785556660152	red	1	0.72159	4.5679
MGH36_P4_B09	-1.17911250857	red	1	3.9639	0.45838
MGH36_P4_B12	1.08181982569	red	1	0.1177	0.086784
MGH36_P4_C02	0.859816332851	green3	2	0.39616	0.19409
MGH36_P4_C03	NA	black	0	0.4049	0
MGH36_P4_C04	NA	black	0	0.19156	0
MGH36_P4_C05	NA	black	0	0	0.12168
MGH36_P4_C06	1.91146874629	red	1	5.2028	4.2105
MGH36_P4_C07	-0.711386763932	red	1	0.73205	4.3734
MGH36_P4_C08	NA	black	0	0.30334	0
MGH36_P4_C10	NA	black	0	0	0.26424
MGH36_P4_C11	NA	black	0	0	5.9726
MGH36_P4_C12	-1.37945008829	red	1	0.23511	5.0826
MGH36_P4_D01	1.02003805868	red	1	0.15963	0.15963
MGH36_P4_D02	-0.896934485604	red	1	0.37962	4.2851
MGH36_P4_D05	NA	black	0	0	0.25217
MGH36_P4_D07	0.877397571835	green3	2	0.42223	0.11103
MGH36_P4_D08	NA	black	0	0	5.7746
MGH36_P4_D09	0.913459710554	red	1	0.35727	0.123
MGH36_P4_D10	-0.881616141358	red	1	0.53007	4.4757
MGH36_P4_D11	-1.32164538815	red	1	0.30334	5.0833
MGH36_P4_D12	-2.04975863807	red	1	4.7931	0.0028825
MGH36_P4_E01	0.939910576002	red	1	5.0653	3.2738
MGH36_P4_E02	-0.892607944643	red	1	0.18015	4.0346
MGH36_P4_E04	0.637668643826	red	1	0.57434	0.51096
MGH36_P4_E06	-0.722966348919	red	1	0.29278	3.8034
MGH36_P4_E07	NA	black	0	0.51197	0
MGH36_P4_E08	0.84295093505	green3	2	0.26063	0.41359
MGH36_P4_E09	-1.55303187888	red	1	0.47093	5.9541
MGH36_P4_E10	NA	black	0	1.058	0
MGH36_P4_E11	NA	black	0	0	0
MGH36_P4_E12	0.638509113008	red	1	0.32998	0.79826
MGH36_P4_F01	NA	black	0	0	0.11503
MGH36_P4_F02	-0.727385000925	red	1	0.49774	4.0491
MGH36_P4_F03	-0.204349155902	red	1	0.25459	2.6787
MGH36_P4_F04	-0.827844028958	red	1	0.30217	4.0369
MGH36_P4_F05	-1.07628959189	red	1	0.29278	4.5507
MGH36_P4_F06	-0.960817710476	red	1	0.5955	4.7944
