Cell_name	Zvalue	Color	Cluster	RUNX1T1	SMAD4
MGH53_P6_C10	NA	black	0	0	0
MGH53_P6_C11	NA	black	0	0	0
MGH53_P6_C12	NA	black	0	0	0
MGH53_P6_D01	NA	black	0	0	0
MGH53_P6_D02	NA	black	0	0	0.22527
MGH53_P6_D03	NA	black	0	0	0
MGH53_P6_D05	NA	black	0	0.90535	0
MGH53_P6_D07	NA	black	0	0	0
MGH53_P6_D08	NA	black	0	2.4965	0
MGH53_P6_D09	NA	black	0	0	0
MGH53_P6_D10	NA	black	0	0.92144	0
MGH53_P6_D11	NA	black	0	0	0.056584
MGH53_P6_D12	NA	black	0	0	0
MGH53_P6_E01	NA	black	0	0	0.27381
MGH53_P6_E02	NA	black	0	0	0.055196
MGH53_P6_E03	NA	black	0	0	0
MGH53_P6_E04	0.502600287625	red	1	2.2747	3.3616
MGH53_P6_E05	NA	black	0	0	0
MGH53_P6_E06	NA	black	0	0	0.12168
MGH53_P6_E07	NA	black	0	0	0
MGH53_P6_E08	NA	black	0	0	0
MGH53_P6_E09	NA	black	0	0	0
MGH53_P6_E10	NA	black	0	0	0.71282
MGH53_P6_F01	NA	black	0	0	0
MGH53_P6_F02	NA	black	0	0	0
MGH53_P6_F03	NA	black	0	0	0.062122
MGH53_P6_F04	NA	black	0	1.654	0
MGH53_P6_F05	NA	black	0	0	3.9852
MGH53_P6_F06	NA	black	0	0	0
MGH53_P6_F07	NA	black	0	0	0
MGH53_P6_F08	NA	black	0	0	0
MGH53_P6_F09	NA	black	0	0	0.070389
MGH53_P6_F10	NA	black	0	0	0.11237
MGH53_P6_G01	NA	black	0	0	0
MGH53_P6_G02	NA	black	0	0	0.0043216
MGH53_P6_G03	NA	black	0	0	0
MGH53_P6_G04	0.864630114159	red	1	0.45628	0.055196
MGH53_P6_G05	NA	black	0	0.68975	0
MGH53_P6_G06	NA	black	0	0	0
MGH53_P6_G07	NA	black	0	0	0
MGH53_P6_G08	NA	black	0	0	0.2461
MGH53_P6_G09	NA	black	0	0	0
MGH53_P6_G10	NA	black	0	0	0.10836
MGH53_P6_G11	NA	black	0	0	0.20664
MGH53_P6_H01	NA	black	0	0	0
MGH53_P6_H02	NA	black	0	0.55385	0
MGH53_P6_H03	NA	black	0	0	0
MGH53_P6_H04	NA	black	0	0	0.29396
MGH53_P6_H05	NA	black	0	0	0
MGH53_P6_H07	NA	black	0	0	0
MGH53_P6_H09	NA	black	0	0	1.4163
MGH53_P6_H10	0.510725463099	red	1	0.16736	0.55483
MGH53_P6_H11	NA	black	0	0	0.66539
MGH53_P7_A01	NA	black	0	0	0
MGH53_P7_A02	NA	black	0	0	0
MGH53_P7_A03	NA	black	0	0	0
MGH53_P7_A04	NA	black	0	0	0
MGH53_P7_A05	NA	black	0	0	1.7377
MGH53_P7_A06	0.307007872834	red	1	1.2969	0.10434
MGH53_P7_A07	NA	black	0	0	0
MGH53_P7_A09	NA	black	0	0	4.3518
MGH53_P7_A11	NA	black	0	3.1514	0
MGH53_P7_A12	0.546098185002	red	1	0.848	0.17632
MGH53_P7_B01	NA	black	0	0	0
MGH53_P7_B02	NA	black	0	0	0
MGH53_P7_B03	NA	black	0	0	0
MGH53_P7_B04	NA	black	0	0	0
MGH53_P7_B05	NA	black	0	0	0
MGH53_P7_B06	NA	black	0	0	1.5499
MGH53_P7_B07	NA	black	0	0	0.44042
MGH53_P7_B08	NA	black	0	0	0.64432
MGH53_P7_B10	NA	black	0	0	0
MGH53_P7_B11	0.768090130722	red	1	0.42331	0.18903
MGH53_P7_B12	1.13864939569	red	1	0.060739	0.02432
MGH53_P7_C01	NA	black	0	0	0
MGH53_P7_C02	NA	black	0	0	0
MGH53_P7_C03	NA	black	0	0	0
MGH53_P7_C04	NA	black	0	0	0
MGH53_P7_C05	NA	black	0	0.36961	0
MGH53_P7_C06	NA	black	0	0	0.11902
MGH53_P7_C07	-1.19491079776	red	1	3.3674	0.074505
MGH53_P7_C09	NA	black	0	0	0
MGH53_P7_C11	NA	black	0	0.19283	0
MGH53_P7_C12	NA	black	0	0	0.086784
MGH53_P7_D01	NA	black	0	2.4613	0
MGH53_P7_D02	NA	black	0	0	0
MGH53_P7_D03	NA	black	0	0	0
MGH53_P7_D04	NA	black	0	0	0
MGH53_P7_D05	NA	black	0	0	0
MGH53_P7_D06	NA	black	0	0	0
MGH53_P7_D07	NA	black	0	0	0
MGH53_P7_D10	NA	black	0	0.071763	0
MGH53_P7_D11	NA	black	0	0.33457	0
MGH53_P7_D12	NA	black	0	0	0
MGH53_P7_E01	NA	black	0	0	0
MGH53_P7_E02	NA	black	0	0	1.7929
MGH53_P7_E03	0.501736443731	red	1	0.86076	0.24001
MGH53_P7_E04	NA	black	0	0	0
MGH53_P7_E05	NA	black	0	0.69955	0
MGH53_P7_E06	NA	black	0	0	0.15704
MGH53_P7_E07	NA	black	0	0.25459	0
MGH53_P7_E08	NA	black	0	2.9662	0
MGH53_P7_E09	NA	black	0	0	0.069015
MGH53_P7_E10	NA	black	0	0	0.079975
MGH53_P7_E11	NA	black	0	0	0
MGH53_P7_E12	0.768492619732	red	1	0.14143	0.32423
MGH53_P7_F01	NA	black	0	0	0.42868
MGH53_P7_F02	NA	black	0	0	0
MGH53_P7_F04	NA	black	0	0.1903	0
MGH53_P7_F05	NA	black	0	0	0.097611
MGH53_P7_F06	NA	black	0	0	0
MGH53_P7_F08	NA	black	0	0	0
MGH53_P7_F09	NA	black	0	0	0
MGH53_P7_F10	NA	black	0	0.45838	0
MGH53_P7_F11	NA	black	0	0	0
MGH53_P7_F12	NA	black	0	0	0
MGH53_P7_G01	NA	black	0	0	0
MGH53_P7_G03	NA	black	0	0	0.28214
MGH53_P7_G04	NA	black	0	0	0.55974
MGH53_P7_G05	NA	black	0	0	0
MGH53_P7_G06	NA	black	0	0	0
MGH53_P7_G07	NA	black	0	0	0
MGH53_P7_G08	NA	black	0	0	0
MGH53_P7_G09	NA	black	0	0	0
MGH53_P7_G10	NA	black	0	0	0
MGH53_P7_G11	NA	black	0	0	0
MGH53_P7_G12	NA	black	0	2.4332	0
MGH53_P7_H01	NA	black	0	0	0
MGH53_P7_H02	NA	black	0	0	0
MGH53_P7_H03	NA	black	0	0	0
MGH53_P7_H04	NA	black	0	0	0
MGH53_P7_H05	0.889677580618	red	1	0.39177	0.071763
MGH53_P7_H06	NA	black	0	0	0
MGH53_P7_H07	NA	black	0	0	0
MGH53_P7_H08	NA	black	0	0	0
MGH53_P7_H10	NA	black	0	0	0
MGH53_P7_H11	NA	black	0	0	0
MGH53_P7_H12	NA	black	0	1.0711	0
MGH53_P8_A01	NA	black	0	0	0.29631
MGH53_P8_A02	1.07065789839	red	1	0.086784	0.071763
MGH53_P8_A03	NA	black	0	0	0.044044
MGH53_P8_A04	NA	black	0	0.41143	0
MGH53_P8_A05	NA	black	0	0	0.12697
MGH53_P8_A06	NA	black	0	0	0
MGH53_P8_A07	NA	black	0	0	0
MGH53_P8_A08	NA	black	0	2.1795	0
MGH53_P8_A09	NA	black	0	0	4.7853
MGH53_P8_A10	NA	black	0	0	1.7373
MGH53_P8_A11	NA	black	0	0	0.15834
MGH53_P8_A12	NA	black	0	0	0
MGH53_P8_B03	NA	black	0	0	0.39944
MGH53_P8_B04	NA	black	0	0.74502	0
MGH53_P8_B08	NA	black	0	0	0
MGH53_P8_B09	NA	black	0	0	0
MGH53_P8_B10	NA	black	0	0	0
MGH53_P8_B11	-1.2950313506	red	1	3.4457	0.042644
MGH53_P8_B12	NA	black	0	0	0.10836
MGH53_P8_C01	NA	black	0	0	0
MGH53_P8_C02	NA	black	0	0	4.5375
MGH53_P8_C03	NA	black	0	0	0
MGH53_P8_C04	NA	black	0	0	0
MGH53_P8_C08	0.658072581346	red	1	0.74502	0.09356
MGH53_P8_C09	NA	black	0	2.3755	0
MGH53_P8_C10	NA	black	0	0	0
MGH53_P8_C11	NA	black	0	0	0
MGH53_P8_C12	NA	black	0	0	0
MGH53_P8_D01	NA	black	0	0	0
MGH53_P8_D02	NA	black	0	0	3.1559
MGH53_P8_D03	NA	black	0	0	0.3584
MGH53_P8_D04	NA	black	0	1.929	0
MGH53_P8_D05	NA	black	0	0	0.31267
MGH53_P8_D06	NA	black	0	0	0
MGH53_P8_D07	NA	black	0	0	3.965
MGH53_P8_D08	NA	black	0	0	0
MGH53_P8_D09	NA	black	0	0	2.3423
MGH53_P8_D10	NA	black	0	0	0
MGH53_P8_D11	NA	black	0	0	0.12697
MGH53_P8_E01	NA	black	0	0	0
MGH53_P8_E03	NA	black	0	0	0
MGH53_P8_E04	NA	black	0	0	0
MGH53_P8_E05	NA	black	0	0	0
MGH53_P8_E06	NA	black	0	0	0
MGH53_P8_E07	NA	black	0	0	0
MGH53_P8_E08	NA	black	0	0	0
MGH53_P8_E09	NA	black	0	0	0
MGH53_P8_E10	NA	black	0	0	0
MGH53_P8_E11	NA	black	0	0	0
MGH53_P8_F01	NA	black	0	1.6498	0
MGH53_P8_F02	NA	black	0	0.49467	0
MGH53_P8_F04	NA	black	0	0	3.1015
MGH53_P8_F05	NA	black	0	0	3.0076
MGH53_P8_F06	NA	black	0	0	0
MGH53_P8_F07	NA	black	0	0	0
MGH53_P8_F08	NA	black	0	0	0.17121
MGH53_P8_F09	NA	black	0	0	0
MGH53_P8_F11	0.999071509885	red	1	0.085425	0.1375
MGH53_P8_G01	NA	black	0	0	0
MGH53_P8_G02	NA	black	0	0	0.73205
MGH53_P8_G03	0.33235218606	red	1	0.78409	0.56169
MGH53_P8_G04	NA	black	0	0	0
MGH53_P8_G05	NA	black	0	0	0
MGH53_P8_G06	NA	black	0	0	0
MGH53_P8_G07	NA	black	0	0.32998	0
MGH53_P8_G08	NA	black	0	2.2409	0
MGH53_P8_G09	NA	black	0	0	0.060739
MGH53_P8_G10	NA	black	0	0	0.097611
MGH53_P8_G11	NA	black	0	0	0.031395
MGH53_P8_G12	NA	black	0	0	0
MGH53_P8_H01	NA	black	0	0	0
MGH53_P8_H02	NA	black	0	0	0
MGH53_P8_H03	NA	black	0	1.107	0
MGH53_P8_H04	NA	black	0	3.7212	0
MGH53_P8_H05	NA	black	0	0	0
MGH53_P8_H06	NA	black	0	0	0
MGH53_P8_H07	NA	black	0	0	1.0489
MGH53_P8_H08	-0.133638037912	red	1	1.9924	0.21909
MGH53_P8_H09	NA	black	0	0	0
MGH53_P8_H10	NA	black	0	0.11237	0
MGH53_P8_H11	NA	black	0	0	0.08134
MGH53_P8_H12	NA	black	0	1.1998	0
MGH53_P1_A03	NA	black	0	0	0
MGH53_P1_A04	NA	black	0	0	1.3196
MGH53_P1_A06	0.844888701542	red	1	0.062122	0.2857
MGH53_P1_A07	NA	black	0	0	0.123
MGH53_P1_A08	0.841715005472	red	1	0.48027	0.064883
MGH53_P1_B04	NA	black	0	0	0
MGH53_P1_B08	NA	black	0	0	0.077243
MGH53_P1_B09	NA	black	0	0	0
MGH53_P1_B11	NA	black	0	2.6654	0
MGH53_P1_C03	NA	black	0	4.5591	0
MGH53_P1_C06	NA	black	0	0	2.1702
MGH53_P1_C09	NA	black	0	0	0
MGH53_P1_C10	-0.462038795418	red	1	2.7949	0.47197
MGH53_P1_D01	1.04184706747	red	1	0.10568	0.088142
MGH53_P1_D05	NA	black	0	2.175	0
MGH53_P1_D12	NA	black	0	0	0.56462
MGH53_P1_E09	NA	black	0	0	0
MGH53_P1_E12	NA	black	0	0	0
MGH53_P12_A01	NA	black	0	1.5993	0
MGH53_P12_A02	NA	black	0	0	0
MGH53_P12_A03	NA	black	0	0	0.10702
MGH53_P12_A04	NA	black	0	0	0.33113
MGH53_P12_A05	NA	black	0	0	0.011496
MGH53_P12_A06	NA	black	0	0	1.1124
MGH53_P12_A08	NA	black	0	4.002	0
MGH53_P12_A09	NA	black	0	0	2.6792
MGH53_P12_A10	NA	black	0	0	0.28806
MGH53_P12_A11	0.601504977589	red	1	0.85599	0.073135
MGH53_P12_A12	0.833717053635	red	1	2.632	2.8592
MGH53_P12_B01	-0.607661196557	red	1	3.4175	0.6248
MGH53_P12_B02	NA	black	0	1.8217	0
MGH53_P12_B03	NA	black	0	0	0
MGH53_P12_B04	NA	black	0	0	0.14143
MGH53_P12_B05	NA	black	0	0	0.20664
MGH53_P12_B06	NA	black	0	2.3288	0
MGH53_P12_B07	NA	black	0	0	0.062122
MGH53_P12_B08	NA	black	0	2.2302	0
MGH53_P12_B09	NA	black	0	0	0
MGH53_P12_B11	-0.355400329664	red	1	0.86711	1.5907
MGH53_P12_B12	0.997629873825	red	1	0.2228	0.064883
MGH53_P12_C01	-0.351955296965	red	1	0.8488	1.5753
MGH53_P12_C02	NA	black	0	0	3.7196
MGH53_P12_C03	NA	black	0	0	1.4885
MGH53_P12_C04	NA	black	0	0	0.15056
MGH53_P12_C05	NA	black	0	0	0
MGH53_P12_C06	NA	black	0	0	0.15186
MGH53_P12_C07	NA	black	0	2.9157	0
MGH53_P12_C08	NA	black	0	1.0922	0
MGH53_P12_C09	NA	black	0	1.923	0
MGH53_P12_C10	-0.505015433027	red	1	2.5482	0.17887
MGH53_P12_C11	-0.893091024446	red	1	1.5902	4.3457
MGH53_P12_C12	NA	black	0	0	0.14405
MGH53_P12_D01	NA	black	0	0	0.46153
MGH53_P12_D02	NA	black	0	3.0778	0
MGH53_P12_D03	NA	black	0	0	0
MGH53_P12_D04	-0.211618308182	red	1	1.545	2.0468
MGH53_P12_D05	-1.39326115332	red	1	3.6207	0.07861
MGH53_P12_D06	-0.653815907609	red	1	0.97746	2.1352
MGH53_P12_D07	0.777101548585	red	1	0.55385	0.089498
MGH53_P12_D08	NA	black	0	0	0.085425
MGH53_P12_D09	NA	black	0	1.4818	0
MGH53_P12_D10	NA	black	0	0	2.7805
MGH53_P12_D11	NA	black	0	0	0
MGH53_P12_D12	NA	black	0	0	0.16092
MGH53_P12_E01	NA	black	0	3.4281	0
MGH53_P12_E02	NA	black	0	0	0.14012
MGH53_P12_E03	NA	black	0	0	0
MGH53_P12_E04	0.867822501241	red	1	0.28214	0.16221
MGH53_P12_E05	NA	black	0	3.4958	0
MGH53_P12_E06	NA	black	0	0.066261	0
MGH53_P12_E07	NA	black	0	0.60027	0
MGH53_P12_E08	NA	black	0	3.2023	0
MGH53_P12_E09	NA	black	0	0	0
MGH53_P12_E10	-1.00022787462	red	1	3.4307	0.2857
MGH53_P12_E12	NA	black	0	0	0.037031
MGH53_P12_F01	NA	black	0	0	0
MGH53_P12_F02	NA	black	0	0	0
MGH53_P12_F03	NA	black	0	0.18015	0
MGH53_P12_F04	0.792111234844	red	1	2.3606	4.3535
MGH53_P12_F06	-1.92870922975	red	1	0.69421	3.3341
MGH53_P12_F07	NA	black	0	0	0.067639
MGH53_P12_F08	NA	black	0	0	0
MGH53_P12_F09	NA	black	0	0	0
MGH53_P12_F10	NA	black	0	0.14143	0
MGH53_P12_F11	NA	black	0	0	0
MGH53_P12_F12	NA	black	0	0	0.05797
MGH53_P12_G01	-0.636929086382	red	1	1.406	2.9178
MGH53_P12_G03	NA	black	0	3.9172	0
MGH53_P12_G04	NA	black	0	0.26664	0
MGH53_P12_G07	-0.897197028942	red	1	3.059	0.13488
MGH53_P12_G08	NA	black	0	0	0
MGH53_P12_G09	NA	black	0	0	3.5221
MGH53_P12_G10	0.656713089639	red	1	0.79826	0.042644
MGH53_P12_G11	NA	black	0	0	1.8069
MGH53_P12_G12	0.818835366013	red	1	0.45943	0.10702
MGH53_P12_H01	NA	black	0	0.062122	0
MGH53_P12_H02	NA	black	0	0	0.19787
MGH53_P12_H03	NA	black	0	2.3331	0
MGH53_P12_H04	NA	black	0	0	0
MGH53_P12_H05	NA	black	0	0	1.6337
MGH53_P12_H06	NA	black	0	0	0.35389
MGH53_P12_H07	-0.300011501142	red	1	2.1805	0.059355
MGH53_P12_H08	-1.34206717955	red	1	0.52907	2.4903
MGH53_P12_H09	NA	black	0	0	2.0652
MGH53_P12_H10	0.178494120532	red	1	1.1263	0.67265
MGH53_P12_H11	0.681683958488	red	1	0.72421	0.077243
MGH53_P12_H12	0.580366358026	red	1	0.81229	0.15316
MGH53_P2_A09	NA	black	0	0	3.4497
MGH53_P2_A11	NA	black	0	3.3453	0
MGH53_P2_A12	NA	black	0	0	0
MGH53_P2_B05	NA	black	0	1.696	0
MGH53_P2_B07	NA	black	0	0	1.4168
MGH53_P2_B09	0.466316775103	red	1	0.44573	0.52005
MGH53_P2_B10	NA	black	0	0	2.7592
MGH53_P2_C01	NA	black	0	2.1063	0
MGH53_P2_C02	0.375998202292	red	1	0.49467	0.60786
MGH53_P2_C03	NA	black	0	0	2.8392
MGH53_P2_C07	0.0356985924296	red	1	3.4513	1.2116
MGH53_P2_C09	NA	black	0	0	0
MGH53_P2_D01	NA	black	0	0	3.2737
MGH53_P2_D02	NA	black	0	0	0.055196
MGH53_P2_D07	NA	black	0	0.5955	0
MGH53_P2_D08	NA	black	0	0	3.9072
MGH53_P2_D12	NA	black	0	0	0
MGH53_P2_E04	NA	black	0	2.8022	0
MGH53_P2_E10	NA	black	0	0	0
MGH53_P2_F02	NA	black	0	0	0.097611
MGH53_P2_F03	NA	black	0	0	0
MGH53_P2_F04	NA	black	0	0	0.066261
MGH53_P2_F05	NA	black	0	0	0
MGH53_P2_G02	NA	black	0	0	0
MGH53_P2_G07	NA	black	0	0	0.11636
MGH53_P2_H01	0.174298372101	red	1	1.0888	0.70133
MGH53_P10_A01	NA	black	0	0	0
MGH53_P10_A02	NA	black	0	0	0
MGH53_P10_A03	NA	black	0	0	0.18015
MGH53_P10_A04	NA	black	0	0	0.077243
MGH53_P10_A05	NA	black	0	0	0
MGH53_P10_A06	0.19394051585	red	1	0.69243	0.78743
MGH53_P10_A07	-3.3649634759	black	0	0.094912	3.6878
MGH53_P10_A08	NA	black	0	0.13881	0
MGH53_P10_A09	NA	black	0	0	0
MGH53_P10_A10	NA	black	0	0	0
MGH53_P10_A11	NA	black	0	0	0
MGH53_P10_A12	NA	black	0	0	0
MGH53_P10_B01	0.900148613752	red	1	0.37851	0.069015
MGH53_P10_B02	NA	black	0	0.15575	0
MGH53_P10_B03	NA	black	0	0	0
MGH53_P10_B04	-1.99558467603	red	1	4.414	0.11103
MGH53_P10_B05	NA	black	0	0	0
MGH53_P10_B06	NA	black	0	0	0
MGH53_P10_B07	2.30916297873	black	0	3.5349	3.3275
MGH53_P10_B08	-2.74579873995	black	0	0.32077	3.5203
MGH53_P10_B09	NA	black	0	0	0.025738
MGH53_P10_B10	NA	black	0	0	0
MGH53_P10_B11	NA	black	0	0	0
MGH53_P10_B12	NA	black	0	0	0
MGH53_P10_C01	NA	black	0	0	1.1003
MGH53_P10_C02	NA	black	0	0	3.5969
MGH53_P10_C03	NA	black	0	0	0
MGH53_P10_C04	NA	black	0	0	0.80488
MGH53_P10_C05	NA	black	0	0	4.231
MGH53_P10_C06	NA	black	0	0	0.086784
MGH53_P10_C07	-1.98698606506	red	1	4.4894	0.14926
MGH53_P10_C08	NA	black	0	0	0
MGH53_P10_C09	NA	black	0	4.0704	0
MGH53_P10_C10	NA	black	0	0	0
MGH53_P10_C11	NA	black	0	0	2.5688
MGH53_P10_C12	NA	black	0	0	0.4844
MGH53_P10_D01	NA	black	0	1.044	0
MGH53_P10_D02	NA	black	0	0	0
MGH53_P10_D03	NA	black	0	0	0.085425
MGH53_P10_D04	NA	black	0	0.090853	0
MGH53_P10_D05	NA	black	0	0	0
MGH53_P10_D06	NA	black	0	0	0
MGH53_P10_D07	NA	black	0	0.29514	0
MGH53_P10_D08	NA	black	0	1.0193	0
MGH53_P10_D09	NA	black	0	2.792	0
MGH53_P10_D12	NA	black	0	0	0
MGH53_P10_E01	NA	black	0	0	3.8227
MGH53_P10_E03	-0.433413172304	red	1	2.3651	0.064883
MGH53_P10_E04	NA	black	0	0	0.25217
MGH53_P10_E05	0.686082168131	red	1	0.69153	0.1003
MGH53_P10_E06	NA	black	0	0	0
MGH53_P10_E07	NA	black	0	0	0
MGH53_P10_E08	NA	black	0	0	0
MGH53_P10_E09	NA	black	0	0	0.10702
MGH53_P10_E10	NA	black	0	0	0
MGH53_P10_E11	NA	black	0	1.9598	0
MGH53_P10_E12	NA	black	0	0	3.0249
MGH53_P10_F01	NA	black	0	0	0.17505
MGH53_P10_F02	NA	black	0	3.1023	0
MGH53_P10_F03	NA	black	0	0	0
MGH53_P10_F04	NA	black	0	0	0
MGH53_P10_F05	NA	black	0	0	0
MGH53_P10_F06	NA	black	0	0	3.4898
MGH53_P10_F07	NA	black	0	0	0
MGH53_P10_F08	NA	black	0	0.4957	0
MGH53_P10_F09	NA	black	0	0	0.07861
MGH53_P10_F10	NA	black	0	0	0
MGH53_P10_F12	0.178928053988	red	1	1.5059	0.049631
MGH53_P10_G01	NA	black	0	0	0.062122
MGH53_P10_G02	NA	black	0	0.077243	0
MGH53_P10_G03	NA	black	0	0.075875	0
MGH53_P10_G04	NA	black	0	0	1.1427
MGH53_P10_G05	NA	black	0	1.8254	0
MGH53_P10_G07	NA	black	0	0	2.5474
MGH53_P10_G08	NA	black	0	0	0
MGH53_P10_G09	NA	black	0	0	0
MGH53_P10_G11	NA	black	0	0	0
MGH53_P10_H01	NA	black	0	0	0
MGH53_P10_H02	-0.147656536184	red	1	1.9815	0.10434
MGH53_P10_H04	NA	black	0	0	0.071763
MGH53_P10_H05	NA	black	0	0	0
MGH53_P10_H06	NA	black	0	0	0.16736
MGH53_P10_H07	NA	black	0	0	0
MGH53_P10_H08	NA	black	0	0	0
MGH53_P10_H09	NA	black	0	3.3209	0
MGH53_P10_H10	NA	black	0	0	0
MGH53_P10_H11	NA	black	0	4.0879	0
MGH53_P11_A01	NA	black	0	0	0
MGH53_P11_A02	NA	black	0	0	0.67717
MGH53_P11_A03	NA	black	0	0	0
MGH53_P11_A04	NA	black	0	0	0.062122
MGH53_P11_A06	NA	black	0	0.85439	0
MGH53_P11_A08	NA	black	0	0	0.43616
MGH53_P11_A09	NA	black	0	1.8903	0
MGH53_P11_A10	NA	black	0	0	0.056584
MGH53_P11_A11	NA	black	0	0	0
MGH53_P11_A12	NA	black	0	2.099	0
MGH53_P11_B01	NA	black	0	0	0.053806
MGH53_P11_B02	NA	black	0	0	0
MGH53_P11_B04	NA	black	0	0	0
MGH53_P11_B05	NA	black	0	0	0
MGH53_P11_B06	NA	black	0	0.8024	0
MGH53_P11_B07	NA	black	0	0	0.19409
MGH53_P11_B08	0.787139731532	red	1	0.10568	0.32077
MGH53_P11_B09	NA	black	0	0	0.094912
MGH53_P11_B11	NA	black	0	0	0.17887
MGH53_P11_B12	NA	black	0	0	0.47716
MGH53_P11_C01	NA	black	0	0	0
MGH53_P11_C02	NA	black	0	0	0
MGH53_P11_C03	NA	black	0	0	3.1294
MGH53_P11_C04	NA	black	0	0.97526	0
MGH53_P11_C05	NA	black	0	3.6441	0
MGH53_P11_C06	NA	black	0	0	0
MGH53_P11_C07	NA	black	0	2.7966	0
MGH53_P11_C08	NA	black	0	0	0
MGH53_P11_C09	NA	black	0	0	0
MGH53_P11_C10	-2.98559392991	black	0	0.17121	3.5045
MGH53_P11_C11	0.997066941104	red	1	0.13619	0.1137
MGH53_P11_C12	-0.774983485881	red	1	0.90304	2.2274
MGH53_P11_D01	NA	black	0	0	0.060739
MGH53_P11_D02	NA	black	0	0	0
MGH53_P11_D03	-0.179094067212	red	1	1.7377	2.6765
MGH53_P11_D04	NA	black	0	0	0
MGH53_P11_D05	NA	black	0	3.7554	0
MGH53_P11_D07	NA	black	0	0	0.075875
MGH53_P11_D08	0.574134150059	red	1	0.78073	0.19156
MGH53_P11_D09	NA	black	0	0	4.1181
MGH53_P11_D10	NA	black	0	0.84238	0
MGH53_P11_D11	NA	black	0	0.11503	0
MGH53_P11_D12	-0.838864731282	red	1	2.8959	0.059355
MGH53_P11_E01	NA	black	0	0	0
MGH53_P11_E02	NA	black	0	0	1.5529
MGH53_P11_E04	NA	black	0	0	0
MGH53_P11_E06	NA	black	0	0	0
MGH53_P11_E08	NA	black	0	0	0
MGH53_P11_E09	1.18212166699	red	1	3.9471	2.0451
MGH53_P11_E10	NA	black	0	0	3.5491
MGH53_P11_E11	2.45516942237	black	0	3.6121	3.3644
MGH53_P11_E12	0.567407404308	red	1	0.26544	0.47301
MGH53_P11_F01	-3.54782957265	black	0	0.11636	3.8535
MGH53_P11_F02	NA	black	0	0	3.2417
MGH53_P11_F03	NA	black	0	3.6606	0
MGH53_P11_F04	NA	black	0	0	0
MGH53_P11_F05	NA	black	0	0	1.111
MGH53_P11_F07	NA	black	0	0	0.75446
MGH53_P11_F10	NA	black	0	1.4356	0
MGH53_P11_F11	0.112170298209	red	1	1.5907	0.14666
MGH53_P11_F12	0.849920653136	red	1	0.38957	0.1177
MGH53_P11_G01	NA	black	0	0	0.074505
MGH53_P11_G02	NA	black	0	0	1.1197
MGH53_P11_G03	-0.0134704702601	red	1	1.7837	0.097611
MGH53_P11_G04	NA	black	0	0.092207	0
MGH53_P11_G05	NA	black	0	0	0
MGH53_P11_G06	NA	black	0	1.2485	0
MGH53_P11_G07	NA	black	0	0	0
MGH53_P11_G08	NA	black	0	0	0
MGH53_P11_G09	NA	black	0	0.46676	0
MGH53_P11_G10	NA	black	0	0.37407	0
MGH53_P11_G11	NA	black	0	0	1.5341
MGH53_P11_G12	NA	black	0	0	0
MGH53_P11_H01	0.960674368731	red	1	0.29983	0.055196
MGH53_P11_H02	NA	black	0	0	0.10568
MGH53_P11_H04	NA	black	0	0	0
MGH53_P11_H05	-0.529419870459	red	1	2.7013	0.29866
MGH53_P11_H06	NA	black	0	0	1.8057
MGH53_P11_H07	NA	black	0	0	0.044044
MGH53_P11_H08	NA	black	0	0	0.16736
MGH53_P11_H09	NA	black	0	0	0.056584
MGH53_P11_H10	NA	black	0	2.4308	0
MGH53_P11_H11	0.490829716562	red	1	0.15834	0.57531
MGH53_P11_H12	NA	black	0	0	0
MGH53_P9_A01	NA	black	0	0	4.596
MGH53_P9_A02	NA	black	0	0	0.6397
MGH53_P9_A03	NA	black	0	1.8323	0
MGH53_P9_A04	NA	black	0	0	0
MGH53_P9_A05	-0.692456062095	red	1	2.8612	0.21288
MGH53_P9_A06	NA	black	0	0	0.39616
MGH53_P9_A07	NA	black	0	0	2.8313
MGH53_P9_A08	NA	black	0	3.4619	0
MGH53_P9_A09	NA	black	0	0	0.088142
MGH53_P9_A10	NA	black	0	0	0
MGH53_P9_A11	0.296667403794	red	1	0.12829	0.75617
MGH53_P9_A12	NA	black	0	0	0
MGH53_P9_B01	NA	black	0	0	0.13225
MGH53_P9_B02	NA	black	0	0	3.4206
MGH53_P9_B03	NA	black	0	0	0
MGH53_P9_B04	-1.01825475063	red	1	3.9018	0.48954
MGH53_P9_B05	-0.67700666212	red	1	2.7275	0.10568
MGH53_P9_B06	NA	black	0	0	0
MGH53_P9_B07	-0.349851892447	red	1	1.4457	2.2651
MGH53_P9_B08	0.345874650449	red	1	1.1972	0.17505
MGH53_P9_B09	0.619075607333	red	1	2.3791	3.1781
MGH53_P9_B11	-0.580371156334	red	1	0.62854	1.7424
MGH53_P9_B12	NA	black	0	0	1.1336
MGH53_P9_C01	NA	black	0	0.24853	0
MGH53_P9_C02	NA	black	0	0	0
MGH53_P9_C03	0.757987714415	red	1	0.3115	0.26063
MGH53_P9_C04	NA	black	0	0	0.42116
MGH53_P9_C05	NA	black	0	0	0
MGH53_P9_C06	-0.985703987193	red	1	0.45101	2.0597
MGH53_P9_C07	NA	black	0	0	0.15056
MGH53_P9_C08	NA	black	0	0	0.87814
MGH53_P9_C09	-0.272890901407	red	1	1.2833	1.7782
MGH53_P9_C10	-0.282405522473	red	1	1.5893	2.4613
