Cell_name	Zvalue	Color	Cluster	CPT1A	PPARA
MGH54_P6_D10	0.0639293176512	green3	2	0.83431	0.24245
MGH54_P6_D11	NA	black	0	0.54893	0
MGH54_P6_D12	NA	black	0	2.5748	0
MGH54_P6_E02	NA	black	0	0	0
MGH54_P6_E03	-0.244165375643	green3	2	0.48027	0.72944
MGH54_P6_E04	NA	black	0	0.69421	0
MGH54_P6_E05	-1.45546026574	black	0	3.8292	0.15963
MGH54_P6_E07	-0.262324895823	green3	2	0.55385	0.79494
MGH54_P6_E08	NA	black	0	2.5112	0
MGH54_P6_E09	NA	black	0	2.2934	0
MGH54_P6_E10	NA	black	0	0	0
MGH54_P6_E11	NA	black	0	0	2.3559
MGH54_P6_E12	NA	black	0	0	1.7727
MGH54_P6_F01	0.0103883990106	green3	2	0.96938	0.3584
MGH54_P6_F02	NA	black	0	1.2887	0
MGH54_P6_F03	0.150330782945	green3	2	0.38957	0.29042
MGH54_P6_F05	0.0308473120989	green3	2	0.83754	0.35163
MGH54_P6_F06	NA	black	0	0	0
MGH54_P6_F07	NA	black	0	0.56852	0
MGH54_P6_F08	0.145934069439	green3	2	0.56365	0.24245
MGH54_P6_F09	0.235510674251	green3	2	0.56657	0.11103
MGH54_P6_F10	NA	black	0	0	0
MGH54_P6_F11	NA	black	0	0.51299	0
MGH54_P6_F12	NA	black	0	0	2.52
MGH54_P6_G01	0.107890200677	green3	2	0.31034	0.34483
MGH54_P6_G02	-0.366902266163	red	1	2.112	0.24853
MGH54_P6_G03	NA	black	0	0.66175	0
MGH54_P6_G04	-0.0229289071662	green3	2	2.3306	0.4678
MGH54_P6_G06	0.160488633602	green3	2	0.60692	0.19912
MGH54_P6_G07	0.177823578568	green3	2	0.28451	0.2857
MGH54_P6_G08	0.239645726026	green3	2	0.25217	0.23879
MGH54_P6_G09	NA	black	0	3.3874	0
MGH54_P6_G10	NA	black	0	0	0.18903
MGH54_P6_G11	-0.199139315578	green3	2	1.4378	0.13619
MGH54_P6_G12	-0.71917511229	red	1	2.4008	0.13093
MGH54_P6_H01	NA	black	0	0.60502	0
MGH54_P6_H03	-1.48022655961	black	0	4.2564	0.20789
MGH54_P6_H05	-0.0180010581871	green3	2	1.1017	0.27023
MGH54_P6_H06	NA	black	0	0.39397	0
MGH54_P6_H07	0.129012897594	green3	2	0.76043	0.13619
MGH54_P6_H08	-0.106110080084	green3	2	1.5361	0.32308
MGH54_P6_H09	NA	black	0	2.4486	0
MGH54_P6_H10	-0.0927339422041	green3	2	0.71633	0.63506
MGH54_P6_H11	NA	black	0	0	0
MGH54_P6_H12	NA	black	0	0.73898	0
MGH54_P7_A02	0.336654912995	green3	2	0.15186	0.1865
MGH54_P7_A03	0.185532520607	green3	2	0.50182	0.21537
MGH54_P7_A04	0.234046956671	green3	2	0.32193	0.22527
MGH54_P7_A06	0.232350412471	green3	2	0.419	0.19409
MGH54_P7_A07	0.289732313154	green3	2	0.34596	0.1635
MGH54_P7_A08	NA	black	0	0.40708	0
MGH54_P7_A10	NA	black	0	1.2363	0
MGH54_P7_A11	0.255683716903	green3	2	0.56657	0.08134
MGH54_P7_A12	0.0604690377854	green3	2	0.91303	0.11636
MGH54_P7_B01	-0.813680020059	black	0	2.3964	0.084064
MGH54_P7_B03	-0.128834857397	green3	2	0.514	0.60692
MGH54_P7_B04	NA	black	0	0.76214	0
MGH54_P7_B05	0.416785296382	green3	2	0.25942	0.082703
MGH54_P7_B06	-1.74942246148	black	0	3.9885	0.11503
MGH54_P7_B07	0.180217389179	green3	2	0.64985	0.13619
MGH54_P7_B08	NA	black	0	0.35163	0
MGH54_P7_B09	-0.0598778171447	green3	2	0.50995	0.52105
MGH54_P7_B10	-0.315632259036	red	1	3.1725	0.39616
MGH54_P7_B12	0.000132252044199	green3	2	1.0356	0.22157
MGH54_P7_C01	0.102085396634	green3	2	0.7866	0.1776
MGH54_P7_C03	0.345053516934	green3	2	0.28688	0.13488
MGH54_P7_C04	0.140734610709	green3	2	0.76384	0.10165
MGH54_P7_C05	0.104580661119	green3	2	0.69777	0.24489
MGH54_P7_C06	0.0330935886505	green3	2	0.96717	0.11636
MGH54_P7_C07	NA	black	0	1.3741	0
MGH54_P7_C08	0.204200050796	green3	2	0.66448	0.07861
MGH54_P7_C09	NA	black	0	0.74416	0
MGH54_P7_C10	0.233642013832	green3	2	0.52206	0.14274
MGH54_P7_C11	0.0561639068121	green3	2	0.81229	0.28688
MGH54_P7_C12	0.28954777931	green3	2	0.40054	0.14012
MGH54_P7_D01	-0.0221344600443	green3	2	1.0942	0.20664
MGH54_P7_D02	0.0840820624401	green3	2	0.66812	0.29866
MGH54_P7_D03	0.168707630715	green3	2	0.64432	0.16092
MGH54_P7_D04	0.383752275878	green3	2	0.35163	0.067639
MGH54_P7_D05	NA	black	0	0.74674	0
MGH54_P7_D06	-0.835310316072	black	0	2.6558	0.14274
MGH54_P7_D08	NA	black	0	0.3584	0
MGH54_P7_D11	0.190100174837	green3	2	0.40817	0.24367
MGH54_P7_D12	NA	black	0	0.45101	0
MGH54_P7_E01	-1.32886590419	black	0	0.48852	1.903
MGH54_P7_E02	-0.971755050253	black	0	3.8568	0.27739
MGH54_P7_E03	NA	black	0	0	0.19283
MGH54_P7_E04	0.251642740697	green3	2	0.22033	0.23634
MGH54_P7_E05	0.0959368675269	green3	2	0.73552	0.23879
MGH54_P7_E06	0.290994729357	green3	2	0.46258	0.10568
MGH54_P7_E08	-0.0252347767045	green3	2	0.32423	0.46676
MGH54_P7_E09	-0.126245428242	green3	2	1.3185	0.16607
MGH54_P7_E10	0.258650110601	green3	2	0.48233	0.13356
MGH54_P7_E11	0.131581214495	green3	2	0.49365	0.2857
MGH54_P7_E12	0.170039536208	green3	2	0.71194	0.096262
MGH54_P7_F01	-0.187762284309	green3	2	1.5612	0.22774
MGH54_P7_F02	0.22924479629	green3	2	0.62012	0.077243
MGH54_P7_F03	-1.11242488988	black	0	0.87421	3.2146
MGH54_P7_F04	0.0241361623594	green3	2	1.1454	0.62761
MGH54_P7_F05	NA	black	0	0.81885	0
MGH54_P7_F06	NA	black	0	1.0922	0
MGH54_P7_F08	0.155025981589	green3	2	0.60217	0.21039
MGH54_P7_F10	0.254346648381	green3	2	0.15445	0.24853
MGH54_P7_F11	0.0172384501343	green3	2	0.20539	0.42761
MGH54_P7_G01	0.110142974119	green3	2	0.81803	0.10969
MGH54_P7_G02	0.353348188325	green3	2	0.40708	0.067639
MGH54_P7_G03	-0.195639883807	green3	2	1.3702	0.07861
MGH54_P7_G04	0.177865513516	green3	2	0.1776	0.30334
MGH54_P7_G06	-0.116240518396	green3	2	1.4	0.24975
MGH54_P7_G07	-0.00233449241441	green3	2	1.0342	0.062122
MGH54_P7_G08	-0.0449126647507	green3	2	1.1782	0.24732
MGH54_P7_G09	-1.55595962799	black	0	5.1152	0.27501
MGH54_P7_G10	0.355503969953	green3	2	0.42331	0.055196
MGH54_P7_G11	0.00838003942887	green3	2	1.0151	0.15316
MGH54_P7_H01	NA	black	0	0.87027	0
MGH54_P7_H02	-0.0151885183167	green3	2	1.1197	0.33113
MGH54_P7_H04	-0.0857136813605	green3	2	1.2079	0.13356
MGH54_P7_H05	0.125577106812	green3	2	0.44679	0.30451
MGH54_P7_H09	0.00302307706244	green3	2	1.069	0.55189
MGH54_P7_H10	-0.0416723051891	green3	2	1.129	0.16607
MGH54_P8_A01	0.121088798409	green3	2	0.72683	0.18903
MGH54_P8_A06	0.116919598104	green3	2	1.6003	0.60786
MGH54_P8_A07	0.184357237147	green3	2	0.64247	0.13488
MGH54_P8_A09	0.085201722928	green3	2	0.57725	0.32539
MGH54_P8_A10	-0.0442543984435	green3	2	1.1667	0.23266
MGH54_P8_A11	-0.0682362037114	green3	2	1.2123	0.20289
MGH54_P8_A12	0.235504660604	green3	2	0.53306	0.13356
MGH54_P8_B01	0.0317251868474	green3	2	0.94711	0.21661
MGH54_P8_B02	0.0324026739119	green3	2	0.79909	0.36289
MGH54_P8_B04	0.0215447077065	green3	2	0.809	0.39067
MGH54_P8_B08	0.400632176365	green3	2	0.33113	0.062122
MGH54_P8_B09	-0.0598948180119	green3	2	1.2437	0.26664
MGH54_P8_B12	0.148497411017	green3	2	0.77905	0.05797
MGH54_P8_C02	NA	black	0	3.8609	0
MGH54_P8_C04	0.342643631192	green3	2	0.42653	0.067639
MGH54_P8_C06	-3.95165190931	black	0	0.4678	4.1733
MGH54_P8_C07	0.28086875374	green3	2	0.55189	0.056584
MGH54_P8_C09	0.111530130313	green3	2	0.80157	0.13093
MGH54_P8_C12	0.184807923337	green3	2	0.36737	0.26063
MGH54_P8_D01	0.261342119763	green3	2	0.51197	0.11237
MGH54_P8_D03	0.127250185037	green3	2	0.59741	0.2558
MGH54_P8_D04	NA	black	0	0.60786	0
MGH54_P8_D05	0.0234126316445	green3	2	0.94785	0.28214
MGH54_P8_D06	0.217421565238	green3	2	0.59455	0.1177
MGH54_P8_D07	0.130666524858	green3	2	0.81311	0.051024
MGH54_P8_D08	0.0727873746212	green3	2	0.86235	0.17121
MGH54_P8_D10	0.00617291596133	green3	2	1.0201	0.10969
MGH54_P8_D11	0.150950110722	green3	2	0.78073	0.048236
MGH54_P8_D12	0.183718641942	green3	2	0.68706	0.094912
MGH54_P8_E01	0.172719880894	green3	2	0.72072	0.079975
MGH54_P8_E04	0.110141988948	green3	2	0.7891	0.15186
MGH54_P8_E05	-0.374443142386	red	1	3.036	0.36737
MGH54_P8_E07	0.0303459561702	green3	2	0.9313	0.26424
MGH54_P8_E08	NA	black	0	3.192	0
MGH54_P8_E10	-0.948204854015	black	0	4.8051	0.35614
MGH54_P8_F01	0.168145463771	green3	2	1.1928	1.4526
MGH54_P8_F02	NA	black	0	0.2302	0
MGH54_P8_F04	NA	black	0	0.55385	0
MGH54_P8_F05	0.112434634469	green3	2	0.82212	0.094912
MGH54_P8_F06	0.268963614534	green3	2	0.43936	0.14405
MGH54_P8_F08	-0.0235999577412	green3	2	1.1577	0.32539
MGH54_P8_F09	0.0775666519999	green3	2	0.79161	0.24123
MGH54_P8_F10	0.106127960179	green3	2	0.86948	0.0086303
MGH54_P8_F11	-0.601005907506	red	1	2.113	0.10568
MGH54_P8_F12	0.015829414221	green3	2	0.98112	0.26903
MGH54_P8_G01	-0.161620519709	green3	2	1.946	0.35389
MGH54_P8_G03	11.2666103863	black	0	4.5454	2.7222
MGH54_P8_G04	0.356131394156	green3	2	0.42653	0.052416
MGH54_P8_G05	NA	black	0	0.50792	0
MGH54_P8_G06	-0.103652924741	green3	2	1.2079	0.070389
MGH54_P8_G07	0.0242126626715	green3	2	0.75531	0.39506
MGH54_P8_G08	0.133853321769	green3	2	0.77231	0.10836
MGH54_P8_G09	0.0366030649068	green3	2	0.88596	0.29396
MGH54_P8_G10	0.249651282598	green3	2	0.5955	0.066261
MGH54_P8_G11	0.0473806702963	green3	2	0.91991	0.17887
MGH54_P8_G12	0.00165949431097	green3	2	1.0307	0.1903
MGH54_P8_H01	-0.0091861049405	green3	2	1.0566	0.18015
MGH54_P8_H03	0.38777885159	green3	2	0.15445	0.14666
MGH54_P8_H04	NA	black	0	0.77737	0
MGH54_P8_H06	0.178711482373	green3	2	0.71545	0.073135
MGH54_P8_H07	0.0605570390779	green3	2	0.86631	0.21537
MGH54_P8_H08	0.220615759247	green3	2	0.62106	0.090853
MGH54_P8_H10	0.0305060702028	green3	2	0.89297	0.31499
MGH54_P8_H12	-1.85733417229	black	0	4.3615	0.14405
MGH54_P10_A01	NA	black	0	1.0243	0
MGH54_P10_A02	0.0207222142229	green3	2	0.88908	0.36289
MGH54_P10_A03	0.147340675462	green3	2	0.68706	0.16736
MGH54_P10_A04	-0.926330308749	black	0	3.9581	0.29748
MGH54_P10_A05	-0.112228126337	green3	2	1.4065	0.26063
MGH54_P10_A06	0.202185426401	green3	2	0.50487	0.19283
MGH54_P10_A07	0.04584610217	green3	2	0.8984	0.23266
MGH54_P10_A09	0.0798823431719	green3	2	0.88908	0.07861
MGH54_P10_A10	0.151324502097	green3	2	0.63413	0.19787
MGH54_P10_A11	0.0462553699613	green3	2	0.93584	0.1375
MGH54_P10_A12	NA	black	0	1.4147	0
MGH54_P10_B01	-0.699513028869	red	1	2.3196	0.1177
MGH54_P10_B02	NA	black	0	0.90843	0
MGH54_P10_B03	0.0936370748547	green3	2	0.8504	0.10969
MGH54_P10_B05	NA	black	0	0.45838	0
MGH54_P10_B06	0.0488572762063	green3	2	0.8528	0.27739
MGH54_P10_B07	0.331579911373	green3	2	0.38294	0.10434
MGH54_P10_B08	-0.0183277288363	green3	2	1.2708	0.40708
MGH54_P10_B09	-0.15651970125	green3	2	1.5028	0.24123
MGH54_P10_B10	NA	black	0	0.67446	0
MGH54_P10_B11	NA	black	0	0.86076	0
MGH54_P10_B12	NA	black	0	0.338	0
MGH54_P10_C01	NA	black	0	0.29278	0
MGH54_P10_C02	NA	black	0	1.1316	0
MGH54_P10_C03	-1.65254708144	black	0	3.5883	0.071763
MGH54_P10_C04	-0.0911686326605	green3	2	1.2041	0.10702
MGH54_P10_C05	0.178640766481	green3	2	0.70044	0.090853
MGH54_P10_C07	NA	black	0	0.79992	0
MGH54_P10_C08	NA	black	0	0.39177	0
MGH54_P10_C09	0.110913165677	green3	2	0.73466	0.20539
MGH54_P10_C10	0.0719001063977	green3	2	0.85599	0.18523
MGH54_P10_C11	0.0651698876364	green3	2	0.73031	0.31034
MGH54_P10_C12	0.313279272484	green3	2	0.24975	0.17632
MGH54_P10_D01	0.252386741522	green3	2	0.50284	0.12961
MGH54_P10_D02	0.145198643339	green3	2	0.76893	0.082703
MGH54_P10_D03	-0.167594217392	green3	2	1.5241	0.23634
MGH54_P10_D04	NA	black	0	0.92752	0
MGH54_P10_D05	NA	black	0	0.87892	0
MGH54_P10_D06	-1.00105728355	black	0	3.3273	0.20664
MGH54_P10_D07	NA	black	0	0.18903	0
MGH54_P10_D09	-1.85414191935	black	0	4.0449	0.1003
MGH54_P10_D10	0.0218554021951	green3	2	0.98039	0.18777
MGH54_P10_D11	0.382861395661	green3	2	0.30217	0.09356
MGH54_P10_D12	-1.02864901923	black	0	2.7155	0.079975
MGH54_P10_E01	NA	black	0	4.2306	0
MGH54_P10_E02	0.394902177231	green3	2	0.29866	0.084064
MGH54_P10_E03	-0.114590096778	green3	2	1.2642	0.13093
MGH54_P10_E04	-0.706877971419	red	1	2.3553	0.12433
MGH54_P10_E05	0.100019627273	green3	2	0.84479	0.096262
MGH54_P10_E06	0.322252155879	green3	2	0.31962	0.14274
MGH54_P10_E07	0.335060232412	green3	2	0.38626	0.098958
MGH54_P10_E08	0.2349304561	green3	2	0.53007	0.13619
MGH54_P10_E09	0.242271631551	green3	2	0.60407	0.070389
MGH54_P10_E10	NA	black	0	0	0
MGH54_P10_E11	NA	black	0	0	0.20539
MGH54_P10_E12	NA	black	0	1.2594	0
MGH54_P10_F01	NA	black	0	0.27739	0
MGH54_P10_F02	-0.705526019817	red	1	0.7277	1.7455
MGH54_P10_F03	0.42323981792	green3	2	0.21537	0.096262
MGH54_P10_F04	NA	black	0	0.66993	0
MGH54_P10_F05	NA	black	0	1.4141	0
MGH54_P10_F06	NA	black	0	0.96643	0
MGH54_P10_F08	NA	black	0	0.90149	0
MGH54_P10_F09	0.0746416746968	green3	2	0.83835	0.20038
MGH54_P10_F10	0.122481689703	green3	2	0.50487	0.29396
MGH54_P10_F11	0.122257123907	green3	2	0.74071	0.17377
MGH54_P10_F12	-0.19427720256	green3	2	1.4605	0.16092
MGH54_P10_G01	NA	black	0	0	0.15704
MGH54_P10_G02	NA	black	0	0.79244	0
MGH54_P10_G03	0.0139706432008	green3	2	0.98914	0.26303
MGH54_P10_G05	0.448782748097	green3	2	0.1776	0.090853
MGH54_P10_G06	-0.127007655081	green3	2	1.487	0.2762
MGH54_P10_G07	-2.09680805899	black	0	4.7602	0.14796
MGH54_P10_G09	0.0942490192648	green3	2	0.86394	0.077243
MGH54_P10_G10	-0.0039881811888	green3	2	1.0384	0.088142
MGH54_P10_G11	0.224196863991	green3	2	0.56169	0.13093
MGH54_P10_G12	NA	black	0	1.0014	0
MGH54_P10_H02	NA	black	0	0.22033	0
MGH54_P10_H03	NA	black	0	0.59932	0
MGH54_P10_H04	NA	black	0	0.18777	0
MGH54_P10_H05	-2.68216454859	black	0	5.4209	0.12697
MGH54_P10_H06	-0.0670504055747	green3	2	1.1532	0.092207
MGH54_P10_H07	NA	black	0	0.8536	0
MGH54_P10_H08	0.0513827398623	green3	2	0.80735	0.30451
MGH54_P10_H09	NA	black	0	0.64708	0
MGH54_P10_H10	0.272845695328	green3	2	0.49057	0.11103
MGH54_P10_H11	0.0626878505162	green3	2	0.59932	0.35389
MGH54_P10_H12	0.0637854751831	green3	2	0.48852	0.36961
MGH54_P11_A01	NA	black	0	0.75275	0
MGH54_P11_A02	-0.561302901407	red	1	0.65168	1.3306
MGH54_P11_A03	NA	black	0	0	0.20038
MGH54_P11_A04	NA	black	0	1.2642	0
MGH54_P11_A05	-0.0604113950474	green3	2	1.294	0.30334
MGH54_P11_A06	0.157015761486	green3	2	0.77315	0.044044
MGH54_P11_A08	NA	black	0	2.2085	0
MGH54_P11_A09	NA	black	0	2.2485	0
MGH54_P11_A10	0.0198763145133	green3	2	0.70221	0.41143
MGH54_P11_A11	NA	black	0	1.5993	0
MGH54_P11_A12	NA	black	0	0.53406	0
MGH54_P11_B01	NA	black	0	0	0.19787
MGH54_P11_B02	0.0873877229382	green3	2	0.76299	0.23879
MGH54_P11_B03	0.00286337096516	green3	2	1.0969	0.49467
MGH54_P11_B04	-0.0694926600017	green3	2	1.1738	0.13093
MGH54_P11_B05	NA	black	0	0	0
MGH54_P11_B06	NA	black	0	0.37851	0
MGH54_P11_B08	NA	black	0	0.3115	0
MGH54_P11_B09	-0.790067574424	red	1	3.7296	0.30918
MGH54_P11_B10	-0.0117745330606	green3	2	0.79577	0.48336
MGH54_P11_B11	-0.487581131032	red	1	0.1375	0.79327
MGH54_P11_B12	0.264071838124	green3	2	0.40054	0.16736
MGH54_P11_C01	NA	black	0	0.57143	0
MGH54_P11_C02	0.110502364472	green3	2	0.77062	0.17249
MGH54_P11_C03	-0.205915272711	green3	2	0.67987	0.81311
MGH54_P11_C04	0.336211710017	green3	2	0.30685	0.13488
MGH54_P11_C05	0.0903894786507	green3	2	0.81639	0.17632
MGH54_P11_C06	0.133619493794	green3	2	0.75617	0.12961
MGH54_P11_C07	0.0550355319875	green3	2	0.79992	0.29866
MGH54_P11_C08	-0.000564388605064	green3	2	0.63413	0.44996
MGH54_P11_C09	NA	black	0	0.46884	0
MGH54_P11_C10	NA	black	0	0.42438	0
MGH54_P11_C12	NA	black	0	0.67084	0
MGH54_P11_D01	0.13787660051	green3	2	0.45207	0.28924
MGH54_P11_D02	NA	black	0	0	0
MGH54_P11_D03	NA	black	0	0	0
MGH54_P11_D04	NA	black	0	2.5218	0
MGH54_P11_D05	NA	black	0	0	0.12961
MGH54_P11_D06	-0.175903685853	green3	2	3.392	0.4489
MGH54_P11_D07	NA	black	0	0.4351	0
MGH54_P11_D08	NA	black	0	0.50182	0
MGH54_P11_D09	-0.968393815913	black	0	3.2279	0.20163
MGH54_P11_D10	NA	black	0	0.14926	0
MGH54_P11_D11	NA	black	0	0.17249	0
MGH54_P11_D12	NA	black	0	0	0
MGH54_P11_E01	-1.13407821387	black	0	4.1204	0.26664
MGH54_P11_E02	NA	black	0	0.37295	0
MGH54_P11_E03	NA	black	0	1.2048	0
MGH54_P11_E04	NA	black	0	3.6171	0
MGH54_P11_E05	0.367000835201	green3	2	0.3774	0.070389
MGH54_P11_E06	-0.127398034749	green3	2	0.88753	0.94035
MGH54_P11_E07	0.521348103806	green3	2	0.044044	0.086784
MGH54_P11_E08	0.378243012624	green3	2	0.15704	0.15316
MGH54_P11_E09	0.416026486387	green3	2	0.28688	0.070389
MGH54_P11_E10	-0.116965246433	green3	2	0.69777	0.66993
MGH54_P11_E11	NA	black	0	0.63691	0
MGH54_P11_E12	0.184553227593	green3	2	0.50182	0.21661
MGH54_P11_F01	NA	black	0	0.95606	0
MGH54_P11_F02	-0.228209440551	green3	2	0.50487	0.72334
MGH54_P11_F03	NA	black	0	0.50691	0
MGH54_P11_F04	-0.00478358898756	green3	2	1.0036	0.52907
MGH54_P11_F05	NA	black	0	0.82863	0
MGH54_P11_F06	-0.541424148251	red	1	2.6812	0.26664
MGH54_P11_F07	0.0776364558289	green3	2	0.87184	0.13225
MGH54_P11_F08	-0.826411934955	black	0	2.7106	0.15834
MGH54_P11_F09	0.0103665745712	green3	2	1.1243	0.54794
MGH54_P11_F10	0.416323789976	green3	2	0.13619	0.13093
MGH54_P11_F11	0.42604231737	green3	2	0.17887	0.10836
MGH54_P11_F12	0.173737589988	green3	2	0.66084	0.13881
MGH54_P11_G01	-1.75313799392	black	0	0.4813	2.3031
MGH54_P11_G02	-0.0625691925351	green3	2	1.369	0.33571
MGH54_P11_G03	NA	black	0	0.56365	0
MGH54_P11_G04	-0.270209216252	red	1	0.38957	0.71545
MGH54_P11_G05	NA	black	0	0	0
MGH54_P11_G06	0.0750003026499	green3	2	0.809	0.23266
MGH54_P11_G07	NA	black	0	0.17632	0
MGH54_P11_G08	0.362709580056	green3	2	0.31962	0.10434
MGH54_P11_G09	-0.146864159784	green3	2	0.83026	0.87892
MGH54_P11_G10	0.0372560619196	green3	2	0.84157	0.32769
MGH54_P11_G11	0.274674639205	green3	2	0.56755	0.052416
MGH54_P11_G12	0.173453646056	green3	2	0.62012	0.16993
MGH54_P11_H01	NA	black	0	0.75531	0
MGH54_P11_H02	NA	black	0	1.5465	0
MGH54_P11_H03	0.00599216524358	green3	2	1.0172	0.25701
MGH54_P11_H04	0.0448537880799	green3	2	0.86711	0.27858
MGH54_P11_H05	0.0318676987403	green3	2	0.87971	0.32077
MGH54_P11_H06	-0.246575654981	green3	2	1.4478	0.070389
MGH54_P11_H07	0.256076371221	green3	2	0.5888	0.062122
MGH54_P11_H08	-0.46403105567	red	1	1.9862	0.14926
MGH54_P11_H09	NA	black	0	0.54102	0
MGH54_P11_H10	0.0342705995105	green3	2	0.94261	0.20914
MGH54_P11_H11	0.275619175487	green3	2	0.56267	0.055196
MGH54_P11_H12	0.0603627587398	green3	2	0.90149	0.14926
MGH54_P12_A01	-0.109131369722	green3	2	1.6098	0.33914
MGH54_P12_A02	NA	black	0	0.55974	0
MGH54_P12_A03	0.113059398176	green3	2	0.81311	0.10836
MGH54_P12_A04	NA	black	0	0.75617	0
MGH54_P12_A05	0.0081395223628	green3	2	0.84559	0.42546
MGH54_P12_A06	-0.99941062174	black	0	0.84318	2.7926
MGH54_P12_A07	0.00897010720814	green3	2	1.3346	0.48233
MGH54_P12_A08	0.162250479245	green3	2	0.62106	0.18777
MGH54_P12_A09	0.10082745201	green3	2	0.85917	0.060739
MGH54_P12_A10	-0.00825555008957	green3	2	1.0503	0.13881
MGH54_P12_A11	-1.47605939944	black	0	3.5193	0.10568
MGH54_P12_B01	NA	black	0	0	0.1635
MGH54_P12_B02	0.199544532956	green3	2	0.56462	0.16479
MGH54_P12_B03	-0.0522852551906	green3	2	1.1519	0.1635
MGH54_P12_B04	0.172310733331	green3	2	0.47716	0.24123
MGH54_P12_B05	-0.527092260488	red	1	2.0573	0.13225
MGH54_P12_B06	0.162672701222	green3	2	0.56755	0.21661
MGH54_P12_B07	-0.653422920243	red	1	0.59072	1.3443
MGH54_P12_B08	0.0526504647439	green3	2	0.93584	0.086784
MGH54_P12_B09	NA	black	0	0.60122	0
MGH54_P12_B10	0.13729584764	green3	2	0.50182	0.2762
MGH54_P12_B11	0.318601590786	green3	2	2.3326	0.64524
MGH54_P12_C01	NA	black	0	2.5907	0
MGH54_P12_C02	NA	black	0	0	0
MGH54_P12_C03	NA	black	0	2.1941	0
MGH54_P12_C04	NA	black	0	0	0.61259
MGH54_P12_C05	-0.00418032342685	green3	2	0.7866	0.46258
MGH54_P12_C06	0.0111519634331	green3	2	0.98258	0.32539
MGH54_P12_C07	-0.787021485662	red	1	0.77146	2.0416
MGH54_P12_C08	NA	black	0	1.211	0
MGH54_P12_C09	0.113912452732	green3	2	0.77737	0.15575
MGH54_P12_C11	NA	black	0	0.67536	0
MGH54_P12_C12	NA	black	0	0	0.39835
MGH54_P12_D01	1.28584028823	black	0	4.4495	0.77062
MGH54_P12_D02	NA	black	0	0.91915	0
MGH54_P12_D04	-0.0859472056304	green3	2	1.2804	0.22651
MGH54_P12_D05	NA	black	0	0.41792	0
MGH54_P12_D06	-0.150643549522	green3	2	0.54201	0.64432
MGH54_P12_D07	NA	black	0	0.51501	0
MGH54_P12_D08	-1.39265632005	black	0	3.286	0.085425
MGH54_P12_D09	NA	black	0	0.71017	0
MGH54_P12_D10	0.180241148663	green3	2	0.38957	0.25942
MGH54_P12_D11	0.272082978426	green3	2	0.51096	0.098958
MGH54_P12_D12	0.292712745017	green3	2	0.43296	0.12035
MGH54_P12_E01	NA	black	0	2.1342	0
MGH54_P12_E02	NA	black	0	0	0
MGH54_P12_E03	NA	black	0	0.52507	0
MGH54_P12_E04	NA	black	0	0	0.44255
MGH54_P12_E05	NA	black	0	3.3973	0
MGH54_P12_E06	0.425245454336	green3	2	0.27262	0.069015
MGH54_P12_E07	-0.90734160242	black	0	2.5583	0.088142
MGH54_P12_E08	0.0285228852978	green3	2	1.6844	0.49774
MGH54_P12_E09	0.275489324514	green3	2	0.55287	0.063503
MGH54_P12_E10	NA	black	0	0.89142	0
MGH54_P12_E11	NA	black	0	1.6262	0
MGH54_P12_E12	0.130581083054	green3	2	0.76469	0.12697
MGH54_P12_F01	-1.86847372758	black	0	0.36625	2.1309
MGH54_P12_F02	0.272869787762	green3	2	0.45838	0.12961
MGH54_P12_F03	NA	black	0	0.22527	0
MGH54_P12_F04	0.280954391111	green3	2	0.35163	0.16993
MGH54_P12_F05	NA	black	0	3.3824	0
MGH54_P12_F06	0.149444679887	green3	2	0.3774	0.29396
MGH54_P12_F07	NA	black	0	0.85838	0
MGH54_P12_F08	NA	black	0	1.7807	0
MGH54_P12_F09	NA	black	0	1.8053	0
MGH54_P12_F10	0.263920582343	green3	2	0.52306	0.10165
MGH54_P12_F11	-1.13986271386	black	0	3.7806	0.22897
MGH54_P12_F12	NA	black	0	0.23511	0
MGH54_P12_G01	0.0955354443818	green3	2	0.82538	0.14666
MGH54_P12_G02	NA	black	0	0	0
MGH54_P12_G03	0.311969216648	green3	2	0.34028	0.14405
MGH54_P12_G04	-1.79047421794	black	0	4.0952	0.12168
MGH54_P12_G05	NA	black	0	2.8586	0
MGH54_P12_G06	NA	black	0	0.52306	0
MGH54_P12_G07	-0.0781684825247	green3	2	0.92448	0.84318
MGH54_P12_G08	NA	black	0	0.4049	0
MGH54_P12_G09	0.0467825205158	green3	2	0.93885	0.12168
MGH54_P12_G10	-0.243614403689	green3	2	0.91991	1.4641
MGH54_P12_G11	0.3337226963	green3	2	0.39397	0.096262
MGH54_P12_H01	NA	black	0	2.4797	0
MGH54_P12_H02	-0.466473308813	red	1	2.1741	0.20414
MGH54_P12_H03	0.289024847009	green3	2	0.43082	0.12565
MGH54_P12_H04	0.000778100496913	green3	2	1.03	0.094912
MGH54_P12_H05	0.0475319644647	green3	2	0.77737	0.33113
MGH54_P12_H06	0.02752277659	green3	2	0.96864	0.17632
MGH54_P12_H07	NA	black	0	0.66903	0
MGH54_P12_H09	0.0756385706595	green3	2	0.86711	0.15056
MGH54_P12_H10	0.435595841584	green3	2	0.2762	0.05797
MGH54_P12_H11	-1.03801404306	black	0	2.854	0.10969
MGH54_P9_A01	NA	black	0	0.23266	0
MGH54_P9_A02	NA	black	0	0.71633	0
